Row,kDN,DS,DCP,TD_P,TD_U,CL,CLD,N1,N2,LSC,LSR,Harmfulness,Usefulness,F2,F3,F4
40,0.5,1.0,0.3949579831932773,1.0,0.8947368421052632,0.7202279389909729,0.7202279389909729,1.0,0.6211340206185567,0.99438202247191,0.9878583993356608,0.0017543859649122,1.0,0.7350427350427351,0.7467840403324275,0.7741935483870969
41,0.5,0.96,0.7183098591549295,1.0,0.3157894736842105,0.5099227297854877,0.5099227297854877,0.5,0.6168521462639109,0.99438202247191,0.9741110753034696,0.0017543859649122,1.0,0.7027027027027026,0.8276237276237277,0.9696969696969696
42,0.6,0.94,0.6050420168067228,1.0,0.4736842105263157,0.2493609847575681,0.2493609847575681,1.0,0.0,0.9964912280701754,1.0,0.0056179775280898,0.9982456140350876,0.7027027027027026,0.7156629611175066,0.7384615384615385
43,0.4,0.94,0.3949579831932773,1.0,0.4736842105263157,0.7506390152424318,0.7506390152424318,0.0,0.0,0.99438202247191,1.0,0.0,1.0,0.7027027027027026,0.7156629611175066,0.7384615384615385
44,0.6,0.94,0.6050420168067228,1.0,0.4736842105263157,0.2493609847575681,0.2493609847575681,1.0,0.0,0.9964912280701754,1.0,0.0393258426966292,0.9982456140350876,0.7027027027027026,0.7156629611175066,0.7384615384615385
45,0.5,0.92,0.7183098591549295,1.0,0.5263157894736842,0.4582061465525963,0.4582061465525963,0.5,0.2033607190908309,0.9831460674157304,0.8970824812038417,0.0017543859649122,0.9887640449438202,0.7428571428571428,0.8669374104156712,0.9450549450549448
46,0.3,0.98,0.3949579831932773,1.0,0.7894736842105263,0.6570343276718265,0.6570343276718265,0.0,0.999999999999808,0.99438202247191,1.0,0.0017543859649122,1.0,0.7428571428571428,0.7696350896740877,0.8135593220338984
47,0.8,1.0,0.6050420168067228,1.0,0.7368421052631579,0.3439440068749142,0.3439440068749142,1.0,0.5893719806763286,0.9982456140350876,0.9773526836933883,0.0168539325842696,1.0,0.7027027027027026,0.7743884673088212,0.8727272727272726
48,0.3,0.96,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.2437537735496582,0.2437537735496582,0.5,0.0,0.9912280701754386,0.9924329693812816,0.0,0.9964912280701754,0.6666666666666666,0.6809250195076967,0.7027027027027026
49,0.3,0.96,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.2437537735496582,0.2437537735496582,0.0,0.0,0.9912280701754386,0.9924329693812816,0.0,0.9964912280701754,0.6666666666666666,0.6809250195076967,0.7027027027027026
50,0.3,0.96,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.2437537735496582,0.2437537735496582,0.0,0.0,0.9912280701754386,0.9924329693812816,0.0,0.9964912280701754,0.6666666666666666,0.6809250195076967,0.7027027027027026
51,0.5,0.98,0.6050420168067228,1.0,0.631578947368421,0.4228670635314949,0.4228670635314949,0.6666666666666666,0.9999999999999444,0.9982456140350876,1.0,0.0224719101123595,0.9982456140350876,0.7027027027027026,0.8101710885197124,0.9600000000000002
52,0.6,0.98,0.3949579831932773,1.0,0.631578947368421,0.577132936468505,0.577132936468505,0.0,0.999999999999922,0.99438202247191,1.0,0.0052631578947368,0.9887640449438202,0.7027027027027026,0.8101710885197124,0.9600000000000002
53,0.7,0.98,0.6050420168067228,1.0,0.8947368421052632,0.2625217699203754,0.2625217699203754,0.0,0.9999999999998328,0.9982456140350876,1.0,0.0056179775280898,1.0,0.7027027027027026,0.730568600587576,0.7741935483870969
54,0.5,0.98,0.2816901408450704,1.0,0.3684210526315789,0.4590369141111003,0.4590369141111003,1.0,0.6144000000000001,0.9982456140350876,0.9719144298789898,0.0056179775280898,0.9982456140350876,0.7027027027027026,0.8224427937378538,0.979591836734694
55,0.3,1.0,0.3949579831932773,1.0,0.4210526315789473,0.7540061932265802,0.7540061932265802,0.0,0.3379310344827585,0.9662921348314608,0.9850967953075044,0.0,0.9719101123595506,0.7107438016528926,0.7229043683589138,0.7428571428571428
56,0.7,0.92,0.7183098591549295,1.0,0.5263157894736842,0.4586844796616458,0.4586844796616458,0.0,0.2552732760789105,0.9831460674157304,0.9253166609610638,0.0,0.99438202247191,0.7428571428571428,0.856775529286048,0.9247311827956988
57,0.5,0.98,0.3949579831932773,1.0,0.8421052631578947,0.6925156171118494,0.6925156171118494,0.5,0.6620689655172414,0.99438202247191,0.991637608162211,0.0052631578947368,1.0,0.7428571428571428,0.7596273291925464,0.8
58,0.5,0.98,0.3949579831932773,1.0,0.7368421052631579,0.7178482679855943,0.7178482679855943,0.5,0.7966804979253113,0.99438202247191,0.9958069484853672,0.0035087719298245,1.0,0.7027027027027026,0.7465868737055178,0.8135593220338984
59,0.3,0.86,0.2816901408450704,1.0,0.4210526315789473,0.5320988426853771,0.5320988426853771,0.0,0.3790123456790124,0.9947368421052633,0.9145965799823282,0.0,0.9947368421052633,0.7027027027027026,0.7989954879718658,0.8686868686868686
60,0.8,1.0,0.6050420168067228,1.0,0.4736842105263157,0.2621093265680907,0.2621093265680907,0.6666666666666666,0.5,0.9982456140350876,0.9899388601561953,0.0056179775280898,1.0,0.7222222222222222,0.7339000933706815,0.7679999999999999
61,0.7,1.0,0.6050420168067228,1.0,0.6842105263157895,0.2818380785481692,0.2818380785481692,1.0,0.7823529411764706,0.9982456140350876,0.9954067892367364,0.0168539325842696,1.0,0.7027027027027026,0.7483252483252483,0.8205128205128205
62,0.1,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.6916880095945522,0.6916880095945522,0.0,0.3788659793814433,0.9775280898876404,0.97838758855708,0.0,0.9831460674157304,0.7027027027027026,0.7658049353701527,0.8648648648648649
63,0.3,1.0,0.6050420168067228,1.0,0.4736842105263157,0.3783080880476723,0.3783080880476723,0.0,0.3024691358024691,0.9947368421052633,0.962795981503288,0.0056179775280898,0.9947368421052633,0.7027027027027026,0.8104857434754342,0.9896907216494848
64,0.3,0.96,0.3949579831932773,1.0,0.4736842105263157,0.7541674944860703,0.7541674944860703,0.4,0.0,0.9775280898876404,0.9900560194482612,0.0,0.9719101123595506,0.7107438016528926,0.7257015711561166,0.7428571428571428
65,0.6,0.96,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7597751671311685,0.7597751671311685,0.5,0.7109144542772861,0.99438202247191,0.9926783713111692,0.0017543859649122,1.0,0.6880000000000001,0.6948581574275006,0.7027027027027026
66,0.4,0.86,0.2816901408450704,1.0,0.4210526315789473,0.5327098999293914,0.5327098999293914,0.5,0.610337972166998,0.9982456140350876,0.964891501433,0.0056179775280898,0.9964912280701754,0.7222222222222222,0.8148989898989898,0.8686868686868686
67,0.7,0.96,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7581293157736716,0.7581293157736716,0.7777777777777778,0.0,0.99438202247191,1.0,0.0035087719298245,0.99438202247191,0.6991869918699187,0.7070873534288169,0.7272727272727273
68,0.3,0.98,0.2542372881355932,0.6666666666666666,0.4210526315789473,0.2380842467513519,0.2380842467513519,0.0,0.5,0.9964912280701754,0.990205346248506,0.0,1.0,0.6666666666666666,0.6742634283390633,0.6771653543307087
69,0.7,1.0,0.6050420168067228,1.0,0.8947368421052632,0.2790831268360978,0.2790831268360978,0.6666666666666666,0.5663265306122449,0.9982456140350876,0.9895849222682614,0.0112359550561797,1.0,0.7350427350427351,0.7515827606736698,0.7933884297520662
70,0.2,0.96,0.2816901408450704,1.0,0.4210526315789473,0.3331004011891711,0.3331004011891711,0.0,0.3115427848812702,0.987719298245614,0.942855226826758,0.0,0.9947368421052633,0.6842105263157894,0.7990062854426458,0.9896907216494844
71,0.4,0.9,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2417122993334581,0.2417122993334581,0.6666666666666666,0.0,0.9947368421052633,1.0,0.0,1.0,0.6991869918699187,0.7098845562260196,0.7384615384615385
72,0.4,0.9,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2417122993334581,0.2417122993334581,1.0,0.0,0.9929824561403509,1.0,0.0,1.0,0.6991869918699187,0.7098845562260196,0.7384615384615385
73,0.6,0.92,0.7183098591549295,1.0,0.5263157894736842,0.4622942982722008,0.4622942982722008,0.3333333333333333,0.5777504211481146,0.99438202247191,0.9773783613977722,0.0035087719298245,0.9831460674157304,0.7428571428571428,0.8341414599146557,0.8865979381443299
74,0.3,0.88,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2439458558098621,0.2439458558098621,0.2307692307692307,0.0,0.9982456140350876,1.0,0.0168539325842696,1.0,0.6760563380281691,0.6832724373480723,0.7027027027027026
75,0.8,0.88,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7560541441901378,0.7560541441901378,1.0,0.0,0.9831460674157304,1.0,0.0052631578947368,1.0,0.6760563380281691,0.6832724373480723,0.7027027027027026
76,0.8,0.88,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7560541441901378,0.7560541441901378,1.0,0.0,0.9887640449438202,1.0,0.0070175438596491,0.9887640449438202,0.6760563380281691,0.6832724373480723,0.7027027027027026
77,0.7,0.9,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7582877006665418,0.7582877006665418,0.0,0.999999999999808,0.99438202247191,1.0,0.0087719298245614,1.0,0.6991869918699187,0.7098845562260196,0.7384615384615385
78,0.3,0.88,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2439458558098621,0.2439458558098621,0.0,0.0,0.9982456140350876,1.0,0.0,1.0,0.6760563380281691,0.6832724373480723,0.7027027027027026
79,0.3,0.88,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2439458558098621,0.2439458558098621,0.0,0.0,0.9982456140350876,1.0,0.0,0.9929824561403509,0.6760563380281691,0.6832724373480723,0.7027027027027026
80,0.3,0.88,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2439458558098621,0.2439458558098621,0.0,0.0,0.9982456140350876,1.0,0.0,0.9947368421052633,0.6760563380281691,0.6832724373480723,0.7027027027027026
81,0.5,0.98,0.3949579831932773,1.0,0.7894736842105263,0.7413832134893015,0.7413832134893015,0.5,0.5215686274509803,0.99438202247191,0.9868109563049496,0.0,1.0,0.7226890756302521,0.742180774748924,0.7804878048780488
82,0.4,0.9,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2417122993334581,0.2417122993334581,1.0,0.0,0.9947368421052633,1.0,0.0056179775280898,0.9947368421052633,0.6991869918699187,0.7098845562260196,0.7384615384615385
83,0.4,0.9,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2417122993334581,0.2417122993334581,1.0,0.0,0.9947368421052633,1.0,0.0,0.9929824561403509,0.6991869918699187,0.7098845562260196,0.7384615384615385
84,0.4,0.9,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2417122993334581,0.2417122993334581,1.0,0.0,0.9947368421052633,1.0,0.0,0.9929824561403509,0.6991869918699187,0.7098845562260196,0.7384615384615385
85,0.6,0.96,0.3949579831932773,1.0,0.8421052631578947,0.7389335862233216,0.7389335862233216,0.25,0.0,0.9887640449438202,1.0,0.0,1.0,0.7027027027027026,0.7404100439992763,0.8135593220338984
86,0.5,0.96,0.6050420168067228,1.0,0.8421052631578947,0.2610664137766784,0.2610664137766784,0.0,0.999999999999808,0.9982456140350876,1.0,0.0112359550561797,1.0,0.7027027027027026,0.7404100439992763,0.8135593220338984
87,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9912280701754386,1.0,0.0,1.0,0.6760563380281691,0.6933110473866823,0.7428571428571428
88,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9929824561403509,1.0,0.0168539325842696,0.9912280701754386,0.6760563380281691,0.6933110473866823,0.7428571428571428
89,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9912280701754386,1.0,0.0,1.0,0.6760563380281691,0.6933110473866823,0.7428571428571428
90,0.3,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.7203854989343407,0.7203854989343407,0.0,0.3333333333333333,0.9719101123595506,0.9740809309706426,0.0,0.9887640449438202,0.7027027027027026,0.7594132594132594,0.8648648648648649
91,0.7,0.84,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7595011019042652,0.7595011019042652,1.0,0.0,0.99438202247191,1.0,0.0105263157894736,1.0,0.6760563380281691,0.6933110473866823,0.7428571428571428
92,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9929824561403509,1.0,0.0,0.9912280701754386,0.6760563380281691,0.6933110473866823,0.7428571428571428
93,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9929824561403509,1.0,0.0,0.9912280701754386,0.6760563380281691,0.6933110473866823,0.7428571428571428
94,0.4,0.84,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2404988980957347,0.2404988980957347,0.0,0.0,0.9929824561403509,1.0,0.0,0.9912280701754386,0.6760563380281691,0.6933110473866823,0.7428571428571428
95,0.0,0.84,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.3100716213879264,0.3100716213879264,0.0,0.4020169216306298,0.9789473684210528,0.9111891289502878,0.0,1.0,0.7804878048780488,0.8303581048042896,0.9629629629629632
96,0.5,0.98,0.6050420168067228,1.0,0.7894736842105263,0.2782474513718965,0.2782474513718965,0.5,0.536231884057971,0.9982456140350876,0.9880748969482483,0.0056179775280898,0.9982456140350876,0.7350427350427351,0.7566254837441279,0.8135593220338984
97,0.4,0.86,0.2816901408450704,1.0,0.4210526315789473,0.5371382618029066,0.5371382618029066,0.0,0.3853083132229341,0.9912280701754386,0.902295543827626,0.0,0.9947368421052633,0.7222222222222222,0.8056727064459024,0.8865979381443299
98,0.5,1.0,0.3949579831932773,1.0,0.7894736842105263,0.6610545808765462,0.6610545808765462,1.0,0.7474226804123711,0.99438202247191,0.9910413393024796,0.0035087719298245,1.0,0.7428571428571428,0.7884674813878353,0.8888888888888888
99,0.6,1.0,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7615435888482297,0.7615435888482297,0.5,0.5647058823529412,0.99438202247191,0.9925048575798916,0.0035087719298245,1.0,0.6991869918699187,0.717125963467427,0.7428571428571428
100,0.5,0.98,0.3949579831932773,1.0,0.8421052631578947,0.7270414225607672,0.7270414225607672,1.0,0.6942221569635122,0.99438202247191,0.9905995522091616,0.0035087719298245,1.0,0.7350427350427351,0.7586978381096028,0.8
101,0.2,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.6953185475334931,0.6953185475334931,0.0,0.3746478873239436,0.9775280898876404,0.9740446285408872,0.0,0.99438202247191,0.7428571428571428,0.7739130434782607,0.8571428571428572
102,0.8,1.0,0.7183098591549295,1.0,0.4210526315789473,0.5193455572197678,0.5193455572197678,0.5,0.5,0.9887640449438202,0.9406013199706672,0.0035087719298245,0.99438202247191,0.7027027027027026,0.7819207966748951,0.8190476190476191
103,0.7,0.98,0.6050420168067228,1.0,0.6842105263157895,0.3379337514804332,0.3379337514804332,0.6666666666666666,0.75,0.9982456140350876,0.9898855781622212,0.0112359550561797,1.0,0.7428571428571428,0.7926603535052358,0.9056603773584908
104,0.3,0.96,0.6050420168067228,1.0,0.631578947368421,0.2476482490265398,0.2476482490265398,0.0,0.0,0.9947368421052633,0.988647552852592,0.0,0.9964912280701754,0.7027027027027026,0.731047576502122,0.8
105,0.3,0.96,0.6050420168067228,1.0,0.631578947368421,0.2476482490265398,0.2476482490265398,0.0,0.0,0.9947368421052633,0.988647552852592,0.0,0.9982456140350876,0.7027027027027026,0.731047576502122,0.8
106,0.5,0.96,0.2816901408450704,1.0,0.4210526315789473,0.5371512649833212,0.5371512649833212,1.0,0.7666583121486626,0.9982456140350876,0.9767956076510048,0.0168539325842696,1.0,0.787878787878788,0.8471652177659998,0.8865979381443299
107,0.1,0.84,0.2816901408450704,1.0,0.3684210526315789,0.2862045933422199,0.2862045933422199,0.0,0.4899075010298468,0.9964912280701754,0.9596920008404282,0.0,1.0,0.6666666666666666,0.769151138716356,0.9142857142857144
108,0.4,0.96,0.6050420168067228,1.0,0.631578947368421,0.2470798665774636,0.2470798665774636,0.3333333333333333,0.5,0.9964912280701754,0.9942913729830488,0.0056179775280898,0.9964912280701754,0.7107438016528926,0.7359274563820017,0.8
109,0.4,0.98,0.2542372881355932,0.6666666666666666,0.5789473684210527,0.240084200484115,0.240084200484115,0.5,0.0,0.9964912280701754,0.9919480196480756,0.0,0.9982456140350876,0.6880000000000001,0.7014938574938576,0.7272727272727273
110,0.2,0.84,0.2816901408450704,1.0,0.3684210526315789,0.3668151143592921,0.3668151143592921,0.5,0.5742256517506221,0.9982456140350876,0.9619030411749144,0.0,0.9964912280701754,0.7027027027027026,0.7812448812448813,0.8727272727272728
111,0.7,0.98,0.3949579831932773,1.0,0.8421052631578947,0.7551955040695564,0.7551955040695564,0.0,0.999999999999872,0.99438202247191,1.0,0.0017543859649122,1.0,0.7107438016528926,0.7362081377602441,0.7804878048780488
112,0.3,0.98,0.6050420168067228,1.0,0.6842105263157895,0.3344818102123716,0.3344818102123716,0.3333333333333333,0.6049382716049383,0.9982456140350876,0.9795638916057764,0.0056179775280898,0.9929824561403509,0.7428571428571428,0.8062452591656131,0.9600000000000002
113,0.4,0.98,0.6050420168067228,1.0,0.8421052631578947,0.2448044959304436,0.2448044959304436,1.0,0.9999999999999106,0.9982456140350876,1.0,0.0056179775280898,1.0,0.7107438016528926,0.7362081377602441,0.7804878048780488
114,0.3,0.8200000000000001,0.3949579831932773,1.0,0.631578947368421,0.6981331322767632,0.6981331322767632,0.5,0.5397175068031619,0.99438202247191,0.9825978747066576,0.0,0.9887640449438202,0.7428571428571428,0.7860424235321691,0.9056603773584908
115,0.3,0.9,0.2816901408450704,1.0,0.3157894736842105,0.4397324192615437,0.4397324192615437,0.6666666666666666,0.5540266666666667,0.9982456140350876,0.9523268365361226,0.0112359550561797,0.9894736842105264,0.7027027027027026,0.7650448345541803,0.8037383177570093
116,0.4,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.5420906298817527,0.5420906298817527,0.0,0.389700308854974,0.9929824561403509,0.8363805664577887,0.0,1.0,0.8727272727272728,0.9334707427404056,0.9662921348314606
