Row,knn,tree,nb,logreg,svm_rbf,rf
668,1,0,0,1,0,0
669,1,1,0,0,0,1
670,1,1,0,1,1,1
671,1,0,0,0,0,1
672,0,1,0,1,1,1
673,1,1,1,1,1,1
674,0,0,0,1,0,1
675,0,1,0,1,0,0
676,1,1,1,1,0,1
677,0,1,0,0,0,1
678,0,0,0,1,1,0
679,1,0,1,1,1,1
680,0,0,1,1,1,0
681,0,1,1,1,1,1
682,1,0,1,1,1,1
683,1,1,1,1,1,1
684,1,1,0,0,1,1
685,1,0,0,0,1,0
686,0,0,0,1,1,0
687,1,0,1,1,1,1
688,0,0,1,1,1,0
689,0,0,1,1,0,0
690,1,0,0,0,0,0
691,1,0,0,0,1,0
692,1,1,0,0,1,1
693,1,1,1,0,1,1
694,1,1,0,1,1,1
695,1,1,1,1,1,1
696,1,1,0,1,1,1
697,1,1,1,1,1,1
698,0,1,0,1,1,0
699,1,1,1,1,1,1
700,1,1,0,1,1,1
701,0,1,1,1,1,1
702,1,0,1,1,1,1
703,1,0,1,1,1,1
704,0,0,1,1,1,0
705,1,1,1,1,1,1
706,0,0,0,1,1,0
707,0,1,0,0,1,0
708,1,0,1,1,1,1
709,0,0,1,1,0,1
710,0,0,0,1,1,0
711,0,0,0,1,1,0
712,0,0,0,1,0,0
713,1,0,1,1,1,0
714,1,1,0,0,1,1
715,1,1,0,0,1,1
716,0,1,0,1,0,1
717,1,0,1,1,1,0
718,1,1,1,1,1,1
719,0,1,1,1,1,0
720,1,0,1,1,0,1
721,1,0,1,1,1,1
722,0,0,1,0,1,0
723,1,0,0,0,0,0
724,1,0,1,1,1,1
725,1,1,0,1,0,1
726,1,0,1,1,1,0
727,0,1,0,0,0,0
728,0,0,1,1,1,0
729,0,0,1,1,1,0
730,0,0,0,1,0,1
731,1,1,1,1,1,0
732,0,0,0,0,1,0
733,1,1,0,0,1,1
734,0,1,0,0,0,1
735,1,1,1,0,1,0
736,0,1,0,0,1,1
737,1,0,1,1,1,0
738,0,0,1,1,1,0
739,0,1,0,0,0,0
740,0,0,0,0,1,1
741,1,0,0,1,1,1
742,0,1,1,1,1,1
743,0,1,0,0,0,1
744,1,1,1,1,1,1
745,0,1,1,1,1,0
746,1,0,0,0,0,1
747,1,1,1,1,1,1
748,1,0,0,0,0,0
749,1,0,0,0,0,1
750,1,0,1,1,1,1
751,1,0,1,1,1,1
752,0,1,0,1,1,1
753,0,0,1,1,1,0
754,0,1,0,0,1,1
755,1,1,0,1,1,1
756,1,1,0,1,0,1
757,1,0,0,1,0,0
758,0,0,1,1,1,0
759,1,1,0,1,1,1
760,1,1,1,1,1,1
761,1,0,1,0,1,1
762,1,0,0,1,0,1
763,1,0,1,1,1,1
764,1,0,0,1,0,1
765,0,1,0,1,0,0
766,1,1,1,1,1,1
767,1,1,0,0,0,1
768,1,1,0,0,0,1
769,1,0,1,0,1,1
770,0,0,1,1,1,1
771,0,1,1,1,1,0
772,1,1,1,1,0,1
773,1,1,0,1,0,1
774,0,0,0,1,0,0
775,1,1,0,0,1,0
776,1,1,1,1,1,1
777,0,0,1,0,1,0
778,0,1,0,1,0,0
779,1,1,0,1,1,1
780,1,0,1,1,1,0
781,0,1,0,0,0,1
782,0,0,0,1,0,0
783,1,1,1,1,1,1
784,1,0,0,1,0,0
785,0,1,1,1,1,0
786,0,1,1,1,1,0
787,0,0,1,1,1,0
788,0,0,1,1,1,0
789,0,0,0,1,1,0
790,1,1,1,1,1,1
791,0,0,0,1,0,0
792,1,1,0,1,1,1
793,0,1,0,1,0,0
794,1,1,1,1,1,1
795,1,0,1,1,0,0
796,0,1,1,1,1,1
797,0,1,0,0,0,0
798,1,1,1,1,1,1
799,1,1,1,1,0,1
800,1,1,1,1,1,1
801,0,1,0,1,0,1
802,0,0,0,1,0,0
803,1,1,0,0,0,1
804,1,0,1,1,1,1
805,0,0,0,0,0,0
806,0,0,0,0,1,0
807,1,1,1,1,1,0
808,1,1,0,1,0,0
809,1,1,0,0,0,1
810,1,1,1,1,1,1
811,0,1,1,1,1,0
812,1,0,1,1,1,1
813,1,0,0,1,0,1
814,1,1,0,0,0,1
815,0,0,0,1,1,0
816,0,1,0,0,1,1
817,1,0,1,0,1,1
818,0,1,0,0,1,0
819,1,1,1,1,1,1
820,0,0,0,0,0,0
821,0,1,1,1,1,0
822,1,1,0,1,1,1
823,0,1,0,1,0,1
824,1,1,1,1,1,1
825,1,0,0,1,1,0
826,1,1,0,1,0,1
827,1,0,0,0,0,0
828,0,0,1,1,1,1
829,1,1,0,0,0,1
830,1,1,0,1,0,1
831,0,0,1,0,0,0
832,0,0,0,1,0,0
833,1,1,1,1,1,1
834,1,1,0,1,1,1
835,0,0,1,1,1,0
836,1,0,0,0,0,0
837,0,1,1,1,1,0
838,0,1,0,1,0,1
839,0,1,1,1,1,0
840,1,0,1,1,1,0
841,0,1,0,1,1,0
842,1,0,1,1,0,1
843,1,1,1,0,1,1
844,1,1,0,0,0,1
845,0,1,1,1,1,1
846,1,1,0,1,0,1
847,0,0,0,0,1,0
848,0,0,0,0,0,1
849,1,1,0,0,1,1
850,1,1,0,1,0,1
851,1,1,0,1,0,1
852,0,1,1,1,1,0
853,1,0,0,0,1,1
854,1,1,0,1,1,1
855,1,1,0,1,1,1
856,1,0,1,1,1,1
857,1,0,0,1,0,1
858,1,1,0,1,1,1
859,0,1,1,1,1,0
860,0,0,1,1,0,0
861,0,1,0,1,1,1
862,0,0,0,1,1,0
863,1,1,1,1,1,1
864,0,1,1,1,1,1
865,1,0,0,0,0,1
866,1,1,1,1,0,1
867,1,1,1,1,1,1
868,1,1,1,1,1,0
869,0,1,0,1,0,1
870,0,0,0,0,0,0
871,0,1,0,1,0,0
872,0,0,0,0,0,0
873,1,0,0,0,1,1
874,0,0,1,1,1,0
875,0,1,1,0,1,0
876,0,0,0,0,0,0
877,0,1,0,0,1,1
878,1,1,0,1,1,1
879,1,1,0,1,0,1
880,0,0,1,1,1,1
881,0,1,0,1,0,1
882,1,0,1,1,0,0
883,1,1,0,0,0,1
884,0,0,1,1,1,0
885,0,0,0,0,0,0
886,0,0,0,0,0,0
887,1,1,1,1,0,0
888,0,0,0,1,0,0
889,1,1,1,1,0,1
890,0,1,1,1,1,0
891,0,1,0,0,0,0
892,0,1,1,0,1,1
893,0,0,0,1,1,0
894,0,0,1,1,0,0
895,1,0,0,0,1,0
896,1,1,1,1,1,1
897,1,1,0,1,0,1
898,1,1,1,1,0,1
899,0,1,1,1,0,1
900,0,1,1,1,1,1
901,1,1,1,1,0,1
902,1,1,0,1,0,1
903,0,1,0,0,0,1
904,1,1,1,1,1,1
905,1,0,1,1,1,1
906,0,0,0,0,1,0
907,0,0,0,0,1,1
908,0,1,1,1,1,1
909,0,0,1,1,1,0
910,0,1,0,0,1,1
911,0,1,1,1,0,0
912,1,1,1,1,0,1
913,1,0,0,1,0,1
914,1,1,0,1,1,1
915,1,1,0,0,1,1
916,0,1,1,0,1,0
917,1,0,1,1,1,1
918,0,1,1,0,1,0
919,1,1,0,0,0,1
920,1,0,1,1,0,0
921,0,1,0,1,0,1
922,0,1,1,1,0,1
923,1,0,0,0,0,1
924,1,1,0,0,1,1
925,1,0,1,1,0,0
926,1,1,0,0,1,1
927,0,0,1,1,0,0
928,1,1,0,1,1,1
929,0,0,1,1,1,0
930,1,0,1,1,1,1
931,0,0,0,1,0,0
932,0,0,1,0,1,1
933,0,0,1,1,1,0
934,0,1,1,1,1,1
935,0,0,0,0,1,0
936,1,0,0,1,0,1
937,0,1,0,0,1,0
938,0,0,1,1,1,0
939,1,0,1,1,1,1
940,1,1,0,0,1,1
941,0,1,1,0,1,0
942,0,0,0,1,1,1
943,1,0,0,0,0,1
944,1,0,0,0,1,0
945,1,1,1,1,1,1
946,1,0,1,1,1,0
947,1,1,0,1,1,1
948,0,0,0,0,1,1
949,1,1,1,1,1,1
950,0,0,1,1,1,0
951,0,0,0,1,0,0
952,0,1,0,0,1,0
953,1,1,1,1,1,1
954,0,0,1,1,1,0
955,1,0,0,0,0,1
956,0,1,0,0,0,1
957,1,1,1,1,1,1
958,0,0,1,0,1,0
959,1,0,1,1,0,1
960,1,1,0,0,1,1
961,1,1,0,1,1,1
962,0,1,0,1,0,1
963,0,0,0,1,0,0
964,1,1,1,1,1,1
965,1,0,1,1,1,0
966,1,1,1,0,1,1
967,1,1,1,0,0,1
968,1,1,1,1,1,1
969,0,0,0,1,1,0
970,0,0,1,1,1,0
971,1,0,1,0,1,0
972,0,1,0,1,1,0
973,1,0,1,1,0,1
974,0,1,1,1,1,1
975,1,0,1,1,1,1
976,1,1,1,1,1,1
977,1,0,0,0,1,0
978,1,1,0,1,0,1
979,0,0,0,0,0,0
980,1,0,0,0,1,0
981,1,1,1,1,0,1
982,1,1,1,1,0,1
983,1,1,1,1,0,1
984,1,1,1,1,1,1
985,0,0,0,1,1,1
986,1,1,0,1,0,1
987,0,0,0,1,0,0
988,1,1,0,0,0,1
989,1,1,0,1,0,1
990,0,0,0,1,0,0
991,1,1,1,1,1,0
992,1,1,0,1,0,1
993,0,0,1,1,1,0
994,0,1,1,1,1,0
995,1,1,0,0,0,1
996,1,1,1,1,0,1
