Row,kDN,DS,TD_U,CL,CLD,N1,N2,LSC,LSR,Harmfulness,Usefulness,F2,F4
12,0.2,0.1111111111111111,0.1818181818181818,0.5060296719891291,0.5060296719891291,0.0,0.4482628843176549,0.9933993399339934,0.9984259020170556,0.0,1.0,0.6736103087811282,0.6771283647806078
13,0.6,0.962962962962963,0.9818181818181818,0.4939225616772005,0.4939225616772005,1.0,0.5277992486332785,0.9983498349834984,0.9999977712602252,0.0016501650165016,1.0,0.6666810518885228,0.6666898272231295
14,0.8,0.8148148148148149,0.0727272727272727,0.4940014133860494,0.4940014133860494,1.0,0.5452721220680086,0.9983498349834984,0.9982833440997232,0.0033003300330033,1.0,0.6746569488480293,0.6800937707774869
15,0.6,1.0,0.2909090909090909,0.4939307631500023,0.4939307631500023,0.75,0.6041977399008511,0.9983498349834984,0.9998078529996678,0.0049504950495049,1.0,0.6681175560345312,0.6685801945004627
16,0.8,0.7777777777777778,0.2,0.503181658734465,0.503181658734465,0.0,0.4862319239349657,0.9966996699669968,0.9935514114683264,0.0016501650165016,1.0,0.7119778219662736,0.7298229060971997
17,0.5,0.7777777777777778,0.6545454545454545,0.493923012675827,0.493923012675827,0.0,0.4928862682583917,0.9966996699669968,0.99997833945117,0.0,1.0,0.6667479909662823,0.666810430169831
18,0.4,0.6296296296296297,0.9818181818181818,0.5060775215745855,0.5060775215745855,0.0,0.4100608533760089,0.995049504950495,0.9999990720903836,0.0,1.0,0.666666875203832,0.6666693017026052
19,0.5,0.5555555555555556,0.9636363636363636,0.5060774566959191,0.5060774566959191,1.0,0.5088422219864019,0.9983498349834984,0.999996132699394,0.0,1.0,0.66667841472087,0.6666899284391321
20,0.4,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.0,0.38899606303024,0.9966996699669968,0.9449111387213548,0.0,0.995049504950495,0.8058140550106275,0.9426429594171328
21,0.7,0.8148148148148149,0.9818181818181818,0.5060774844564022,0.5060774844564022,0.0,0.4590407875185002,0.9966996699669968,0.9999984188219952,0.0,0.9983498349834984,0.6666742294290819,0.6666785119821901
22,0.5,0.7037037037037037,0.109090909090909,0.5060542188674482,0.5060542188674482,0.6666666666666666,0.4870631887644159,0.9966996699669968,0.9995371316538398,0.0049504950495049,0.9966996699669968,0.6706798827424553,0.6718062059187944
23,0.6,0.8888888888888888,0.509090909090909,0.4939241539448906,0.4939241539448906,0.5,0.5082945409935229,0.9983498349834984,0.9999495127463472,0.0,0.9983498349834984,0.6669252487546319,0.6671003353497408
24,0.4,0.4074074074074074,0.1818181818181818,0.4942266287982857,0.4942266287982857,0.0,0.3836697934188861,0.9933993399339934,0.995858699151932,0.0,0.995049504950495,0.6860463078927505,0.694411005496835
25,0.7,0.7777777777777778,0.0909090909090909,0.511461620727913,0.511461620727913,0.3333333333333333,0.4336674702969275,0.995049504950495,0.9732145824624382,0.0016501650165016,0.9983498349834984,0.7666248374809009,0.8435835820080458
26,0.5,0.7407407407407407,0.2363636363636363,0.4949604431138287,0.4949604431138287,0.0,0.4690192739411847,0.9966996699669968,0.9913047758190612,0.0,1.0,0.6897624929994638,0.7164841233252666
27,0.5,0.6666666666666667,0.2,0.5114648929846557,0.5114648929846557,1.0,0.5523081740465039,0.9983498349834984,0.9719645561621426,0.0049504950495049,1.0,0.8378875901455858,0.9206050251176482
28,0.8,0.7777777777777778,0.6545454545454545,0.4939230515613877,0.4939230515613877,0.5,0.4774563575526718,0.9966996699669968,0.9999834848195046,0.0016501650165016,0.995049504950495,0.6667756738856162,0.666811316316827
29,0.6,0.6666666666666667,0.0727272727272727,0.4939492581249984,0.4939492581249984,0.0,0.4767071671246254,0.9966996699669968,0.9993408616940715,0.0,0.9966996699669968,0.6705578974413817,0.6725661641279879
30,0.8,0.5925925925925926,0.2727272727272727,0.506068296651678,0.506068296651678,0.0,0.4693688376603622,0.9966996699669968,0.999615292569137,0.0,1.0,0.668228891126885,0.6697094479651483
31,0.3,0.4074074074074074,0.1454545454545454,0.4885598577085266,0.4885598577085266,0.5,0.5063807615378442,0.9983498349834984,0.9870962764263684,0.0,0.9966996699669968,0.7768672258448258,0.8263463130441148
32,0.4,0.6296296296296297,0.6,0.5060769621557111,0.5060769621557111,0.0,0.4583115980862845,0.9966996699669968,0.9999766309773422,0.0,1.0,0.6667726140897772,0.6668468436776933
33,0.5,0.5555555555555556,0.1454545454545454,0.5059074486978501,0.5059074486978501,0.75,0.5357019200812023,0.9983498349834984,0.9980904180401168,0.0049504950495049,0.9966996699669968,0.6833018183989664,0.6887061639245795
34,0.5,0.8148148148148149,0.6363636363636364,0.5060771088366309,0.5060771088366309,0.0,0.4852160094755838,0.9966996699669968,0.9999820519113872,0.0,1.0,0.6667452479720469,0.6668133322187264
35,0.8,0.925925925925926,1.0,0.5060775157720953,0.5060775157720953,0.3333333333333333,0.4598083895570407,0.9966996699669968,0.999999320218762,0.0066006600660066,0.9966996699669968,0.6666682291865738,0.6666699505603935
36,0.5,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,1.0,0.5377565339971515,0.9983498349834984,0.9528093050165996,0.0016501650165016,1.0,0.798068470225794,0.9947266534674928
37,0.5,0.8148148148148149,0.8545454545454545,0.5060774386079451,0.5060774386079451,0.4,0.5700496481882251,0.9983498349834984,0.9999983682935624,0.0049504950495049,0.995049504950495,0.6666842551323955,0.6666883999416536
38,0.5,0.5555555555555556,0.1272727272727272,0.5114648939554968,0.5114648939554968,0.0,0.4399941977113936,0.995049504950495,0.8921161627551356,0.0,1.0,0.6168323984757015,0.9440222578271512
39,0.4,0.4074074074074074,0.2545454545454545,0.4939313542543226,0.4939313542543226,0.6666666666666666,0.4390769548407063,0.9966996699669968,0.9997148054711068,0.0016501650165016,0.9983498349834984,0.6680519574676118,0.6687892181065378
40,0.4,0.6296296296296297,0.9818181818181818,0.5060775204576797,0.5060775204576797,0.0,0.3827587238987481,0.995049504950495,0.9999990713402628,0.0,0.9966996699669968,0.6666671875058219,0.6666690541446713
41,0.5,0.2962962962962963,0.4727272727272727,0.4939245886552394,0.4939245886552394,0.0,0.4741563411524,0.995049504950495,0.9999352096907168,0.0,0.9983498349834984,0.6669919469108573,0.6671987967057467
42,0.5,0.6666666666666667,0.8363636363636363,0.4939225722014926,0.4939225722014926,0.2,0.4889067066807563,0.9966996699669968,0.9999970792279828,0.0016501650165016,0.9933993399339934,0.6666853030413071,0.6666904858823858
43,0.6,0.7407407407407407,0.7636363636363637,0.5060773067671106,0.5060773067671106,1.0,0.5727730992813438,0.9983498349834984,0.9999927327189692,0.0,1.0,0.6667068920888619,0.6667371547615007
44,0.7,0.5925925925925926,0.2363636363636363,0.5057106900212253,0.5057106900212253,0.5,0.6131590381975152,0.9983498349834984,0.9975375853832852,0.0049504950495049,0.9983498349834984,0.6902188254724986,0.6996643496367947
45,0.4,0.4074074074074074,0.2545454545454545,0.4939302719023652,0.4939302719023652,1.0,0.5240447886868527,0.9983498349834984,0.9997847342796028,0.0,1.0,0.6678720563758517,0.6686094976602636
46,0.2,0.4074074074074074,0.1454545454545454,0.4889508854097416,0.4889508854097416,0.25,0.3868228091420204,0.9917491749174916,0.9858588724405486,0.0016501650165016,0.9917491749174916,0.7625354995485762,0.792566094519775
47,0.5,0.0,0.5454545454545454,0.4939236983018058,0.4939236983018058,0.5,0.4988483407318305,0.9966996699669968,0.999966588909208,0.0049504950495049,0.9966996699669968,0.6668696145054647,0.6669736967300639
48,0.5,0.6666666666666667,0.9818181818181818,0.4939224758574521,0.4939224758574521,1.0,0.5089462712660396,0.9983498349834984,0.9999993109698848,0.0016501650165016,1.0,0.6666648029936056,0.666667619416129
49,0.4,0.5555555555555556,0.9818181818181818,0.4939225045323131,0.4939225045323131,1.0,0.5073683973337364,0.9983498349834984,0.9999982585787254,0.0,1.0,0.6666704036323307,0.6666749499524192
50,0.5,0.7407407407407407,0.109090909090909,0.4939746310046662,0.4939746310046662,1.0,0.5009265202610285,0.9983498349834984,0.99847371136918,0.0,1.0,0.6715759732742315,0.6769261619074215
51,0.6,0.7407407407407407,0.2363636363636363,0.4952017817148437,0.4952017817148437,0.25,0.6134087742011798,0.9983498349834984,0.9963770788584908,0.0132013201320132,0.995049504950495,0.7022378157627684,0.7160168056616609
52,0.5,0.7037037037037037,0.9454545454545454,0.5060775020211434,0.5060775020211434,1.0,0.5364011997940428,0.9983498349834984,0.9999992832195386,0.0049504950495049,1.0,0.6666710636960947,0.6666729686014121
53,0.5,0.5555555555555556,0.9636363636363636,0.5060774522998666,0.5060774522998666,1.0,0.5231629804499605,0.9983498349834984,0.9999969059064222,0.0,1.0,0.6666797234627361,0.6666877538079993
54,0.5,0.1111111111111111,0.1818181818181818,0.5060261523142782,0.5060261523142782,0.0,0.4333268170305786,0.995049504950495,0.998019709355374,0.0,1.0,0.6734970267767721,0.6795396556036989
55,0.3,0.3703703703703703,0.109090909090909,0.5047700783838099,0.5047700783838099,0.0,0.4423861581182463,0.99009900990099,0.9844459768369288,0.0,0.9983498349834984,0.7223347531334032,0.757431612683058
56,0.5,0.6296296296296297,0.0909090909090909,0.4986814591443566,0.4986814591443566,0.5,0.5533406329157549,0.9983498349834984,0.993171139127176,0.0033003300330033,0.9966996699669968,0.7245385219553886,0.7444812193820778
57,0.3,0.5555555555555556,0.4909090909090909,0.5060764403660221,0.5060764403660221,0.0,0.430494127140812,0.9966996699669968,0.9999728603201452,0.0,0.995049504950495,0.6668805474864528,0.6669544545553124
58,0.4,0.5185185185185186,0.3272727272727272,0.5060724986071032,0.5060724986071032,0.6666666666666666,0.5266194476395272,0.9983498349834984,0.999865754956776,0.0016501650165016,0.9983498349834984,0.6676480668359935,0.6679334675160495
59,0.4,0.5925925925925926,0.3818181818181818,0.4939266243007489,0.4939266243007489,1.0,0.5142196355499169,0.9983498349834984,0.9998250824385192,0.0,1.0,0.6671669748492182,0.6677191018605675
60,0.3,0.1111111111111111,0.0727272727272727,0.5060108662246224,0.5060108662246224,0.0,0.4600634365783771,0.9917491749174916,0.998047043523861,0.0,0.9983498349834984,0.6755367347335519,0.6806691233981251
61,0.7,0.7777777777777778,0.0909090909090909,0.5114554668486929,0.5114554668486929,1.0,0.5283987309785003,0.9983498349834984,0.9747178685901596,0.0,1.0,0.7366497680457049,0.8415801878730428
62,0.7,0.6296296296296297,0.6181818181818182,0.5060770581485046,0.5060770581485046,0.5,0.5108697791951826,0.9983498349834984,0.999989978844036,0.0016501650165016,0.9983498349834984,0.6667578478481879,0.6667936593845056
63,0.3,0.5555555555555556,0.9636363636363636,0.4939224847910471,0.4939224847910471,0.0,0.4815973453926031,0.9966996699669968,0.999999156435108,0.0,1.0,0.6666669105508218,0.6666697940054683
64,0.7,0.7407407407407407,0.1636363636363636,0.5060616137076104,0.5060616137076104,0.0,0.4025927594637684,0.9966996699669968,0.999531203573906,0.0,0.9983498349834984,0.6693758181633557,0.6706539007117043
65,0.2,0.2962962962962963,0.4727272727272727,0.4939249362355866,0.4939249362355866,0.0,0.472863905146511,0.9933993399339934,0.999892543869382,0.0,1.0,0.6669319135006121,0.6673163826399345
66,0.6,0.925925925925926,0.2363636363636363,0.5037883337800086,0.5037883337800086,1.0,0.5223499757289243,0.9983498349834984,0.992666155987642,0.0,0.9983498349834984,0.7092408699309546,0.7317174422238776
67,0.4,0.4074074074074074,0.2545454545454545,0.4939292807073511,0.4939292807073511,0.0,0.4916715417372052,0.995049504950495,0.9997091062078232,0.0,0.9983498349834984,0.6674602532892651,0.6683208325476513
68,0.4,0.4814814814814815,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.0,0.4987756428352894,0.9966996699669968,0.924624889860928,0.0,1.0,0.877654142968492,0.9993508856055492
69,0.5,0.6666666666666667,0.8363636363636363,0.493922560254445,0.493922560254445,0.0,0.4814115449956787,0.9966996699669968,0.9999973943298782,0.0,1.0,0.6666822414953213,0.6666889699896374
70,0.5,0.7407407407407407,0.7636363636363637,0.5060773273926343,0.5060773273926343,0.0,0.4912271049315236,0.9966996699669968,0.9999917875285744,0.0,0.9983498349834984,0.6667019401143717,0.6667330716777056
71,0.2,0.5185185185185186,0.4545454545454545,0.5060756058927761,0.5060756058927761,0.0,0.4226750053419164,0.99009900990099,0.9999189538392608,0.0,0.9983498349834984,0.6670227927101121,0.6672234502663991
72,0.4,0.5925925925925926,0.2363636363636363,0.5055942497163672,0.5055942497163672,0.0,0.3711502898069966,0.995049504950495,0.9951771612655036,0.0,0.995049504950495,0.6930540824238037,0.7041775408880839
73,0.7,0.6666666666666667,0.1272727272727272,0.5113838839523885,0.5113838839523885,0.0,0.4981576026887381,0.9966996699669968,0.9732934961926296,0.0,1.0,0.730485677588341,0.8245621788413896
74,0.5,0.5925925925925926,0.5818181818181818,0.4939230981984139,0.4939230981984139,1.0,0.5000903187916568,0.9983498349834984,0.999979963975824,0.0,1.0,0.6667572716912503,0.6668188555042146
75,0.3,0.1111111111111111,0.1818181818181818,0.5060042254578397,0.5060042254578397,0.0,0.4187307283357453,0.9917491749174916,0.9976723890944076,0.0,0.9983498349834984,0.6752152847989321,0.6829029047200933
76,0.3,0.3333333333333333,0.109090909090909,0.506040261200732,0.506040261200732,0.0,0.382702133799401,0.9917491749174916,0.9988403569770066,0.0,0.9983498349834984,0.6719730740897978,0.6754406319322495
77,0.6,0.7777777777777778,0.2,0.5015290604481144,0.5015290604481144,0.7142857142857143,0.4313961131379273,0.9966996699669968,0.992143441005678,0.0082508250825082,0.9933993399339934,0.7198262924430809,0.7388748237602015
78,0.6,0.4814814814814815,0.5272727272727272,0.4939235528964674,0.4939235528964674,0.5,0.4825546898301416,0.9966996699669968,0.9999697921232092,0.0,0.9966996699669968,0.666841671955468,0.6669396293662371
79,0.4,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.0,0.489144363187501,0.995049504950495,0.9215500555898186,0.0,1.0,0.7667101930855824,0.9868382202474688
80,0.5,0.4444444444444444,0.2545454545454545,0.50606730834394,0.50606730834394,0.3333333333333333,0.5255734302801967,0.9983498349834984,0.9997435527762188,0.0,0.9966996699669968,0.6685128627618373,0.6692299890062738
81,0.5,0.962962962962963,0.0909090909090909,0.4893820426751719,0.4893820426751719,0.6666666666666666,0.547314757638443,0.9983498349834984,0.9871136401119356,0.0099009900990099,0.9933993399339934,0.7535272766592654,0.7818393402205285
82,0.5,0.7407407407407407,0.7636363636363637,0.5060773125147575,0.5060773125147575,1.0,0.529903053150485,0.9983498349834984,0.9999919135924056,0.0,1.0,0.6667055102926944,0.6667322798167752
83,0.3,0.5925925925925926,0.6727272727272727,0.493922824025935,0.493922824025935,0.0,0.4260564055246243,0.9933993399339934,0.9999848626310356,0.0,0.9983498349834984,0.6667216415792532,0.6667539799691842
84,0.4,0.5555555555555556,0.9818181818181818,0.4939225181090969,0.4939225181090969,0.0,0.466226900091199,0.9933993399339934,0.9999974388208164,0.0,1.0,0.6666717683207687,0.6666785365160075
85,0.6,0.5925925925925926,0.5818181818181818,0.4939230260486572,0.4939230260486572,0.0,0.4555343957003739,0.995049504950495,0.9999718662360972,0.0,1.0,0.6667315998666372,0.6668146283087873
86,0.6,0.6296296296296297,0.7818181818181819,0.5060773958117178,0.5060773958117178,0.4,0.5801938896902998,0.9983498349834984,0.999997338320744,0.0066006600660066,0.995049504950495,0.6666927383717414,0.6667006282748179
87,0.3,0.8148148148148149,0.7272727272727273,0.493922701558194,0.493922701558194,0.0,0.4556877741240387,0.9966996699669968,0.999993346460318,0.0,0.9966996699669968,0.6667040555087158,0.6667240833227203
88,0.2,0.5185185185185186,0.4545454545454545,0.506075691526476,0.506075691526476,0.0,0.4532899941426539,0.99009900990099,0.9999415740111132,0.0,0.9933993399339934,0.6670246458378943,0.6671384016901976
89,0.4,0.6296296296296297,0.9818181818181818,0.5060775211197233,0.5060775211197233,1.0,0.519599195181307,0.9983498349834984,0.9999991364725292,0.0,1.0,0.6666669195871554,0.6666697928075292
90,0.5,0.5555555555555556,0.8363636363636363,0.4939226112093007,0.4939226112093007,1.0,0.6079929135189033,0.9983498349834984,0.9999970830332698,0.0049504950495049,1.0,0.6666922025406982,0.6667003779482891
91,0.5,0.5555555555555556,0.1272727272727272,0.5114648939554968,0.5114648939554968,0.0,0.3999989244823073,0.9917491749174916,0.9161905445634884,0.0,0.995049504950495,0.7869038681876923,0.9914511593929504
92,0.4,0.5925925925925926,0.8363636363636363,0.5060774292800696,0.5060774292800696,0.6666666666666666,0.5408852645892943,0.9983498349834984,0.9999971157433956,0.0049504950495049,0.9983498349834984,0.6666853626429472,0.666694332792477
93,0.3,0.2962962962962963,0.4727272727272727,0.4939248246955938,0.4939248246955938,1.0,0.5438954272610821,0.9983498349834984,0.9999201162536934,0.0016501650165016,1.0,0.6669933139841699,0.6672984015220236
94,0.5,0.1111111111111111,0.1818181818181818,0.5060198051048285,0.5060198051048285,0.0,0.4532217183474041,0.9933993399339934,0.998443036122754,0.0,0.995049504950495,0.6750151517235743,0.6774271534250187
95,0.8,0.925925925925926,0.7818181818181819,0.5060773350311225,0.5060773350311225,0.0,0.4386368195712327,0.9966996699669968,0.9999936739144296,0.0,1.0,0.6667028996234428,0.6667245710752948
96,0.4,0.5925925925925926,0.3818181818181818,0.493926899093136,0.493926899093136,0.0,0.4972954903884324,0.9966996699669968,0.9999002955002242,0.0016501650165016,0.9966996699669968,0.6674106842629906,0.6677224376753056
97,0.5,0.5185185185185186,0.3272727272727272,0.5060737875486852,0.5060737875486852,0.0,0.4898338137893694,0.9966996699669968,0.9998602000052584,0.0,1.0,0.6673542384486566,0.6678177198330121
98,0.5,0.4074074074074074,0.2545454545454545,0.493928245679416,0.493928245679416,1.0,0.5182131319641199,0.9983498349834984,0.9997830587802188,0.0,1.0,0.6674214883718899,0.6681646461603
99,0.3,0.4444444444444444,0.9454545454545454,0.4939225243620098,0.4939225243620098,0.2,0.4495065077248352,0.995049504950495,0.999998176374163,0.0016501650165016,0.99009900990099,0.6666746435433413,0.6666794796273595
100,0.3,0.7037037037037037,0.9636363636363636,0.4939225429987143,0.4939225429987143,0.0,0.4549926406741692,0.9933993399339934,0.9999959498909778,0.0,1.0,0.6666731579897913,0.6666848055218547
101,0.5,0.6666666666666667,0.0727272727272727,0.4939486848424244,0.4939486848424244,1.0,0.533210954787011,0.9983498349834984,0.9993111818483044,0.0,1.0,0.6704560588979471,0.6723182648381827
102,0.4,0.6296296296296297,0.7818181818181819,0.5060773846441682,0.5060773846441682,1.0,0.5261883398646583,0.9983498349834984,0.9999937013046872,0.0,1.0,0.6666918887802814,0.6667111952264336
103,0.2,0.6296296296296297,0.4181818181818181,0.4939259087768295,0.4939259087768295,0.0,0.4396460871974659,0.9933993399339934,0.9998680223508144,0.0,0.9966996699669968,0.6672198963429556,0.6674869515298871
104,0.4,0.4814814814814815,0.5272727272727272,0.4939234135453035,0.4939234135453035,0.5,0.4220371369866464,0.9966996699669968,0.9999744059619948,0.0016501650165016,0.9966996699669968,0.6668388468239831,0.6668979618808668
105,0.4,0.3703703703703703,0.109090909090909,0.5081192653128113,0.5081192653128113,0.0,0.4838923182577272,0.9966996699669968,0.9859851713973558,0.0,0.9983498349834984,0.7190778871650193,0.7702762144784389
106,0.6,0.7037037037037037,0.2545454545454545,0.4943762354727395,0.4943762354727395,0.5,0.5512026231672631,0.9983498349834984,0.9957791223601552,0.0,0.9983498349834984,0.6882113354408089,0.7016824990104267
107,0.3,0.2962962962962963,0.4727272727272727,0.4939250560455089,0.4939250560455089,0.25,0.5545599574838693,0.9983498349834984,0.9999582416980868,0.0066006600660066,0.9933993399339934,0.66717679254957,0.6672926638460283
108,0.5,0.6296296296296297,0.0909090909090909,0.4925304668938768,0.4925304668938768,1.0,0.5023520850841068,0.9983498349834984,0.9846250692390331,0.0,1.0,0.7352550612942653,0.7788646616009839
109,0.6,1.0,0.1636363636363636,0.5059326860604156,0.5059326860604156,0.0,0.4051705621011598,0.9966996699669968,0.9975733112203288,0.0,0.9983498349834984,0.6814588672518314,0.689595053953335
110,0.6,0.5555555555555556,0.1454545454545454,0.5058537309571581,0.5058537309571581,1.0,0.5380336699150476,0.9983498349834984,0.9971436953719428,0.0049504950495049,1.0,0.6857252693493681,0.6936199361732824
111,0.4,0.7037037037037037,0.2181818181818181,0.4885351106450576,0.4885351106450576,0.0,0.4401600125475473,0.9966996699669968,0.971532317395228,0.0,0.9966996699669968,0.8333623972587871,0.9291283561762752
112,0.4,0.962962962962963,1.0,0.4939224750631197,0.4939224750631197,1.0,0.5096031876991588,0.9983498349834984,0.9999993539484398,0.0,1.0,0.6666655715882531,0.6666674814055455
113,0.5,0.7037037037037037,0.6363636363636364,0.5060769184625467,0.5060769184625467,0.0,0.4909355865476935,0.995049504950495,0.9999735867045684,0.0,1.0,0.6667774571921598,0.6668617095130637
114,0.7,0.925925925925926,0.7818181818181819,0.5060773363399586,0.5060773363399586,0.6666666666666666,0.5316963552513112,0.9983498349834984,0.9999956462887992,0.0115511551155115,0.995049504950495,0.6667047392080935,0.6667155930607859
115,0.7,1.0,0.8545454545454545,0.5060774086116403,0.5060774086116403,0.4,0.48754280468252,0.9966996699669968,0.9999961962123396,0.0049504950495049,0.995049504950495,0.6666898286385918,0.6666962028509978
116,0.7,0.7407407407407407,0.109090909090909,0.49396177058802,0.49396177058802,1.0,0.5616005017591168,0.9983498349834984,0.9993622784885664,0.0049504950495049,1.0,0.6717068663371395,0.6743867839387521
117,0.7,0.6296296296296297,0.7818181818181819,0.506077356042467,0.506077356042467,1.0,0.5333846869175448,0.9983498349834984,0.9999937552910168,0.0,1.0,0.6666982236780912,0.6667159974680482
118,0.6,0.7037037037037037,0.2545454545454545,0.4943143779909211,0.4943143779909211,0.0,0.4410752240840319,0.9966996699669968,0.9939366940625184,0.0,1.0,0.682279463503975,0.7009121694467524
119,0.3,0.5555555555555556,0.9636363636363636,0.5060774676899238,0.5060774676899238,0.0,0.3717245677795722,0.9933993399339934,0.9999982029401135,0.0,0.9933993399339934,0.6666780356375301,0.6666817876495037
120,0.5,0.5555555555555556,0.9636363636363636,0.5060774712112776,0.5060774712112776,0.0,0.4315166330386768,0.9917491749174916,0.9999974976321908,0.0,0.9983498349834984,0.6666764700513076,0.6666828402107068
121,0.3,0.7037037037037037,0.2727272727272727,0.5060720581638471,0.5060720581638471,0.0,0.4660293496008222,0.995049504950495,0.999868956985156,0.0016501650165016,0.9966996699669968,0.6677280908485398,0.6681072184032326
122,0.6,0.7407407407407407,0.1636363636363636,0.4939372928248698,0.4939372928248698,1.0,0.5023468179753419,0.9983498349834984,0.999537514550112,0.0,1.0,0.6686514196748966,0.6701115505824281
123,0.7,0.8148148148148149,0.9818181818181818,0.5060774818943181,0.5060774818943181,0.0,0.4604228828998652,0.995049504950495,0.9999978980341692,0.0,1.0,0.6666745873883174,0.6666808305095753
124,0.5,0.7037037037037037,0.6363636363636364,0.5060769603904249,0.5060769603904249,0.0,0.4516128537110135,0.995049504950495,0.999980910625282,0.0,0.9983498349834984,0.6667721202731796,0.66681628837136
125,0.3,0.3703703703703703,0.109090909090909,0.5045629397975058,0.5045629397975058,0.0,0.4802737059931338,0.9917491749174916,0.980016061053375,0.0,1.0,0.7041159666724329,0.7652080357672447
126,0.6,0.925925925925926,0.7090909090909091,0.4939227886229136,0.4939227886229136,1.0,0.5309639668447217,0.9983498349834984,0.9999882002377944,0.0,1.0,0.6667153508101464,0.6667449485081207
127,0.4,0.5555555555555556,0.9818181818181818,0.4939225156111978,0.4939225156111978,0.5,0.5534117832006606,0.9983498349834984,0.99999870602681,0.0033003300330033,0.9933993399339934,0.6666745184070935,0.6666770776024181
128,0.3,0.1111111111111111,0.0727272727272727,0.5059919644668425,0.5059919644668425,0.0,0.4696920118168591,0.995049504950495,0.9977160047135128,0.0,1.0,0.6769957749847585,0.6830305384633545
129,0.7,0.7407407407407407,0.3454545454545454,0.5060727813054657,0.5060727813054657,0.6666666666666666,0.5692934130521239,0.9983498349834984,0.9998965675782426,0.0082508250825082,0.9983498349834984,0.6675497379136587,0.6678799738130347
130,0.5,0.5555555555555556,0.1272727272727272,0.5114648939554968,0.5114648939554968,0.0,0.4350661407008102,0.9966996699669968,0.9052497971478188,0.0,0.9966996699669968,0.6245675115390449,0.8890068196258128
131,0.6,0.7037037037037037,0.3090909090909091,0.4939282835305169,0.4939282835305169,0.5,0.570722232341672,0.9983498349834984,0.9998295374990784,0.0,0.9983498349834984,0.6675551462454673,0.6681375113446921
132,0.5,0.2962962962962963,0.8363636363636363,0.493922617735226,0.493922617735226,0.5,0.4099325202428633,0.9966996699669968,0.999995153176202,0.0016501650165016,0.9983498349834984,0.6666924999421925,0.6667029465805095
133,0.9,1.0,0.9818181818181818,0.5060774776685983,0.5060774776685983,1.0,0.573979958130627,0.9983498349834984,0.9999983943807178,0.0099009900990099,1.0,0.6666760145237315,0.6666786996110321
134,0.5,0.4444444444444444,0.2545454545454545,0.506065276866354,0.506065276866354,0.5,0.476810530710468,0.9966996699669968,0.9996003635287845,0.0049504950495049,0.9983498349834984,0.6689043299028483,0.6697265563845896
135,0.5,0.7777777777777778,0.5272727272727272,0.5060767667980843,0.5060767667980843,0.0,0.3883775278790624,0.995049504950495,0.999970129385715,0.0,0.9983498349834984,0.6668066422798083,0.6668883058101432
