Row,TD_P,TD_U,CL,MV,LSR,F4
27,0.6666666666666666,0.9230769230769232,0.3996202983942748,0.4639999999999999,0.8797654230319522,0.9629629629629632
28,0.6666666666666666,0.4615384615384615,0.1134487596058529,0.0,0.8459192882791673,0.9924433249370276
29,0.6666666666666666,0.4615384615384615,0.6981555772060065,0.0,0.7962975743063303,0.8988235294117648
30,1.0,0.7692307692307693,0.261548048607287,0.0,0.919820507207065,0.91415313225058
31,1.0,0.8461538461538461,0.3312676671049405,0.0,0.8968506353079189,0.9493975903614458
32,0.6666666666666666,0.4615384615384615,0.3317201854485649,0.4639999999999999,0.8061525361612841,0.9510373443983402
33,0.6666666666666666,0.4615384615384615,0.1113023556831132,0.0,0.8751198965666838,0.9913043478260868
34,0.6666666666666666,0.4615384615384615,0.1197058116499325,0.0,0.8698031021734496,0.968058968058968
35,1.0,1.0,0.4707623782331676,0.0,0.882890800733445,0.98989898989899
36,1.0,0.3076923076923077,0.2161309510204077,0.0,0.7521653666871463,0.977667493796526
37,0.6666666666666666,0.8461538461538461,0.6213859931776468,0.0,0.8771799752362651,0.9264349232012934
38,1.0,0.4615384615384615,0.548244144998249,0.4639999999999999,0.853458667486864,0.98989898989899
39,0.6666666666666666,0.7692307692307693,0.8434204439784528,0.4639999999999999,0.8791030648303464,0.9586374695863747
40,1.0,0.6923076923076923,0.2634728938227075,0.4639999999999999,0.7842472226846826,0.9403341288782816
41,0.6666666666666666,0.6923076923076923,0.5763283339320413,0.0,0.8770476810975232,0.9421487603305786
42,0.6666666666666666,0.6153846153846154,0.5683620300561276,0.0,0.8989171620407019,0.9629629629629632
43,1.0,0.3076923076923077,0.1799129837256505,0.0,0.8083176299148289,0.9633251833740832
44,0.6666666666666666,0.5384615384615384,0.2463565227166478,0.4639999999999999,0.6981479036123499,0.9090909090909092
45,0.6666666666666666,0.6923076923076923,0.5036023854267355,0.0,0.9417834394466256,0.97865072587532
46,0.6666666666666666,0.4615384615384615,0.2456383995930215,0.4639999999999999,0.7511298406201611,0.9268292682926828
47,0.6666666666666666,0.6153846153846154,0.2353929037430069,0.0,0.8690361327422941,0.9913043478260868
48,0.6666666666666666,0.4615384615384615,0.1141710976357197,0.0,0.8132301587625648,0.9887834339948232
49,1.0,0.6923076923076923,0.7670070764562046,0.4639999999999999,0.8761252686038838,0.977667493796526
50,0.6666666666666666,0.4615384615384615,0.1106977124387069,0.0,0.9139187062551342,0.968058968058968
51,0.6666666666666666,0.4615384615384615,0.1111898899819068,0.0,0.8345956019223402,0.977667493796526
52,0.6666666666666666,0.4615384615384615,0.1158160778696311,0.0,0.8589811580211171,0.9874686716791982
53,1.0,0.3076923076923077,0.1175072237080444,0.0,0.8595147251655046,0.9493975903614458
54,0.6666666666666666,0.5384615384615384,0.2479621260662597,0.4639999999999999,0.7757055703172725,0.9375
55,0.6666666666666666,0.5384615384615384,0.7453908796886309,0.0,0.8700352480935315,0.9629629629629632
56,0.6666666666666666,0.4615384615384615,0.1089002227099801,0.0,0.8022041123364835,0.9421487603305786
57,0.6666666666666666,0.6153846153846154,0.2480263223542896,0.4639999999999999,0.795727201829766,0.9629629629629632
58,1.0,0.6153846153846154,0.6138181775446504,0.0,0.8038505930578701,0.9924433249370276
59,0.6666666666666666,0.6153846153846154,0.7521766196362696,0.0,0.7652869637445271,0.9702970297029702
60,0.6666666666666666,0.5384615384615384,0.1753834240540974,0.0,0.8579958161291464,0.968058968058968
61,0.6666666666666666,0.4615384615384615,0.1067614575141777,0.0,0.8066773132526701,0.9314420803782504
62,0.6666666666666666,0.6923076923076923,0.587353728971477,0.4639999999999999,0.9088022220863092,0.9309504467912266
63,1.0,0.3076923076923077,0.1213544955729641,0.0,0.8053064257085005,0.957983193277311
64,0.6666666666666666,0.7692307692307693,0.2002746817216797,0.0,0.8893994005443079,0.9913043478260868
65,1.0,0.6923076923076923,0.7449947698931516,0.4639999999999999,0.9116809284042467,0.9629629629629632
66,1.0,0.6153846153846154,0.1365324163630886,0.0,0.858511333175221,0.9974683544303796
67,1.0,0.6923076923076923,0.7458757504186823,0.4639999999999999,0.8104642275315965,1.0
68,1.0,0.6923076923076923,0.5053821913623819,0.0,0.8071679970228297,0.9493975903614458
69,0.6666666666666666,0.4615384615384615,0.109582362025696,0.0,0.8506259072529874,0.9825436408977556
70,0.6666666666666666,0.5384615384615384,0.2497374832432628,0.0,0.831858289547561,0.995655951346655
71,0.6666666666666666,0.7692307692307693,0.8395466431745209,0.4639999999999999,0.9260934651731724,0.9924433249370276
72,0.6666666666666666,0.3076923076923077,0.2423709701983692,0.0,0.9010829713308516,0.9991281604184832
73,1.0,0.4615384615384615,0.2664208049952947,0.4639999999999999,0.8006879414159425,0.9333333333333332
74,0.6666666666666666,0.6923076923076923,0.379986289173833,0.0,0.7901035942041555,0.8988235294117646
75,0.6666666666666666,0.6923076923076923,0.1176030482703689,0.0,0.8532282085088314,1.0
76,0.6666666666666666,0.4615384615384615,0.1118232525050856,0.0,0.7398142491189708,0.9355102040816328
77,1.0,0.6153846153846154,0.1658705190675597,0.0,0.8657761189797826,0.9629629629629632
78,0.6666666666666666,0.6923076923076923,0.159847897845923,0.0,0.8708989890892949,0.9825436408977556
79,0.6666666666666666,0.3846153846153846,0.4682989049084125,0.4639999999999999,0.8526508809775942,0.85838779956427
80,0.6666666666666666,0.4615384615384615,0.1178585060529007,0.0,0.8680612204463735,0.9401148482362592
81,0.6666666666666666,0.4615384615384615,0.1156380875730407,0.0,0.8441983697880187,0.9314420803782504
82,0.6666666666666666,0.4615384615384615,0.1066533369476804,0.0,0.7927954203538062,0.8893905191873589
83,1.0,0.6153846153846154,0.1860601747151222,0.0,0.8251770543166042,0.9887834339948232
84,0.6666666666666666,0.4615384615384615,0.1133402069644123,0.0,0.8518150277488641,0.9874686716791982
85,0.6666666666666666,0.4615384615384615,0.3609494670355287,0.4639999999999999,0.8189338641684649,0.896551724137931
86,0.6666666666666666,0.6153846153846154,0.1673449998482895,0.0,0.8467682497359658,0.9836065573770492
87,1.0,0.7692307692307693,0.7131562674210722,0.0,0.8205354143521562,0.98989898989899
88,0.6666666666666666,0.5384615384615384,0.1400534554982098,0.0,0.8401923459701746,0.9924433249370276
89,0.6666666666666666,0.8461538461538461,0.2563208288251253,0.4639999999999999,0.832192074738152,0.9677419354838712
90,0.6666666666666666,0.4615384615384615,0.116939924721895,0.0,0.859758560814138,0.9638351555929352
91,0.6666666666666666,0.4615384615384615,0.1081349726341136,0.0,0.8280505931687685,0.9827586206896552
92,1.0,1.0,0.2419296430550837,0.0,0.8208676948507694,0.9447650453421268
93,1.0,0.6153846153846154,0.3543988715784456,0.0,0.8026677403751514,0.9629629629629632
94,0.6666666666666666,0.6153846153846154,0.7619916746015316,0.4639999999999999,0.9169436001999364,0.9219629927594528
95,0.6666666666666666,0.4615384615384615,0.1726310660131841,0.0,0.8227750393465152,0.9355102040816328
96,0.6666666666666666,0.8461538461538461,0.5893023307256882,0.0,0.7872114163310754,0.9629629629629632
97,0.6666666666666666,0.6923076923076923,0.1201909394651774,0.0,0.885929567816706,0.968058968058968
98,0.6666666666666666,0.4615384615384615,0.1083103469603734,0.0,0.8205942599076187,0.9268292682926828
99,0.6666666666666666,0.4615384615384615,0.1269408831109516,0.0,0.8458026624484729,1.0
100,1.0,0.6153846153846154,0.3832521627806681,0.4639999999999999,0.853887454807718,0.8934240362811791
101,0.6666666666666666,0.4615384615384615,0.281469031071201,0.4639999999999999,0.720858964870284,0.9940119760479044
102,0.6666666666666666,0.3076923076923077,0.1680899347513873,0.0,0.889661122638365,0.9743589743589742
103,0.6666666666666666,0.4615384615384615,0.1268767332212499,0.0,0.8728180840406004,0.9030732860520094
104,0.6666666666666666,0.4615384615384615,0.1118338306873392,0.0,0.8353537437380655,0.9654591406908172
105,0.6666666666666666,0.5384615384615384,0.1848040947610092,0.0,0.8018565609148484,0.9358669833729216
106,0.6666666666666666,0.5384615384615384,0.1768822239728866,0.0,0.827358921122204,0.9991281604184832
107,0.6666666666666666,0.4615384615384615,0.1419390004676571,0.0,0.7812756507637904,0.9874686716791982
108,0.6666666666666666,0.3076923076923077,0.3113351338986241,0.0,0.8140918111185391,0.9913043478260868
109,0.6666666666666666,0.6923076923076923,0.1245066951197766,0.0,0.891946484067075,0.9913043478260868
110,0.6666666666666666,0.6153846153846154,0.866154275463366,0.4639999999999999,0.8906028863937495,0.9825436408977556
111,0.6666666666666666,0.6923076923076923,0.4748954836679568,0.4639999999999999,0.8598045656541685,0.9523809523809524
112,0.6666666666666666,0.5384615384615384,0.2458459166874311,0.4639999999999999,0.8090339573527001,0.98989898989899
113,0.6666666666666666,0.5384615384615384,0.1199435025143342,0.0,0.8651538700646053,0.957393483709273
114,0.6666666666666666,0.6923076923076923,0.1236488694989801,0.0,0.8833906923833134,0.957983193277311
115,0.6666666666666666,0.4615384615384615,0.3385241028986185,0.4639999999999999,0.8498353843163565,0.9743589743589745
116,0.6666666666666666,0.5384615384615384,0.4381793761198951,0.4639999999999999,0.8600081311230173,0.957393483709273
117,1.0,0.9230769230769232,0.7562543169029455,0.4639999999999999,0.9186850120907988,0.9146049481245012
118,0.6666666666666666,0.5384615384615384,0.1379294528021867,0.0,0.7942255095698254,0.9268292682926828
119,0.6666666666666666,0.4615384615384615,0.1188887632938343,0.0,0.8483489520550136,0.9924433249370276
120,0.6666666666666666,0.4615384615384615,0.1127000830408637,0.0,0.8363904779898339,0.9974683544303796
121,0.6666666666666666,0.4615384615384615,0.2777464648962329,0.4639999999999999,0.8064703286151967,0.8571428571428571
122,0.6666666666666666,0.6923076923076923,0.1771858371018978,0.0,0.8674722627145717,0.9629629629629632
123,0.6666666666666666,0.5384615384615384,0.1366184863388717,0.0,0.8560126712279235,1.0
124,0.6666666666666666,0.4615384615384615,0.3330065261821856,0.0,0.8929168665091791,0.9687235841081996
125,0.6666666666666666,0.8461538461538461,0.865198457023823,0.4639999999999999,0.9315988029934948,0.9314420803782504
126,0.6666666666666666,0.3076923076923077,0.7107503214146446,0.4639999999999999,0.8183266146465266,0.9493975903614458
127,1.0,0.8461538461538461,0.2748918780826388,0.0,0.8360065494809077,1.0
128,0.6666666666666666,0.5384615384615384,0.1470924340544188,0.0,0.8615245550221777,0.9913043478260868
129,1.0,0.6153846153846154,0.7558352795698668,0.4639999999999999,0.8132828637744363,0.91415313225058
130,1.0,0.6923076923076923,0.7733612921518456,0.4639999999999999,0.8341699767169755,0.9870801033591732
131,0.6666666666666666,0.6923076923076923,0.4174488663164654,0.4639999999999999,0.8858612693091857,0.9820051413881749
132,1.0,0.4615384615384615,0.3799974962301382,0.4639999999999999,0.7945498988840984,0.9913043478260868
133,0.6666666666666666,0.4615384615384615,0.3314987482215998,0.4639999999999999,0.8263637304377833,0.9421487603305786
134,1.0,0.6153846153846154,0.2679158050755252,0.0,0.8461555373833991,0.9836065573770492
135,0.6666666666666666,0.4615384615384615,0.1133075892909133,0.0,0.9077719450420884,0.9874686716791982
136,1.0,0.6153846153846154,0.1868774858075885,0.0,0.8348951604740923,0.9743589743589742
137,0.6666666666666666,0.4615384615384615,0.1226114458421687,0.0,0.8903944005341834,0.9924433249370276
138,0.6666666666666666,0.4615384615384615,0.1173071072684268,0.0,0.883524384029188,0.9991281604184832
139,0.6666666666666666,0.6923076923076923,0.2079161645932413,0.0,0.945780822280496,0.957393483709273
140,0.6666666666666666,0.5384615384615384,0.4573302767173195,0.0,0.8167764583794455,0.9836065573770492
141,0.6666666666666666,0.4615384615384615,0.1721283208094726,0.0,0.9184622231925677,0.8835774865073246
142,1.0,0.8461538461538461,0.246417536640952,0.0,0.840957365663507,1.0
143,0.6666666666666666,0.6153846153846154,0.1271540546003727,0.0,0.8400573835509249,0.957983193277311
144,1.0,0.6923076923076923,0.6254037901336371,0.4639999999999999,0.961481317644582,0.953995157384988
145,0.6666666666666666,0.8461538461538461,0.5700436756026445,0.0,0.892346780254155,0.9836065573770492
146,0.6666666666666666,0.4615384615384615,0.105967007393305,0.0,0.7426442216035659,0.9825436408977556
147,1.0,0.6923076923076923,0.2378147359992668,0.0,0.8141888216439315,0.93246541903987
148,1.0,0.6153846153846154,0.5306392200332851,0.0,0.7524863105056999,0.9687235841081996
149,0.6666666666666666,0.9230769230769232,0.560199552034426,0.0,0.9058543746294956,0.9190056134723334
150,0.6666666666666666,0.4615384615384615,0.1132264495348428,0.0,0.8351602752453666,0.9769820971867008
151,0.6666666666666666,0.6923076923076923,0.4454416659431983,0.0,0.8777813467951184,0.8702290076335878
152,1.0,0.3076923076923077,0.1313281455024479,0.0,0.8809799411014924,0.9344262295081968
153,0.6666666666666666,0.5384615384615384,0.2536167652361082,0.4639999999999999,0.8025254105992086,0.9913735899137358
154,0.6666666666666666,0.6923076923076923,0.7529861689777869,0.0,0.835447196172248,0.868144690781797
155,0.6666666666666666,0.6153846153846154,0.2518649742766121,0.4639999999999999,0.805207171828856,0.9514563106796116
156,0.6666666666666666,0.4615384615384615,0.2884766039264088,0.4639999999999999,0.8275096990849014,0.9629629629629632
157,0.6666666666666666,0.4615384615384615,0.1156023696452278,0.0,0.8831008195500976,0.9974683544303796
158,0.6666666666666666,0.5384615384615384,0.1328808387843369,0.0,0.8212277030979703,0.9913043478260868
159,0.6666666666666666,0.4615384615384615,0.1141741769778417,0.0,0.841718707207578,0.9939288811795316
160,0.6666666666666666,0.5384615384615384,0.245500194222665,0.4639999999999999,0.7536835928148489,0.9702970297029704
161,0.6666666666666666,0.5384615384615384,0.4402150604909883,0.0,0.8251841900740495,0.9820051413881749
162,1.0,0.8461538461538461,0.3516878466357231,0.0,0.8259908569014595,0.98989898989899
163,0.6666666666666666,0.5384615384615384,0.4585291162759144,0.0,0.8301976464639413,0.9375
164,0.6666666666666666,0.4615384615384615,0.1176088313150066,0.0,0.865100517786146,0.9924433249370276
165,0.6666666666666666,0.5384615384615384,0.7300200231205376,0.4639999999999999,0.93886581823124,0.9510373443983402
166,1.0,0.6923076923076923,0.7503659465238885,0.4639999999999999,0.8546370917272563,0.97865072587532
167,0.6666666666666666,0.8461538461538461,0.2136380515835312,0.0,0.8430285011210044,0.937040065412919
168,1.0,0.6153846153846154,0.197267403135366,0.0,0.8882764610943854,0.9836909871244636
169,1.0,0.7692307692307693,0.1495191636574351,0.0,0.9026407190173426,0.9463253509496284
170,1.0,0.7692307692307693,0.1435595825585925,0.0,0.8256474987522746,0.9956559513466552
171,1.0,0.7692307692307693,0.8285828756292211,0.4639999999999999,0.8964075034921654,0.9825436408977556
172,0.6666666666666666,0.6923076923076923,0.6624740024045725,0.4639999999999999,0.8726012853234404,0.9629629629629632
173,0.6666666666666666,0.5384615384615384,0.210102557359379,0.0,0.8049966291094934,0.995655951346655
174,0.6666666666666666,0.5384615384615384,0.163350129232725,0.0,0.8296488524566852,0.9743589743589742
175,1.0,0.6153846153846154,0.1192982520487253,0.0,0.8174225919095357,0.9820051413881749
176,0.6666666666666666,0.4615384615384615,0.2619143657429845,0.4639999999999999,0.7548552457097261,0.9339853300733496
177,1.0,0.6153846153846154,0.1644444071526489,0.0,0.9114402312021352,0.9629629629629632
178,0.6666666666666666,0.5384615384615384,0.3397956151037122,0.4639999999999999,0.8199046471149343,0.8659340659340659
179,0.6666666666666666,0.9230769230769232,0.5892564904424143,0.0,0.8880274398377052,0.9702970297029704
180,0.6666666666666666,0.5384615384615384,0.4375727125934119,0.4639999999999999,0.8969526477095943,0.8987367154601963
181,1.0,0.3076923076923077,0.1233971280509181,0.0,0.9023508144846258,0.9629629629629632
182,0.6666666666666666,0.6923076923076923,0.1652413234799866,0.0,0.8835931655888445,0.9421487603305786
183,0.6666666666666666,0.4615384615384615,0.1132387913090292,0.0,0.7335023641635103,0.9836909871244636
184,0.6666666666666666,0.4615384615384615,0.1165608001935285,0.0,0.874816164169369,0.9743589743589742
185,0.6666666666666666,0.4615384615384615,0.2504847157893277,0.0,0.897515147012659,0.9820051413881749
186,0.6666666666666666,0.4615384615384615,0.2539021216825425,0.4639999999999999,0.7265024237388651,0.9677419354838712
187,0.6666666666666666,0.5384615384615384,0.245377232633245,0.4639999999999999,0.7560849540483251,0.97531914893617
188,0.6666666666666666,0.5384615384615384,0.3345772788577492,0.4639999999999999,0.7835232068957669,0.9521988527724666
189,1.0,0.4615384615384615,0.7375071469773691,0.4639999999999999,0.8266515603987131,0.9870801033591732
190,0.6666666666666666,0.6923076923076923,0.6911068889881036,0.4639999999999999,0.895156790813315,0.9510373443983402
191,0.6666666666666666,0.4615384615384615,0.1144597102308562,0.0,0.8794256451333766,0.957983193277311
192,1.0,1.0,0.5165124838710424,0.0,0.8538435826099654,0.9279352226720649
193,0.6666666666666666,0.4615384615384615,0.4667481027077551,0.4639999999999999,0.9398040244501584,0.970364098221846
194,0.6666666666666666,0.6153846153846154,0.2514493699060143,0.4639999999999999,0.7749653519769355,0.8990825688073394
195,1.0,0.3076923076923077,0.1452377236957973,0.0,0.8411054430422709,0.9827586206896552
196,0.6666666666666666,0.4615384615384615,0.3185878962748574,0.4639999999999999,0.833800822883497,0.896551724137931
197,0.6666666666666666,0.4615384615384615,0.1134094154136291,0.0,0.86292707913102,0.9913043478260868
198,0.6666666666666666,0.5384615384615384,0.8823378890895377,0.4639999999999999,0.8998250018629167,0.9586374695863747
199,0.6666666666666666,0.7692307692307693,0.7182768442931301,0.4639999999999999,0.8217091363125495,0.9493975903614458
200,0.6666666666666666,0.3846153846153846,0.3968707778005506,0.4639999999999999,0.892713096602565,0.9743589743589742
201,0.6666666666666666,0.6153846153846154,0.1535784832671822,0.0,0.8103906883070379,0.9606035205364626
202,0.6666666666666666,0.6923076923076923,0.2848434387014067,0.0,0.904186997410434,0.8334545454545454
203,1.0,0.6153846153846154,0.1433449929863633,0.0,0.8481747013925033,0.9769820971867008
204,0.6666666666666666,0.4615384615384615,0.1112075691470323,0.0,0.8285367065231817,0.9974683544303796
205,1.0,0.8461538461538461,0.4254717848897369,0.0,0.8161145467203256,0.977667493796526
206,0.6666666666666666,0.4615384615384615,0.1273372332503208,0.0,0.8458773986954699,0.9677419354838712
207,0.6666666666666666,0.5384615384615384,0.2461222930705101,0.4639999999999999,0.7595192967477067,0.9836065573770492
208,0.6666666666666666,0.6153846153846154,0.293937093114414,0.4639999999999999,0.8271296182030609,0.896551724137931
209,0.6666666666666666,0.5384615384615384,0.1206870515931748,0.0,0.8734917358462473,0.9874686716791982
210,0.6666666666666666,0.4615384615384615,0.2670673406655606,0.4639999999999999,0.797399393651359,0.9629629629629632
211,0.6666666666666666,0.4615384615384615,0.1134693924966111,0.0,0.8486690217145618,0.9836909871244636
212,0.6666666666666666,0.6153846153846154,0.5495742035496868,0.0,0.9281933189704944,0.8028169014084507
213,0.6666666666666666,0.6923076923076923,0.7389292593889244,0.0,0.8206052088207699,0.9836065573770492
214,0.6666666666666666,0.6153846153846154,0.6943455324319662,0.4639999999999999,0.8383864119557848,0.9375
215,1.0,0.9230769230769232,0.545895401378983,0.4639999999999999,0.8683211685186758,0.9677419354838712
216,0.6666666666666666,0.6153846153846154,0.2480789411599403,0.4639999999999999,0.7786005325813188,0.8976377952755904
217,0.6666666666666666,0.7692307692307693,0.7923392439226933,0.4639999999999999,0.8293258972828945,0.957983193277311
218,1.0,1.0,0.2302167563272922,0.0,0.8638782107085827,1.0
219,1.0,0.6153846153846154,0.7358855649165323,0.4639999999999999,0.8061732149124321,0.9939288811795316
220,1.0,0.6923076923076923,0.7614800256894888,0.4639999999999999,0.875939338900155,0.9358669833729216
221,0.6666666666666666,0.4615384615384615,0.2458667423970415,0.4639999999999999,0.7855935072198226,0.9836065573770492
222,0.6666666666666666,0.6923076923076923,0.3262856358714205,0.4639999999999999,0.7727572199097745,0.9510373443983402
223,1.0,0.3076923076923077,0.4192967270456789,0.0,0.9545811995532484,0.9629629629629632
224,0.6666666666666666,0.3076923076923077,0.6504866575002609,0.0,0.8281738552859907,0.9973890339425586
225,0.6666666666666666,0.4615384615384615,0.116683545033282,0.0,0.8975467925533961,0.9924433249370276
226,0.6666666666666666,0.6923076923076923,0.121335840223881,0.0,0.8897209848588651,0.9523809523809524
227,0.6666666666666666,0.6923076923076923,0.1349675175031779,0.0,0.9408779047260564,0.9874686716791982
228,0.6666666666666666,0.4615384615384615,0.4558308998110756,0.4639999999999999,0.778077771346248,0.957983193277311
229,0.6666666666666666,0.3846153846153846,0.7547032377468904,0.0,0.7858993914469458,0.8976377952755904
230,0.6666666666666666,0.5384615384615384,0.2026208915547658,0.0,0.8546969432913096,0.9836065573770492
231,0.6666666666666666,0.6153846153846154,0.566583808667917,0.4639999999999999,0.8434161109389389,0.8387096774193549
232,0.6666666666666666,0.4615384615384615,0.255614971913601,0.4639999999999999,0.7555750208249525,0.9973190348525468
233,0.6666666666666666,0.4615384615384615,0.1130227483118937,0.0,0.8143332622410078,0.9463253509496284
234,1.0,0.8461538461538461,0.1867019735949613,0.0,0.9029448111278996,0.912
235,0.6666666666666666,0.4615384615384615,0.114580967757804,0.0,0.8730807693958588,0.9820051413881749
236,0.6666666666666666,0.4615384615384615,0.361047486222054,0.4639999999999999,0.8066878405701381,0.8837209302325582
237,0.6666666666666666,0.5384615384615384,0.2552534812345123,0.4639999999999999,0.8365096176608987,0.9629629629629632
238,0.6666666666666666,0.4615384615384615,0.3034409333208968,0.4639999999999999,0.8089827287134943,0.9523809523809524
239,0.6666666666666666,0.4615384615384615,0.2998815259302226,0.4639999999999999,0.7063805841781261,0.9638351555929352
240,0.6666666666666666,0.4615384615384615,0.1134794721132023,0.0,0.8509082378817371,0.9728395061728394
241,0.6666666666666666,0.4615384615384615,0.114108443314973,0.0,0.8533273163399638,0.9904926534140016
242,0.6666666666666666,0.5384615384615384,0.1285705818307077,0.0,0.8173725528587297,0.9677419354838712
243,0.6666666666666666,0.7692307692307693,0.8526603100253505,0.4639999999999999,0.9236923056109506,0.9743589743589745
244,1.0,0.6923076923076923,0.4132122673068489,0.4639999999999999,0.8237758584956283,0.9736618521665252
245,0.6666666666666666,0.6923076923076923,0.4764146461694192,0.0,0.836098105007886,0.9230769230769232
246,0.6666666666666666,0.5384615384615384,0.2479302529762945,0.4639999999999999,0.7407596343761845,0.997995991983968
247,1.0,1.0,0.4379492615503424,0.0,0.9596279330441838,0.957393483709273
248,0.6666666666666666,0.3846153846153846,0.7546998457668058,0.0,0.8161051561398953,0.9523809523809524
249,1.0,0.8461538461538461,0.7380671735962784,0.0,0.8297205806310277,0.9612403100775194
250,0.6666666666666666,0.4615384615384615,0.1277586157152611,0.0,0.8624093386762828,0.97531914893617
251,1.0,0.7692307692307693,0.2977712758046478,0.0,0.9242690278430542,0.9633251833740832
252,0.6666666666666666,0.4615384615384615,0.1538238186618349,0.0,0.8868280797211647,0.9887834339948232
253,0.6666666666666666,0.4615384615384615,0.1123561325279516,0.0,0.8289237385570295,0.9586374695863747
254,0.6666666666666666,0.6923076923076923,0.1260405134841936,0.0,0.8762823369618666,0.9677419354838712
255,1.0,0.6923076923076923,0.3142057543891173,0.4639999999999999,0.7416692320329117,0.9820051413881749
256,0.6666666666666666,0.7692307692307693,0.8579121865921006,0.4639999999999999,0.9299858827014428,0.9421487603305786
257,1.0,0.7692307692307693,0.1601389386602918,0.0,0.8125378692846996,0.9913043478260868
258,0.6666666666666666,0.4615384615384615,0.1260362971471913,0.0,0.8966693840279362,0.9991281604184832
259,0.6666666666666666,0.3076923076923077,0.7458165402369,0.0,0.7461952334681641,0.995983935742972
260,0.6666666666666666,0.5384615384615384,0.2473617755637321,0.4639999999999999,0.753105507164673,0.9677419354838712
261,0.6666666666666666,0.4615384615384615,0.6829933194453,0.0,0.8781795984548124,0.9622166246851386
262,0.6666666666666666,0.3846153846153846,0.4399461058499546,0.4639999999999999,0.8326445972512736,0.9769820971867008
263,0.6666666666666666,0.6153846153846154,0.1365073813283318,0.0,0.8326135538824759,0.9825436408977556
264,0.6666666666666666,0.6153846153846154,0.4233280949601704,0.0,0.9166977560716504,0.9385749385749388
265,1.0,0.6923076923076923,0.8144504636114358,0.4639999999999999,0.9039437916945694,0.957983193277311
266,1.0,0.6923076923076923,0.3054400165044889,0.0,0.8361810404162926,0.9874686716791982
267,0.6666666666666666,0.3846153846153846,0.3603526604271877,0.4639999999999999,0.8469264974958717,0.8905225511623286
268,0.6666666666666666,0.8461538461538461,0.507828828814723,0.0,0.7751411560209779,0.9542261017670852
269,0.6666666666666666,0.4615384615384615,0.1139360233840395,0.0,0.8564666849399609,0.9825436408977556
270,0.6666666666666666,0.6923076923076923,0.5543784829004007,0.4639999999999999,0.8764722128044726,0.9803250641573996
271,1.0,0.4615384615384615,0.2815169464129546,0.4639999999999999,0.7743628022465181,0.9874686716791982
272,0.6666666666666666,0.4615384615384615,0.1162862237832228,0.0,0.8373377727926545,0.9677419354838712
273,1.0,0.3076923076923077,0.1450205283037346,0.0,0.878466802768098,0.9102462271644164
274,0.6666666666666666,0.5384615384615384,0.1289484724386786,0.0,0.8055344443766385,0.9264349232012934
