Row,DS,DCP,TD_P,TD_U,CL,CLD,N2,LSC,LSR,Usefulness,F1,F2,F3,F4
56,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1366150822998615,-1.2867007798106183,-0.04763191018872886,-0.0038427155128899567,0.35043943009924733,0.11603001364714888,1.3294228892479731,0.7455957963429027,1.341486826879256,1.9005116806367095
57,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,2.023185276768095,1.958818757176829,1.032930345122821,1.1955298276822743,1.049003154104469,1.295371702764786,1.3294228892479731,1.8438558363897406,0.5160718764462002,-1.497715280274365
58,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1590390233952736,-1.3282831952293956,-0.47859203000333334,0.7114993016972794,0.42878704717553473,1.1040611520686625,0.42148678914279863,-0.49721059375490384,-0.7567605673171962,-1.3154770952374149
59,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-0.9147853239094268,-0.8873375832694149,0.6988891755079328,0.765703988478335,0.9123823094292632,0.2969578239879636,0.42148678914279863,0.7455957963429027,0.24852838531139249,1.2313356369078872
60,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1567435806185384,-1.324016414345605,1.099242026171611,0.49355788385750077,0.24305303375979453,0.23641754701498452,1.3294228892479731,-0.646921675386043,0.5576944037554425,0.6372937341389225
61,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1590389759287707,-1.328283106974442,0.1466205041218596,0.602756284334415,0.16387016425329756,1.167628314303171,-1.3159162147510524,-0.6793517166564091,-1.237780599736264,-1.5255792120346385
62,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.0635061330569704,-1.1526696171056452,1.0002560251226529,0.9276687598374292,0.9228776817725576,0.17610757760636503,0.42148678914279863,-0.210903588309689,0.7781741736535799,0.17759485366317215
63,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.158891545732604,-1.328008993318386,1.4344676118556392,0.9276687598374292,0.4994442168648336,0.851859279527763,-1.3159162147510524,-0.5468618024526647,-0.6460086330580002,-0.8624277665248224
64,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-0.8100348218223791,-0.7063911618699333,0.4061650700066267,1.0886893779427684,1.1286750366757188,-0.06278655276969203,1.3294228892479731,1.091182160224381,1.3646550937412696,1.2313356369078872
65,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1584173256717363,-1.3271273514325004,0.14883627179619635,-0.2283197979917073,-0.5931127810100993,0.11603001364714888,0.42148678914279863,-0.7221258697998865,0.7114080963773345,1.2313356369078872
66,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-0.6621198690351974,-0.4593284199422991,-0.15580227222357607,0.602756284334415,0.7152236229877614,1.0406990713066624,0.42148678914279863,0.35230873526712236,-0.6124775251675326,-0.5613332937462369
67,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-0.9240375679653436,-0.9035566895016947,-0.04271797400208597,0.8197994856203773,0.7781372918403097,0.2969578239879636,2.2616964276719425,0.7455957963429027,1.2208796502704673,0.17759485366317215
68,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1586283512762208,-1.3275196655386785,0.0800920517216292,-0.455099828083979,-0.3828401213261606,0.17610757760636503,0.42148678914279863,-0.40335201713569346,0.6465619988234685,0.6372937341389225
69,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.024597282477604,-1.0823020608638603,1.8469026154767967,1.460930288367281,1.2442429812298805,1.295371702764786,0.42148678914279863,0.7455957963429027,-0.39155160096534264,-1.5280267150818663
70,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1588666229152398,-1.3279626558278914,-0.26811309496970187,-0.2283197979917073,-0.11243625751027361,0.23641754701498452,0.42148678914279863,-0.646921675386043,-0.030195985687607157,-0.4218726230314912
71,2.1885742271042408,2.1017978966029154,-0.1102253354159779,0.9975077591683587,2.023185276768095,1.958818757176829,2.169019043492898,1.460930288367281,1.5256331950143496,1.4884869914536538,1.3294228892479731,0.29172289123644446,0.7608867523459785,-0.6553615266011864
72,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1541248372616242,-1.3191515113333656,0.7202848887267133,0.3838908754819948,0.49515343843669235,0.17610757760636503,-0.4607965957736534,-0.5468618024526647,0.5570770024460825,1.9005116806367095
73,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,0.4913100628735733,1.1132170782127988,1.9347519893386043,1.460930288367281,1.2701912686920567,1.4884869914536538,1.3294228892479731,1.7109345399870928,0.4070567319021855,-0.856254444245405
74,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1121259854927352,-1.2415418632723472,1.068942032735113,1.0351184667069888,0.8810394726977825,0.2969578239879636,0.42148678914279863,0.6344644144229703,1.3921383912048182,1.9005116806367095
75,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1198578224301674,-1.2557711258969546,-0.048331811553506535,0.602756284334415,0.8361078012926423,0.17610757760636503,-0.4607965957736534,0.03776492045852919,0.09171797831451442,1.2313356369078872
76,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-0.844120434704065,-0.7647290465973191,0.06416968461718134,0.657183916327634,0.8512882117351509,0.7270212942113733,0.42148678914279863,0.35230873526712236,-0.2515955045986812,0.17759485366317215
77,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,0.7487517483792223,1.3735309228764119,1.386281377515061,1.1421594076962986,1.1535706461137178,1.167628314303171,1.3294228892479731,1.091182160224381,0.9113010912412327,1.9005116806367095
78,2.1885742271042408,2.1017978966029154,0.6691110422051112,2.012495269687992,2.023185276768095,1.958818757176829,1.6834715077727462,1.408039836299248,1.3759616279369753,1.295371702764786,1.3294228892479731,0.9886854788456704,-0.05869395693643766,0.17759485366317215
79,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-0.8196390301502533,-0.7227758521747989,1.005844509787232,0.9814453718704005,1.0786571001253331,-0.0034192701271277886,1.3294228892479731,0.7455957963429027,1.3805705924003195,1.2313356369078872
80,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.159013401101482,-1.3282355555864782,0.347859852401572,-0.34141184318653384,-0.30939963640785023,0.35772635594571783,0.42148678914279863,-0.6793517166564091,0.2803218616993496,-0.23353904950031615
81,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.158954376053187,-1.3281258111548278,-0.709636677788374,-0.11580317178801092,-0.05669603857389393,0.2969578239879636,0.42148678914279863,-0.7076340791593763,-0.17734371816734046,-0.180938200962751
82,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.159010562856802,-1.3282302784434878,-0.7946430806398581,-0.11580317178801092,-0.12951741775401923,0.5413816037954126,0.42148678914279863,-0.7320011564057042,-0.0700098640699236,-0.180938200962751
83,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.158339811475471,-1.3269832510297639,-0.566329690418252,-0.34141184318653384,-0.3190300354017355,0.23641754701498452,0.42148678914279863,-0.646921675386043,0.4108032883467017,0.6372937341389225
84,2.1885742271042408,2.1017978966029154,0.6691110422051112,2.012495269687992,2.023185276768095,1.958818757176829,1.9223184995473181,1.460930288367281,1.2833911574887211,1.295371702764786,1.3294228892479731,0.3475235979204008,1.481083204914968,0.6372937341389225
85,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-0.9687888863388862,-0.9825456129136043,-0.24086620039642753,0.7114993016972794,0.5120695252361273,0.4187211340805086,2.2616964276719425,0.7455957963429027,1.4883292288478507,0.19538408313277708
86,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,1.2944212289486536,1.8049533871819754,1.120757231820287,1.1421594076962986,0.995821995739696,1.4884869914536538,1.3294228892479731,0.7455957963429027,0.42396775417244853,-0.8624277665248224
87,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,1.9119678273476364,1.958818757176829,0.45049818653221163,0.8197994856203773,1.025296038098343,1.0406990713066624,1.3294228892479731,1.5447092802267313,0.09614635375838718,-0.5613332937462369
88,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1433823627436883,-1.2992265390460487,1.1587479323741983,1.1955298276822743,0.421055929485598,0.851859279527763,-0.4607965957736534,0.35230873526712236,-0.7911689225572767,-1.6631285677118817
89,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1538506506508301,-1.3186423227141237,-0.021574774241256162,-0.059754578951948516,-0.008116969856239338,0.23641754701498452,0.42148678914279863,-0.40335201713569346,0.45860783627674423,0.17759485366317215
90,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1579034090593177,-1.3261720197520552,-0.009291021149524214,0.16309442816256206,0.19467064200468986,0.23641754701498452,0.42148678914279863,-0.5468618024526647,0.09161713440389707,-0.180938200962751
91,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1558240331254692,-1.3223078049669057,0.6021600544227526,0.05193464431723474,0.009030037853530808,0.23641754701498452,0.42148678914279863,0.35230873526712236,0.6022426497353384,-0.180938200962751
92,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-0.8912600122893382,-0.8462706210706722,0.3453034360786127,1.0351184667069888,1.1092784326197511,-0.12191255198469957,1.3294228892479731,1.091182160224381,0.7453440622347476,0.17759485366317215
93,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1581837792866387,-1.3266931921619043,-0.44401386042608143,-0.059754578951948516,-0.03994221050172745,0.17610757760636503,0.42148678914279863,-0.5468618024526647,0.1304528467713833,-0.23353904950031615
94,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1590398067775893,-1.3282846517801377,-0.5980642770094043,0.602756284334415,0.2749946290380736,1.0406990713066624,0.42148678914279863,-0.49721059375490384,-0.7812457890877624,-1.5255792120346385
95,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1547698438983294,-1.3203494757444165,-0.05729964572165357,-0.2283197979917073,-0.2401664119818036,0.23641754701498452,0.42148678914279863,-0.210903588309689,0.6796737418408272,0.6372937341389225
96,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1552171502815802,-1.3211803609276163,-0.05483919205455414,-0.059754578951948516,0.009893246882369248,0.2969578239879636,0.42148678914279863,-0.210903588309689,0.41626711619947065,0.17759485366317215
97,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1517778531932674,-1.314794026093445,-0.4373926918497255,-0.11580317178801092,0.009893246882369248,0.11603001364714888,0.42148678914279863,-0.210903588309689,0.8054848077109653,1.2313356369078872
98,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.133376170547654,-1.2807129206257448,-0.04833181155350442,0.49355788385750077,0.7813062703521808,-0.06278655276969203,-0.4607965957736534,0.03776492045852919,0.38027906480487234,1.2313356369078872
99,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1590390715935415,-1.3282832848449613,0.6180338889538158,0.602756284334415,0.27600733116395704,0.789333639319375,0.42148678914279863,0.025116051594674633,-0.16523467818249005,-0.856254444245405
100,-0.026100292596296076,-0.7172994775542136,1.2596813491250658,0.9975077591683587,-1.1551479395294137,-1.3210517940982631,-0.3998791588421383,-0.17199078900939496,-0.055051778663754124,0.17610757760636503,0.42148678914279863,-0.40335201713569346,0.9385258814586306,1.9005116806367095
101,0.881855994193556,1.2351725227576125,-0.1102253354159779,0.11041328210991289,-0.731870645598597,-0.5757018274470476,0.27423621371133483,0.16309442816256206,0.2640649781733908,0.6649239841247767,-0.4607965957736534,-2.2091010392273986,-1.406744425714156,-0.8340733231507921
102,0.881855994193556,1.2351725227576125,-0.1102253354159779,0.11041328210991289,-0.1439324441025458,0.3256885193401229,-1.8944789810036464,1.3019767792993566,1.3624009696561694,1.167628314303171,1.3294228892479731,0.9253512106043044,1.390899483243942,0.15607297093766798
103,0.881855994193556,1.2351725227576125,-0.1102253354159779,0.11041328210991289,-0.7318665294611884,-0.5756949577312964,0.6599361694070809,0.2737413049343938,0.599690389629359,0.17610757760636503,-1.3159162147510524,-0.548145285307809,-1.1358639301533178,0.799711562730008
