Row,DS,TD_P,CL,LSR,F2,F3
34,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,-0.7087006827727373
35,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.6213226694107397,0.07411504025929092
36,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,-0.04058541871710606
37,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,0.04525214015176227
38,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.6213226694107397,0.07411504025929092
39,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2930213739417562,-0.10183963207477875,-0.5931849686711702
40,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,0.05710094305832271
41,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,0.4745086795075712,-0.39137236146863935
42,-1.1676641203540463,-1.188399881753615,0.7294090524435788,-0.18701528587364452,0.4745086795075712,-1.3478243158251204
43,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,-0.9606722140111584
44,-1.1676641203540463,-1.188399881753615,0.7294090530875413,-1.2941273665291815,1.823653431453458,0.7014750925996716
45,-1.1676641203540463,-1.188399881753615,0.7294090524519762,-1.2941273665291815,1.1187885823563075,0.2643514394873899
46,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.292810885594615,0.4745086795075712,0.25543244794467046
47,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,-0.45715492108637634
48,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,-0.6479665010065242
49,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,0.3222100870621501
50,-1.1676641203540463,-1.188399881753615,0.7294090524435677,-1.2941273665291815,-0.10183963207477875,-0.11185294605249403
51,-0.026013991919804597,1.251768216681692,1.884016519908808,0.8157607977923659,0.7686841524411334,-0.6078194958244788
52,-0.026013991919804597,1.251768216681692,0.1293549890160454,0.9964279569917409,0.7428476444615874,-0.1924446508250581
53,-0.026013991919804597,1.251768216681692,2.015950499165031,1.0338276867723095,1.0153007597076316,-0.1298304607353003
54,-0.026013991919804597,1.251768216681692,-1.1546188910259494,0.2748056389082826,-0.5448525202228978,-0.3252330112289102
55,-0.026013991919804597,1.251768216681692,-0.025688226633788662,1.386581522965124,1.230544953766231,0.9167767150212043
56,-0.026013991919804597,1.251768216681692,-1.1330408328913775,0.34927136329960456,0.7428476444615874,1.33736419286917
57,-0.026013991919804597,1.251768216681692,2.015950499165031,1.0454997478633388,1.8377968330383543,0.5145509268563915
58,-0.026013991919804597,1.251768216681692,-1.1554078083217676,0.4273571611668823,-0.4953815019945609,-0.754632385776773
59,-0.026013991919804597,1.251768216681692,-0.9117901426090906,0.9093357878942773,0.7428476444615874,0.2477751239773861
60,-0.026013991919804597,1.251768216681692,-1.1531181837626636,0.24224378187764847,-0.6445523921334869,0.5560517334092785
61,-0.026013991919804597,1.251768216681692,-1.1554077609755198,0.16332545531105294,-0.6768667396878936,-1.234063415899374
62,-0.026013991919804597,1.251768216681692,-1.060119599164655,0.9197960643294104,-0.210128834514754,0.7758730940779809
63,-0.026013991919804597,1.251768216681692,-1.155260704378262,0.49777818815026115,-0.5448525202228978,-0.6442155602832889
64,-0.026013991919804597,1.251768216681692,-0.807323033024456,1.1249051612465042,1.0872563449607795,1.3604522955944638
65,-0.026013991919804597,1.251768216681692,-1.1547876861092343,-0.5911301166285761,-0.719489096361364,0.7093090276102654
66,-0.026013991919804597,1.251768216681692,-0.6598193361370893,0.7128363086648615,0.3509850637622071,-0.6107843001265019
67,-0.026013991919804597,1.251768216681692,-0.9210176650985931,0.7755396400720388,0.7428476444615874,1.2171670127117529
68,-0.026013991919804597,1.251768216681692,-1.1549981769064877,-0.3815591826825861,-0.4018659915963439,0.6446568670198126
69,-0.026013991919804597,1.251768216681692,-1.0213119001776658,1.2400865384367155,0.7428476444615874,-0.3905015302632661
70,-0.026013991919804597,1.251768216681692,-1.1552358447183546,-0.1120580910574488,-0.6445523921334869,-0.030165718011158832
71,2.1812704510920096,-0.10187925932940765,2.015950499165031,1.520535325457406,0.29062349156564526,0.7586382151791345
72,-0.026013991919804597,1.251768216681692,-1.1505060817373636,0.4935017505122367,-0.5448525202228978,0.5554361430096538
73,-0.026013991919804597,1.251768216681692,0.48993298705826016,1.2659480240153251,1.7051958797297215,0.40585136572690295
74,-0.026013991919804597,1.251768216681692,-1.1086142747267373,0.8780977572465496,0.6321117711113753,1.3878398934567786
75,-0.026013991919804597,1.251768216681692,-1.1163263297082748,0.8333163244608598,0.037611988475806116,0.09140652929910333
76,-0.026013991919804597,1.251768216681692,-0.8413157214230725,0.8484459768449834,0.3509850637622071,-0.2509432737776169
77,-0.026013991919804597,1.251768216681692,0.7464345462419232,1.1497175005172144,1.0872563449607795,0.9085894651424262
78,2.1812704510920096,0.6702609360187112,2.015950499165031,1.3713645373182306,0.9850993658116108,-0.05858385394720456
79,-0.026013991919804597,1.251768216681692,-0.8169009887852107,1.0750545165350702,0.7428476444615874,1.3763124554463633
80,-0.026013991919804597,1.251768216681692,-1.1553822509558296,-0.30836384642735387,-0.6768667396878936,0.27947846344854405
81,-0.026013991919804597,1.251768216681692,-1.155323375480719,-0.05650401581227593,-0.7050486294114623,-0.17690071629154322
82,-0.026013991919804597,1.251768216681692,-1.1553794199033907,-0.1290822122526535,-0.7293294717592591,-0.06986805430031338
83,-0.026013991919804597,1.251768216681692,-1.1547103683653916,-0.3179620968274041,-0.6445523921334869,0.40958714724076606
84,2.1812704510920096,0.6702609360187112,2.015950499165031,1.2791037558037512,0.34621760735302753,1.4764703857007178
85,-0.026013991919804597,1.251768216681692,-0.965650114494302,0.510361299314088,0.7428476444615874,1.483690486723466
86,-0.026013991919804597,1.251768216681692,1.289972682686538,0.9924964452193253,0.7428476444615874,0.422713715012389
87,-0.026013991919804597,1.251768216681692,1.9050521967081318,1.0218719177469955,1.5394092165765079,0.09582247458710709
88,-0.026013991919804597,1.251768216681692,-1.1397908916827952,0.41965188025413536,0.3509850637622071,-0.788934785154343
89,-0.026013991919804597,1.251768216681692,-1.1502325907096012,-0.00808718927648363,-0.4018659915963439,0.4572537850016135
90,-0.026013991919804597,1.251768216681692,-1.1542750720336061,0.19402303491577258,-0.5448525202228978,0.0913059684285194
91,-0.026013991919804597,1.251768216681692,-1.1522009678685248,0.009002548768761859,0.3509850637622071,0.600468867628056
92,-0.026013991919804597,1.251768216681692,-0.8883279150263778,1.1055734328734597,1.0872563449607795,0.7431426217204311
93,-0.026013991919804597,1.251768216681692,-1.154554731635761,-0.039806140057516655,-0.5448525202228978,0.13003260022557026
94,-0.026013991919804597,1.251768216681692,-1.1554085897189703,0.27407865481745486,-0.4953815019945609,-0.7790423052426176
95,-0.026013991919804597,1.251768216681692,-1.1511494522272314,-0.23936175450508032,-0.210128834514754,0.6776698502719245
96,-0.026013991919804597,1.251768216681692,-1.1515956240957672,0.00986287470778896,-0.210128834514754,0.4150352529042926
97,-0.026013991919804597,1.251768216681692,-1.1481650531048098,0.00986287470778896,-0.210128834514754,0.8031003734630228
98,-0.026013991919804597,1.251768216681692,-1.1298101728675318,0.7786980234112745,0.037611988475806116,0.3791505759965803
99,-0.026013991919804597,1.251768216681692,-1.155407856397902,0.27508797325501205,0.02501038614688617,-0.16482571471734753
100,-0.026013991919804597,1.251768216681692,-1.1515265888771935,-0.0548652471297637,-0.4018659915963439,0.9357289322507185
101,0.8789106773723966,-0.10187925932940765,-0.7293745513354231,0.26318552231906245,-2.202116866892101,-1.4023971590286919
102,0.8789106773723966,-0.10187925932940765,-0.14317833636123942,1.3578492472502657,0.9219793312360042,1.3866053137492762
103,0.8789106773723966,-0.10187925932940765,-0.7293704466524102,0.5976892923037538,-0.5461313580855354,-1.1325059877930228
104,0.8789106773723966,-0.10187925932940765,-0.6807439327104274,0.8889754517313533,0.2626871005713095,0.5461525935057914
105,0.8789106773723966,-0.10187925932940765,-0.7293689151344516,0.5393706586527428,-0.904104793431672,-0.7096865150200086
106,0.8789106773723966,-0.10187925932940765,-0.7293745469962986,0.23147829836963993,-1.938281249276106,-1.6868754776838764
107,2.1812704510920096,1.251768216681692,2.015950499165031,1.0892791369545056,2.675371820291952,1.152546782390507
108,0.8789106773723966,-0.10187925932940765,-0.729341779876823,0.4437960758731501,-1.405428662329277,-0.8448184210664449
109,0.8789106773723966,-0.10187925932940765,-0.7173299012598101,0.6412016727384673,-0.2956794041577553,-0.753153529257527
110,0.8789106773723966,-0.10187925932940765,-0.7293745528548162,0.01318354318750791,-2.202116866892101,-2.485386653269989
111,0.8789106773723966,-0.10187925932940765,-0.7192840210396862,0.8481221392532117,0.23231721296806046,0.046858839864777735
112,0.8789106773723966,-0.10187925932940765,-0.6617396695345289,1.0147083234821952,0.9219793312360042,0.2324069452746277
113,0.8789106773723966,-0.10187925932940765,-0.7292569994475259,0.905186214269956,-0.3705064235058078,-0.6141381850745242
114,0.8789106773723966,-0.10187925932940765,-0.42080104103012195,0.9801926499610654,0.23231721296806046,0.89288422903741
115,0.8789106773723966,-0.10187925932940765,-0.7293490585147793,0.735583002660735,-1.8114710867303754,0.8118892886493589
116,0.8789106773723966,-0.10187925932940765,-0.7293635252273905,0.45581715592626554,-1.3812438376219285,-0.5931598296371076
117,0.8789106773723966,-0.10187925932940765,-0.6837259172405553,1.199108874449167,0.576789518336934,0.3635904963099045
118,0.8789106773723966,-0.10187925932940765,-0.729374552848958,-0.13657839940430846,-2.0996849153822024,-2.817774184079681
119,0.8789106773723966,-0.10187925932940765,-0.7293745528733592,-0.45149018382162864,-2.4020896850647957,-2.3348452447854324
120,2.1812704510920096,0.6702609360187112,2.015950499165031,1.5335210403315547,2.522211561829775,1.3820571944405236
121,0.8789106773723966,-0.10187925932940765,-0.7293742664890762,0.47101443353237693,-1.3812438376219285,-1.4165024814866938
122,0.8789106773723966,-0.10187925932940765,-0.4001718992569349,0.9328460387967786,0.23231721296806046,2.1735730037624466
123,0.8789106773723966,-0.10187925932940765,-0.7293745343470267,-0.044922270482472076,-2.0996849153822024,-1.5608357809188291
124,0.8789106773723966,-0.10187925932940765,1.5497194369566876,1.2817746441840954,1.7237159277570342,1.6183510925367415
125,0.8789106773723966,-0.10187925932940765,-0.7293507888624404,0.6334731360944905,-0.3705064235058078,-1.2179549106238574
126,0.8789106773723966,-0.10187925932940765,-0.729193617703625,0.5923308698637383,-0.7806114197499175,-0.9857280438541636
127,2.1812704510920096,-0.10187925932940765,1.9672914876972232,1.2008174725116314,1.7237159277570342,2.6096752105314267
128,0.8789106773723966,-0.10187925932940765,1.3038693758066557,1.3788788189313965,1.7237159277570342,2.2578450737553335
129,0.8789106773723966,-0.10187925932940765,-0.7291068623739095,0.3403864877870806,-0.3705064235058078,-0.22985742165367867
130,2.1812704510920096,0.6702609360187112,-0.7122304525086643,0.8213207068163995,-0.2956794041577553,0.38807799554504346
131,0.8789106773723966,-0.10187925932940765,-0.7293523915748623,0.22530722229763234,-1.00098833200172,-1.0062712133576361
132,0.8789106773723966,-0.10187925932940765,-0.7293745456328995,-0.08162655425508304,-1.5919244059257478,-2.593896847710171
133,0.8789106773723966,-0.10187925932940765,-0.729337678903382,0.26800722544003003,-0.904104793431672,-0.37293180085539074
134,2.1812704510920096,0.6702609360187112,2.015950499165031,1.4582698207949174,2.18371066909517,2.0512009406630645
135,2.1812704510920096,0.6702609360187112,2.015950499165031,1.2459111901773767,0.2626871005713095,0.7830956635737794
136,0.8789106773723966,-0.10187925932940765,-0.72937455069179,0.20171629651264208,-1.3812438376219285,-1.755258638249736
137,0.8789106773723966,-0.10187925932940765,-0.7293743917729278,0.3588216968361145,-1.8114710867303754,-1.2341837414067804
138,0.8789106773723966,-0.10187925932940765,-0.6829889294359668,0.9551008714104836,0.576789518336934,0.35513971078050743
139,2.1812704510920096,-0.10187925932940765,1.9450859189657064,1.5182979572576512,1.7237159277570342,2.968799406521598
140,0.8789106773723966,-0.10187925932940765,-0.7292466274486754,0.7879020102604412,-0.3705064235058078,-0.710892363883123
141,0.8789106773723966,-0.10187925932940765,-0.7293744302643971,0.5894578600792559,-1.8114710867303754,-1.0733373671379818
142,0.8789106773723966,-0.10187925932940765,-0.729363113265798,0.721257407496701,-1.3812438376219285,-0.539996307551439
143,0.8789106773723966,-0.10187925932940765,-0.14317833636123942,1.3578492472502657,0.9219793312360042,1.3866053137492762
144,0.8789106773723966,-0.10187925932940765,-0.7293744446656244,0.4616814841807057,-1.3812438376219285,-1.466726651235457
145,0.8789106773723966,-0.10187925932940765,-0.7293745488639671,0.370518105238176,-2.202116866892101,-1.605691313087958
146,0.8789106773723966,-0.10187925932940765,-0.7293602347676006,0.8941440233365017,-1.3812438376219285,-0.41445217816470625
147,0.8789106773723966,-0.10187925932940765,-0.13351136880062836,1.3364028185836683,0.9219793312360042,0.466784937185477
148,0.8789106773723966,-0.10187925932940765,-0.7203274156879379,1.0664005596052684,0.23231721296806046,0.24742226447216206
149,0.8789106773723966,-0.10187925932940765,-0.7293685366562908,0.3785605925067306,-1.3812438376219285,-0.8317456040925713
150,0.8789106773723966,-0.10187925932940765,0.4975732344785454,1.4474088412002322,1.7237159277570342,1.9737772256832256
