Row,DS,TD_P,CL,LSR,F2,F3
43,0.0,0.25,0.0660819301995656,0.0,0.3,0.3839459365321434
44,0.0,0.25,0.0660819302120306,0.0,0.3943833943833945,0.4461904761904761
45,0.0,0.25,0.0660819301997283,0.0,0.3571428571428571,0.431102610715548
46,0.0,0.25,0.0660819301995656,0.0005278437582475,0.3259259259259259,0.4307863351243592
47,0.0,0.25,0.0660819301995656,0.0,0.3,0.4043016339145713
48,0.0,0.25,0.0660819301995656,0.0,0.3,0.3967631406284172
49,0.0,0.25,0.0660819301995656,0.0,0.3,0.4331458627880695
50,0.0,0.25,0.0660819301995656,0.0,0.3,0.4174464395319608
51,0.0612244897959183,1.0,0.1169187926543064,0.7133421400264199,0.3398692810457516,0.3983663554630979
52,0.0612244897959183,1.0,0.0565034299618236,0.7662144582791302,0.3386243386243386,0.4144331618723099
53,0.0612244897959183,1.0,0.5647983943464729,0.7770470240052615,0.3519571763131481,0.4167770599552547
54,0.0612244897959183,1.0,0.0434401219661414,0.5491060494734266,0.2812219227313566,0.4093966727152076
55,0.0612244897959183,1.0,0.0545190966759266,0.8774419082870656,0.3628205128205127,0.4533414051384098
56,0.0612244897959183,1.0,0.0436120835394884,0.5722874320068712,0.3386243386243386,0.4668237326794218
57,0.0612244897959183,1.0,0.2475112905917371,0.7804200659607707,0.3951670220326937,0.4398352929463978
58,0.0612244897959183,1.0,0.0434338571030817,0.596388741370154,0.2832722832722832,0.3924578557643073
59,0.0612244897959183,1.0,0.0454466443553897,0.7408409658617818,0.3386243386243386,0.4305145192784221
60,0.0612244897959183,1.0,0.0434520435296594,0.5389072847682117,0.2771241830065359,0.4412584250974344
61,0.0612244897959183,1.0,0.0434338574790155,0.5140278917145202,0.2758057935536515,0.3722259334661766
62,0.0612244897959183,1.0,0.0442020742384827,0.7438995498696993,0.2953216374269006,0.4486814978565707
63,0.0612244897959183,1.0,0.0434350251502602,0.6179481075934301,0.2812219227313566,0.3969133231196388
64,0.0612244897959183,1.0,0.0463616319279343,0.8032713421465382,0.3555555555555555,0.4675461894799987
65,0.0612244897959183,1.0,0.0434387814179084,0.2629269821372612,0.2740740740740741,0.4464537877581356
66,0.0612244897959183,1.0,0.047712866544691,0.6828027877189677,0.3202185792349727,0.3982482770374631
67,0.0612244897959183,1.0,0.0453673989988389,0.7014450159196668,0.3386243386243386,0.4630336491206057
68,0.0612244897959183,1.0,0.0434371098280008,0.335344827586207,0.2871794871794871,0.4442735042735042
69,0.0612244897959183,1.0,0.0445217949147881,0.8361286774814407,0.3386243386243386,0.4068875175258153
70,0.0612244897959183,1.0,0.0434352225483973,0.4253158285855837,0.2771241830065359,0.4204681506119022
71,1.0,0.5,0.9071689398500444,0.9147706753340556,0.3174603174603174,0.4481063385804329
72,0.0612244897959183,1.0,0.0434728074693536,0.616643550624133,0.2812219227313566,0.4412373668321165
73,0.0612244897959183,1.0,0.0618207268318676,0.8434601113172544,0.3878787878787879,0.4360740340827762
74,0.0612244897959183,1.0,0.0438081758159799,0.7316887080366226,0.3333333333333334,0.4684008903346995
75,0.0612244897959183,1.0,0.0437460993634878,0.7185202205882353,0.3061119671289162,0.4249062877308575
76,0.0612244897959183,1.0,0.0460602407207334,0.7229756681292382,0.3202185792349727,0.4122255230261331
77,0.0612244897959183,1.0,0.066413610736269,0.810378086419753,0.3555555555555555,0.4530726763075969
78,0.979591836734694,0.75,0.9418297485626008,0.8731747333880229,0.3504566210045661,0.4194205944260017
79,0.0612244897959183,1.0,0.0462763450503455,0.7889447236180904,0.3386243386243386,0.4680414490877976
80,0.0612244897959183,1.0,0.0434340600319446,0.3601140955550275,0.2758057935536515,0.4316382283801574
81,0.0612244897959183,1.0,0.0434345275172327,0.4434604904632153,0.2746598639455782,0.4150168579976793
82,0.0612244897959183,1.0,0.0434340825109759,0.4197292069632495,0.2736754276178556,0.4190035531485529
83,0.0612244897959183,1.0,0.0434393954563318,0.3568807339449541,0.2771241830065359,0.4362041226747108
84,0.979591836734694,0.75,0.3094673242367516,0.847183250593568,0.32,0.4711499669789242
85,0.0612244897959183,1.0,0.0449875802391869,0.6217832076943074,0.3386243386243386,0.4713727906577956
86,0.0612244897959183,1.0,0.0801582406244036,0.7650735294117648,0.3386243386243386,0.4366607524897097
87,0.0612244897959183,1.0,0.1198817752113416,0.7735882146615223,0.3789473684210525,0.4250661958177014
88,0.0612244897959183,1.0,0.0435581638783287,0.5940197287299633,0.3202185792349727,0.39105892640126
89,0.0612244897959183,1.0,0.0434749824775895,0.4591688462656201,0.2871794871794871,0.4378588239457804
90,0.0612244897959183,1.0,0.0434428527522918,0.5237329042638779,0.2812219227313566,0.4249026452191518
91,0.0612244897959183,1.0,0.043459332644382,0.4646904969485615,0.3202185792349727,0.4427738065475128
92,0.0612244897959183,1.0,0.0456492666942142,0.7977232924693518,0.3555555555555555,0.4475882450882451
93,0.0612244897959183,1.0,0.0434406315302899,0.4488888888888891,0.2812219227313566,0.4263019533459785
94,0.0612244897959183,1.0,0.0434338508987104,0.5488787666433077,0.2832722832722832,0.3914630938546077
95,0.0612244897959183,1.0,0.0434676916409617,0.3832316093800193,0.2953216374269006,0.4453888670021393
96,0.0612244897959183,1.0,0.0434641444696007,0.4649681528662421,0.2953216374269006,0.4363937325583462
97,0.0612244897959183,1.0,0.043491431198616,0.4649681528662421,0.2953216374269006,0.4495878009698059
98,0.0612244897959183,1.0,0.0436379311260295,0.7023809523809526,0.3061119671289162,0.4351425262524527
99,0.0612244897959183,1.0,0.0434338567213523,0.5491943127962087,0.3055555555555555,0.4154694562188908
100,0.0612244897959183,1.0,0.0434646932830991,0.4439937597503901,0.2871794871794871,0.4539625198182089
101,0.1428571428571429,0.5,0.0470666661414913,0.5454708842559308,0.2185061315496098,0.3647489802647518
102,0.1428571428571429,0.5,0.0531122571810834,0.8693801089918256,0.3473389355742298,0.4683624154212389
103,0.1428571428571429,0.5,0.047066703791713,0.6482586107369637,0.2811690714021457,0.3766387975433197
104,0.1428571428571429,0.5,0.0475167210169905,0.7348788198103267,0.3161904761904761,0.4409196059196059
105,0.1428571428571429,0.5,0.047066717839582,0.6306051371353939,0.2666666666666666,0.3942801677549424
106,0.1428571428571429,0.5,0.0470666661812919,0.5355269432522651,0.2277777777777777,0.3516191239748116
107,1.0,1.0,0.9607649572061208,0.7930393856824374,0.4444444444444444,0.4609756097560976
108,0.1428571428571429,0.5,0.0470669667393952,0.6014362657091562,0.2472848788638262,0.388764521773675
109,0.1428571428571429,0.5,0.0471773883080862,0.6613603473227208,0.2916666666666666,0.3925180074169162
110,0.1428571428571429,0.5,0.0470666661275546,0.4660395628717665,0.2185061315496098,0.3108234047540001
111,0.1428571428571429,0.5,0.0471593917228009,0.7228803716608594,0.3148148148148148,0.4232880848676982
112,0.1428571428571429,0.5,0.0476948018254103,0.7715139442231075,0.3473389355742298,0.4299682040608198
113,0.1428571428571429,0.5,0.0470677444089023,0.7396267837541164,0.2884990253411306,0.3981146421058714
114,0.1428571428571429,0.5,0.0500686504468497,0.7615002404231448,0.3148148148148148,0.4525564894752751
115,0.1428571428571429,0.5,0.0470668999754015,0.6895790902919214,0.2323232323232323,0.4498797498797498
116,0.1428571428571429,0.5,0.0470667672786394,0.6051215838175168,0.2481962481962482,0.3989494634832556
117,0.1428571428571429,0.5,0.0474888918250729,0.8244777475022707,0.3307169021454735,0.4345982821801997
118,0.1428571428571429,0.5,0.0470666661276085,0.41726529601189,0.2220765027322403,0.2917273618912963
119,0.1428571428571429,0.5,0.0470666661273846,0.3114335831605805,0.2116402116402116,0.319021719021719
120,0.9591836734693876,0.75,0.9569904520011392,0.9183673469387756,0.4349881796690307,0.4682206327198026
121,0.1428571428571429,0.5,0.0470666687542437,0.6097737556561085,0.2481962481962482,0.3641129253489771
122,0.1428571428571429,0.5,0.0502826504756096,0.7477110885045776,0.3148148148148148,0.4919277395263239
123,0.1428571428571429,0.5,0.0470666662973173,0.4472268907563024,0.2220765027322403,0.357516202680137
124,0.1428571428571429,0.5,0.0906796972030811,0.8479386043191148,0.3888888888888888,0.4754981470097749
125,0.1428571428571429,0.5,0.0470668841036504,0.659037558685446,0.2884990253411306,0.3729306927449342
126,0.1428571428571429,0.5,0.0470683258093249,0.646641074856046,0.2716049382716048,0.3828925657905756
127,0.979591836734694,0.5,0.1312154901272819,0.8249643874643876,0.3888888888888888,0.5042299898682877
128,0.1428571428571429,0.5,0.0806258189974796,0.8752825923134891,0.3888888888888888,0.4943444465012356
129,0.1428571428571429,0.5,0.0470691216372602,0.5695317959468903,0.2884990253411306,0.413023269586737
130,1.0,0.75,0.0472244125484982,0.7149830220713074,0.2916666666666666,0.4354543135808181
131,0.1428571428571429,0.5,0.0470668694026523,0.5335873270503307,0.2628389154704944,0.3820258709845324
132,0.1428571428571429,0.5,0.0470666661937978,0.4352713178294574,0.2403343782654126,0.3047464062581503
133,0.1428571428571429,0.5,0.047067004356039,0.5469798657718121,0.2666666666666666,0.407565179918121
134,0.9591836734693876,0.75,0.8219779605085347,0.897471185274385,0.4148148148148148,0.4883834383834383
135,0.9591836734693876,0.75,0.4978827015402344,0.8377813504823152,0.3161904761904761,0.4489221889221889
136,0.1428571428571429,0.5,0.047066666147395,0.5261596126815555,0.2481962481962482,0.3483639921670482
137,0.1428571428571429,0.5,0.0470666676050778,0.5752463987869598,0.2323232323232323,0.3722206622206622
138,0.1428571428571429,0.5,0.0474957668649242,0.7542002301495971,0.3307169021454735,0.4343022651575104
139,0.979591836734694,0.5,0.1266117525155127,0.9141506002182612,0.3888888888888888,0.513999035473154
140,0.1428571428571429,0.5,0.0470678395502792,0.7051067392214314,0.2884990253411306,0.3942314339261144
141,0.1428571428571429,0.5,0.0470666672520149,0.6457734330074756,0.2323232323232323,0.3791770971906795
142,0.1428571428571429,0.5,0.0470667710573712,0.6853132628152969,0.2481962481962482,0.4010538877880421
143,0.1428571428571429,0.5,0.0531122571810834,0.8693801089918256,0.3473389355742298,0.4683624154212389
144,0.1428571428571429,0.5,0.0470666671199198,0.606917672491443,0.2481962481962482,0.3618358331725005
145,0.1428571428571429,0.5,0.0470666661641607,0.5788659793814432,0.2185061315496098,0.3554324692970539
146,0.1428571428571429,0.5,0.0470667974605116,0.7363934426229508,0.2481962481962482,0.4059610861485815
147,0.1428571428571429,0.5,0.0532251123111946,0.8633496846531186,0.3473389355742298,0.4381885465278579
148,0.1428571428571429,0.5,0.0471497877713703,0.7864510079699952,0.3148148148148148,0.4305019874006751
149,0.1428571428571429,0.5,0.0470667213111793,0.5813520777341328,0.2481962481962482,0.3893029686912665
150,0.1428571428571429,0.5,0.0619462834777775,0.8944444444444444,0.3888888888888888,0.4861191454130637
