Row,knn,tree,nb,logreg,svm_rbf,rf,knn_hat,tree_hat,nb_hat,logreg_hat,svm_rbf_hat,rf_hat
23,0.3562397947579163,0.16688873945922478,0.9770967037476594,0.9837966511150135,0.8425373319184118,0.12464429805612497,0.1167789495104914,0.10442228036177312,0.9733939962628481,0.9894722988637789,0.827403824976285,0.10762820858035939
24,0.04831154540012914,0.12730142984878534,0.9478392231715624,0.9856317400997526,0.8049420766103609,0.06531624876647897,0.047347901299655215,0.10254378167601604,0.9557384329255196,0.9746500830941346,0.75517053802258,0.058020405699165
25,0.05926372668379376,0.42130657834263424,6.142419617852745e-06,3.125583659022681e-08,0.006183422786862638,0.08720306031861785,0.050727431532088814,0.536361903606289,0.0031354597568335352,2.1924404246553735e-07,0.009513810754222241,0.091437984830813
26,0.26496340676051305,0.7432798375066456,0.9362038599242262,0.5791828341444598,0.8262029530082812,0.8935604281712862,0.6622785571483978,0.7628871057824763,0.9480040504644417,0.8275197166171,0.7855775872415213,0.9118822689732907
27,0.8560642364156644,0.782276846114828,0.005470625298238902,1.6576870524771173e-05,0.15161775532645377,0.8355784604364848,0.897750450462738,0.7788596837987426,0.004839708216492275,1.2311526497360742e-05,0.1690253423354237,0.8609107405807219
28,0.6801737447539266,0.8945868695098118,0.061588595451956336,0.6607703895890609,0.5144389910120297,0.6608717442008767,0.6446884532547144,0.7991229426893716,0.08683534243249484,0.5182643795638825,0.5,0.668190251678376
29,0.05587675556692314,0.14218264369358527,0.970819558790536,0.9835143630177596,0.8992739905872235,0.052306537165286895,0.052247619566107635,0.10442224079905121,0.9653238181447801,0.9782386947597095,0.7779592779663752,0.04711109897265188
30,0.9372265706877229,0.8153010963451829,0.020358971095921875,0.005435105188957741,0.281850466681917,0.8949680772423048,0.9312263214246294,0.8173759881550866,0.0176947726579324,0.0070151061151867535,0.2816121309882499,0.9254416876055117
31,0.3865032564141171,0.8444969091552481,0.8561778184470875,0.5865431359028821,0.6673113410246422,0.8684614955485644,0.5210692553775359,0.894084549354372,0.8938336697193456,0.5917444272150312,0.6482759956249291,0.884927811831303
32,0.04476578476077835,0.11208731977675834,0.9840640247243061,0.9957135227212692,0.8850290335208466,0.11565856369472087,0.050891280007203485,0.08175333347478589,0.9789579608411123,0.9874552644423598,0.8407158519521031,0.10755991863132117
33,0.049733675078138674,0.13375857087580242,0.7482883076170205,0.8721406887321403,0.5707604317724962,0.09384717877727437,0.04029132027406275,0.06368567462867429,0.7828691580446144,0.8680252870129769,0.573746691164523,0.09784405334088647
34,0.2089948650490728,0.32130320290675024,0.9525508680348873,0.8468626702160216,0.648446737883259,0.2990474993874869,0.08348195241666555,0.12873736268213373,0.954689879402491,0.8052697866882029,0.5929420959312901,0.27799862647882095
35,0.22352157441908746,0.5872634213470292,0.06767078225081036,0.13142119366499977,0.21563991985885084,0.15414000837247652,0.08040484293732635,0.762617317242699,0.17954049937765915,0.1747567435992515,0.21491475288915968,0.27880790828429214
36,0.8442156964355759,0.6137677245198911,0.8391059897552767,0.81278404713059,0.5824211580551549,0.3766224824846817,0.7810158244992917,0.6862902518162097,0.8392648805578548,0.8214199574996408,0.6186405724796588,0.5813529197528626
37,0.1381778922008271,0.73921580005583,0.17991087117531604,0.6608670668566313,0.5586522048740331,0.7232510813609458,0.11278582761394935,0.8210016346567466,0.1633350157500108,0.6713457445890644,0.5434140214834497,0.7583564240949398
38,0.8492684744963576,0.5780368759025882,0.9448452319110808,0.9862823888067028,0.8950693598624287,0.8076124389449449,0.8736340648436836,0.5261418102093586,0.9157750007908442,0.9840295053479681,0.8842557583275609,0.829958258153146
39,0.7418132949874788,0.07799531219320133,0.9250972336300731,0.7909857649641895,0.6462534626205119,0.6824594065420054,0.7773119775578006,0.0900989138935892,0.8037927222919898,0.7428791507961082,0.636437198021914,0.7648077528071793
40,0.9134149729894633,0.40390945446538046,0.8576981587185188,0.9724387059693831,0.8700492316314732,0.830609653078481,0.8983884377218225,0.7039373878203139,0.7893271762964563,0.9630602946274414,0.8221642267312929,0.8284182744145941
41,0.09015135954750672,0.4796899139866664,0.03885504355492431,0.14472814396685654,0.3931603031930099,0.6440187806536706,0.08155327773873391,0.7536123648967031,0.028391159033841755,0.2958567351988983,0.36625417468530397,0.602227710581867
42,0.1866724717279025,0.5368724906426403,0.006763354582394986,2.595272686847514e-07,0.06185813469819957,0.29691029936886726,0.3184665847255841,0.7158964637273014,0.0039579955935685985,9.197107525854828e-07,0.07262006278588738,0.402283891725764
43,0.4645882547988869,0.20568721448470265,0.9887884439348851,0.9808761367526598,0.7540190824690634,0.11331162627062087,0.061446641794949575,0.1432582101958825,0.9865870299547167,0.9409882240292352,0.7516989581434511,0.09897388195894731
44,0.6654210928161678,0.8244308562207855,0.004198136716579809,6.046605992042468e-06,0.1138515180260418,0.7489775065407613,0.811473411440698,0.825525407698033,0.003293544910176541,4.542825933495552e-06,0.12969446439622356,0.7914347652050946
45,0.05857647394525944,0.15209192463732973,0.8467143819019327,0.6181583491536523,0.4053326331825532,0.23931776334226368,0.04518753258528183,0.10442456509168067,0.8453928893360665,0.5097341958360939,0.394612182096995,0.23200693269671444
46,0.9275692106093382,0.7567419023353893,0.9731234876401642,0.9189090691971733,0.7662224767895175,0.4276129459773421,0.8680374744741529,0.753670877033779,0.9638194298778696,0.9385036355980809,0.7825557998696864,0.6227287778915833
47,0.7916797688862688,0.7002772617938997,0.06528758671709413,0.02246066451631602,0.46392040415031105,0.8883838016001198,0.8519832755272003,0.8725271738746162,0.04634840892125658,0.043704563861400696,0.5196564111343339,0.9437703317815512
48,0.07279745355777119,0.13051762088910865,0.022721481269471187,2.5807558226136584e-06,0.003640559044481209,0.10615870993246555,0.053291704754023075,0.10442626065593769,0.01603831357321294,4.7567936681946256e-06,0.004882383731673537,0.10081796711962608
49,0.055892461535218,0.12279349872064611,0.011425762236757998,2.8360530162772583e-07,0.003596113156819717,0.033195389186353834,0.05225121077703707,0.09944573497071119,0.010538014992565485,3.420395753913294e-07,0.0053382879737678334,0.04776580798050296
50,0.060845120036560875,0.12279349872064611,0.011425762236757998,1.2257709165157614e-07,0.00493398569042799,0.06603251432055991,0.05225121077703707,0.09944573497071119,0.010538014992565485,3.420395753913294e-07,0.0053382879737678334,0.04776580798050296
51,0.5581274717456248,0.7838802319884143,0.6353625000583698,0.2249691944633339,0.6091355055698365,0.9139675151782476,0.8804379408784105,0.7949078142699441,0.6074957900490124,0.23893148462663408,0.6207777280047868,0.9388841042985707
52,0.7279155462059639,0.5223295378997533,0.5789696587579659,0.9691509944944664,0.7433939442611098,0.8346372683478751,0.48116988070025085,0.7627529524761045,0.4511740213528229,0.8866626317864796,0.7237971970157107,0.8460206812267532
53,0.16543714119115407,0.8071201379359235,5.906498657262554e-06,0.003339670508553217,0.025523897313286366,0.06644537131079845,0.09273567021631875,0.8153262214813339,0.0036126512648763597,1.5039451819446181e-06,0.03460353823368868,0.09278909780809438
54,0.6442597158961106,0.7592652259946367,0.6983111967865638,0.13581878012367848,0.6175675486171304,0.922374767306443,0.8509549484702039,0.7947535548495892,0.6898199538986586,0.2795872029832173,0.6230882229689875,0.934804372744975
55,0.05130315861022461,0.11626309215144245,0.9766231726695381,0.9902447836280105,0.8477936795702621,0.061503618373225134,0.052279395062101504,0.12873560872797488,0.9750514460969594,0.9871079779156188,0.8107868084308958,0.05740077240851685
56,0.05273318202368066,0.07598175817498143,0.15180705473838693,0.04153289247108903,0.23177762825271706,0.1117950037900343,0.048239308366946176,0.08720517130729827,0.1300861139717856,0.06521323961193752,0.19578259894921815,0.0963474441388931
57,0.9255481089719197,0.7928657310129892,0.937817170196163,0.9839213405081383,0.9239302603886134,0.8400427695159953,0.9036464162148695,0.770504324521917,0.9464350991123499,0.9890008738395447,0.8853503694551274,0.838654204526002
58,0.9321039209162526,0.6861818770062126,0.8803681768143137,0.9838285386999678,0.9135016865320864,0.7942243265746494,0.8980186632717108,0.6440454960589943,0.8918982993855529,0.9802698684349782,0.8674878358806497,0.8318519961817712
59,0.06257750964725897,0.6697696636567457,0.8910544299693903,0.29181187331242164,0.2856522643478998,0.09211499662556283,0.049617080350749763,0.15454787885834667,0.8679157866785093,0.1666534412292609,0.2687477156340602,0.10413804820594436
60,0.6800304317879892,0.7974599146668626,0.003798877509961294,3.823382749130793e-06,0.12378280026586147,0.685431944024487,0.7424843886919211,0.8544340464443286,0.0030587037248074847,2.903153837114428e-06,0.11302577203836899,0.7331421089467836
61,0.6164426807516226,0.3170674589068845,0.010786754383335985,0.005815370983340038,0.26208150803707003,0.9688892308634932,0.7237148557819421,0.6774771547563958,1.8956892296260683e-05,0.0067190878537852945,0.31649056790816316,0.9414647419716293
62,0.0494592546275458,0.08066650886348897,0.8605286231603136,0.9127759709355668,0.6031126503709833,0.0884683708942921,0.046918595905982886,0.0716168214184035,0.8390756520237398,0.9058668825856353,0.6091073189052593,0.07401032237302273
63,0.15644048612352104,0.34702703621546716,0.005931854294531874,0.018049595866348703,0.20719748760020168,0.4086839025627001,0.0705063881579812,0.12618587960566044,0.00741016420254231,0.058914008570440685,0.19343667965445535,0.3724286404194039
64,0.0504302054613219,0.07984335514383802,0.9949279900871382,0.984279835822142,0.8883693039754001,0.0964223210664942,0.03957637759644815,0.07336327212027952,0.9832130321176873,0.9900746011409159,0.8623393154796329,0.09265477893518465
65,0.8276142205528084,0.42738793625868804,0.9214189384921166,0.9566169321030983,0.8619718341850622,0.87074255152935,0.8855641336354472,0.3963124705491695,0.8557487990505254,0.9648794723865058,0.8629460187715835,0.8715234846597174
66,0.9157956981296974,0.24091449082852118,0.7563795900916191,0.5846234380638664,0.6954052092482087,0.6970728763940349,0.8455947648275635,0.17231860956590975,0.8391533464599874,0.7581378191273225,0.6473736469716492,0.7826982705269304
67,0.8926981493502302,0.7839007748611279,0.9527689402023121,0.9865474506298662,0.9131803120699342,0.8366948835822513,0.8818536361680215,0.7269974001732438,0.9494902918624298,0.9901875339602652,0.8990864888804777,0.8302649547134925
68,0.055123721730778084,0.11341112122464027,0.02336947532124883,6.090131598309444e-06,0.0028212178351966653,0.11117582104103063,0.05199659172008845,0.10212324315256462,0.01369021899264279,2.7477557575487123e-06,0.003247183025222585,0.1072052017846617
69,0.8955058832593639,0.7245530489713972,0.006722810723123538,1.269454864100357e-05,0.21158887018606054,0.9187122493108593,0.9093817181977907,0.762677388894595,0.0054395424113870905,0.0036460805945245233,0.2287522320012354,0.9202812268235699
70,0.06956351994961031,0.09502516848164355,0.05175889958869767,8.399357987034802e-06,0.023590263337666593,0.0580476825369373,0.052256740396164535,0.06653855998682136,0.028270023805521554,2.4107283603952506e-06,0.02495176370670525,0.04142830561130942
71,0.054519787108142904,0.10473208091441474,0.00952461779797993,1.4664796044791593e-06,0.004374409522551008,0.07926352614451158,0.05128353987307899,0.10434789265184119,0.008074049768032122,3.4222054496029348e-06,0.0033309395724040744,0.08859418220150428
72,0.0625295500081278,0.1695348762046809,0.009452017740310322,5.260061277974831e-06,0.0031325532981759364,0.10072602844485957,0.052276237667813204,0.12651190928513234,0.008021053994837489,3.601484754978525e-06,0.003717765703863514,0.08816034771968095
73,0.16992574654479586,0.7590478457809584,0.03978656462034709,0.5307557729478359,0.4093257086338728,0.5811080441900002,0.3216139324321439,0.7627690592492551,0.03848020110450002,0.34365064087793346,0.4045159230393055,0.6151059942072205
74,0.06063518513545831,0.10139544264144218,0.005193721278366409,9.476256941861239e-08,0.047324304199600285,0.12893602323902698,0.05227465853720495,0.08423742191238437,0.00602777060004044,5.703081999086681e-07,0.04856927447083484,0.13663596956900106
75,0.8490412747941954,0.774900236538832,0.9936531278801286,0.9744248898814273,0.9609686329718214,0.8176628357521154,0.8624568426891459,0.7627290696383687,0.9866847582666457,0.9864379457171026,0.9518270097087743,0.8307774518786991
76,0.37397867671320717,0.4162219877855129,0.9865151341265878,0.9973323408874075,0.9699600698713148,0.762028144052768,0.6123759460473672,0.10431695299401024,0.9772627779967181,0.99248384498496,0.9407791493489004,0.771025033928278
77,0.8729469378512924,0.7347371761701468,0.9864927113841385,0.9965936500211191,0.9675296380302495,0.8240891886528998,0.8987479422152455,0.7135555867489778,0.9765938653625817,0.9837350590667724,0.9373224266094481,0.8548184733806458
78,0.05167782124376138,0.11164422746290746,0.024608523856441186,5.408581633517171e-06,1.0302474790414394e-05,0.12340872527968554,0.05216860028827396,0.10281421682217397,0.012233690685360716,2.904500816506819e-06,0.0027378886743144354,0.10777771786864186
79,0.058880208302275826,0.11541238889546547,0.01954537084330584,1.0324776264295018e-06,0.0035301655878812155,0.1096166158543324,0.05216860028827396,0.10281421682217397,0.012233690685360716,2.904500816506819e-06,0.0027378886743144354,0.10777771786864186
80,0.05167782124376138,0.11087902384160725,0.021790866375548022,5.408581633517171e-06,1.0302474790414394e-05,0.10089102697502043,0.05216860028827396,0.10281421682217397,0.012233690685360716,2.904500816506819e-06,0.0027378886743144354,0.10777771786864186
81,0.47388242533327357,0.7704069702982258,0.9037160968209595,0.8762975586425917,0.677915812037297,0.4357381289931908,0.8634808499202598,0.7625795599427703,0.9134040904596342,0.8925263637938023,0.7050222475935081,0.6309107517444407
82,0.04295233932791738,0.08493154914869638,0.004216330091044858,4.892322928930472e-07,0.033691317150838736,0.25806733268821047,0.045291850190154116,0.08429598164995163,0.005313079394788342,4.307820707647416e-07,0.04403454808242325,0.12773766892279065
83,0.04924539359079887,0.10267587053122089,1.8556014483074952e-06,1.258206957104686e-06,0.002881183780839242,0.095896243865111,0.050498841251107277,0.10441031689549218,0.0062890187480401935,2.1660726833472903e-06,0.003477989396486924,0.08936455744978519
84,0.06508436481168425,0.1046649676179596,0.010795624540197835,1.258206957104686e-06,1.3115860804264627e-05,0.10229046560254001,0.050498841251107277,0.10441031689549218,0.0062890187480401935,2.1660726833472903e-06,0.003477989396486924,0.08936455744978519
85,0.38743225399419723,0.13531152868864904,0.9840970641119274,0.9618667945140631,0.7599992438276062,0.09261233576853006,0.05229132050183091,0.10436587323517206,0.9886288303881962,0.9558440875539193,0.7818140351565748,0.09726453144870781
86,0.049409155572255586,0.6299796023057197,0.0036966430532918205,1.3055221336157218e-07,0.045068002989877655,0.06680151582550972,0.0917297982627371,0.747819675189482,0.005676789257813549,1.4687776420170398e-06,0.044697014769672104,0.09497184809846915
87,0.06625817426408581,0.11834277996266453,0.004884942899501964,3.2232878347991953e-07,0.003726127358321832,0.03287757758003343,0.05240086315377665,0.09862625515161569,0.00466378326356471,1.470304986363951e-07,0.00408401571916697,0.024698226992521357
88,0.095986054643335,0.40133696824635856,6.33524802973336e-06,0.003689359253246941,0.022404983973504138,0.22158679236198678,0.05222983466553378,0.10438834334460019,0.003192729056323391,0.002795496361137471,0.02512195779987276,0.11585569797800811
89,0.051847004823626995,0.1147499929050984,0.007381068622812744,6.127517664183424e-08,0.0027848350883216666,0.04422525749331495,0.05240086315377665,0.09862625515161569,0.00466378326356471,1.470304986363951e-07,0.00408401571916697,0.024698226992521357
90,0.07959484186769161,0.10860156717580227,0.8863538145192671,0.8766886250589181,0.7052108775187852,0.062427446916624114,0.05221534814584637,0.08673496890122956,0.8661750740770539,0.9165816050340712,0.6275297737751696,0.05573546957463448
91,0.9054995209414792,0.8381307842872563,0.9763112285609515,0.9951041031034727,0.9511436170546914,0.8535787536517945,0.8908438745068473,0.842274491971422,0.982243861270427,0.9965893224906978,0.9280273817450144,0.8528229174921724
92,0.051322192668519805,0.1012465675923115,0.007799129077295912,3.0503385506504613e-07,0.0032587100179966425,0.026258668818256656,0.05194297219106222,0.08675365659522669,0.006676150168247323,2.3903967651718253e-07,0.0036110503969121084,0.039584944183150284
93,0.05440137600730403,0.10542004557118041,0.007799129077295912,1.0108558571626678e-07,1.8036145442109526e-05,0.026258668818256656,0.05194297219106222,0.08675365659522669,0.006676150168247323,2.3903967651718253e-07,0.0036110503969121084,0.039584944183150284
94,0.05440137600730403,0.1012465675923115,0.007119600094893826,6.033041851907646e-07,1.8036145442109526e-05,0.0724009443163881,0.05194297219106222,0.08675365659522669,0.006676150168247323,2.3903967651718253e-07,0.0036110503969121084,0.039584944183150284
95,0.05545385568865172,0.35512495817026335,9.594059476784163e-06,1.1557022792004287e-06,0.014907460757444698,0.012792805235938372,0.052238912223641416,0.10437926652059466,5.015368880631906e-06,1.59166321514785e-06,0.018531246632432302,0.012824878118947062
96,0.40796985231584026,0.5931393861860528,0.013566615574927223,0.003583267558732752,0.11878030955761709,0.5,0.7010283971056283,0.7127264871735451,0.0084229528700177,3.426611788022541e-06,0.10581302941705416,0.5253346538254134
97,0.03920843437868973,0.819508359290678,0.5430035172085357,0.23733091332456138,0.3660642328832959,0.10684788786631218,0.05270327428825345,0.594865392408185,0.7103752888195473,0.22088414919694316,0.31720163321126654,0.14280249958215516
98,0.8543598846805169,0.7615445186227863,0.9765934456038158,0.965520978004915,0.8634119834471506,0.8407963146034786,0.8830354625959693,0.5384910725437528,0.9367517617494237,0.9738548968301853,0.8236210209566075,0.8426572139551038
99,0.901320258840734,0.144960252595728,0.9436976357102052,0.9982789185814402,0.9359761455356893,0.8082492659622136,0.8469680361970013,0.5452895876974345,0.9428838785193406,0.9888664567511197,0.9028881396960065,0.8235277754846062
100,0.9267016475239407,0.7102739396719355,0.9809120358447376,0.9891841186084287,0.8980996597437143,0.827125878421968,0.9058862868235442,0.7625791007843169,0.9550337401960055,0.9891683146686068,0.878918890145475,0.8479203277019206
101,0.06522651065211633,0.07438632055681238,0.8559884034011158,0.9117340022056253,0.6857097263494519,0.049709260079624534,0.046806444656817436,0.07299182323459068,0.8494714831052738,0.9120792000782746,0.6169732656163787,0.07308612268328514
102,0.14375737877033506,0.5076203722903272,0.4940755929163727,0.842375025522338,0.7530420223050389,0.7985961966192604,0.4098477357025609,0.7778220550249919,0.37268017061211656,0.868542464083376,0.7032628562147438,0.8366310179212588
103,0.820241409858044,0.8232091224219557,0.1182887445906384,0.021065271511258633,0.3393510933264838,0.8572055346422989,0.896129183405703,0.8379826126370153,0.06197201753344772,0.018383363367842742,0.3668851143666652,0.9362929391885046
104,0.06080988332761242,0.12210284030554443,0.028460927106871314,3.7670091837250653e-06,0.0033150574278971293,0.08756232176569703,0.051963754265064756,0.10438253556821532,0.014429748605680899,1.3640867460835011e-06,0.003751498833118176,0.09568627587899682
105,0.055268024533513226,0.16021571566774745,0.02535938407312766,4.1666354593743785e-07,0.00475170459849329,0.10201830098434186,0.051963754265064756,0.10438253556821532,0.014429748605680899,1.3640867460835011e-06,0.003751498833118176,0.09568627587899682
106,0.76920308167652,0.7955222415266195,0.9404419999801152,0.9043513305375693,0.862992836515249,0.9217247567428452,0.35601523484772524,0.7693814706982673,0.9520988372899648,0.889484076636222,0.8450873633942877,0.8811796576069432
107,0.05926565845080127,0.10981305660506918,0.032079024059784605,8.739251509213146e-07,0.006708064661826038,0.08508602705810354,0.052230697380769575,0.12695026587048727,0.020415260709061793,1.6948082972432058e-06,0.005374299672065091,0.09485404536340528
108,0.04985787793750993,0.4580844030333667,0.008785970422070504,4.407290479808133e-07,0.04432680631059804,0.10307803136420939,0.04435273573836316,0.2637656673397842,0.005085591201077111,3.9794628191321136e-07,0.03591869702646215,0.09208383249727047
109,0.06733007213648597,0.13975443976834614,2.2415733878724947e-06,2.2688411494745077e-06,0.002932720786846465,0.10414481274174392,0.052254214071368765,0.10406474578730522,0.00596213353778174,1.7550828070052956e-06,0.003407279879652651,0.09143181737571685
110,0.0787284641902042,0.09743025869972034,1.5648570079711729e-06,1.514782064228215e-05,0.016742756597198663,0.22887670459533546,0.050557728546188126,0.157967229401446,0.004989366234140248,0.0033339403518682126,0.023344912651347013,0.10768143119888327
111,0.9190934135394581,0.7880449692399469,0.9913392385074606,0.9577867604186455,0.8885621418166497,0.7032318363596675,0.8986189824776292,0.7694564831309895,0.9852946204028226,0.9708288920786066,0.8731805112938061,0.6764428266690785
112,0.33524734066166206,0.40343636789804393,0.0670770516857816,0.0038058449519738145,0.1799016895796363,0.32625644581737384,0.11504165750659856,0.1666224136537488,0.04635797000478463,0.004070190121990842,0.16243133003471602,0.4647194956430998
113,0.1760518773064987,0.7658718490630079,2.41979504013459e-06,9.879481216880297e-07,0.08605976111941396,0.6808713986388661,0.2001235884264878,0.689901085878444,1.5113941720541774e-06,1.9611911035544563e-06,0.1019979098857141,0.819222812623032
114,0.1388281248991357,0.22592491598702658,0.9350260388193409,0.6869428747536224,0.5,0.41884634212799843,0.05692299742644739,0.10887377558140549,0.9383033538463149,0.7386235748686708,0.538148303299318,0.25786630593205406
115,0.3228628172307091,0.8294469660808078,0.8256901656602161,0.4623655746928164,0.6587760076531133,0.8939116018743596,0.47353496230663555,0.8771452109617813,0.8549729203231958,0.4611021638541576,0.6248391787356753,0.8990290060658569
116,0.05199128192040934,0.6441011416366023,0.36613987429209943,0.06464983370487788,0.18164735026864096,0.11886850836065561,0.052257087763153985,0.3265678234555274,0.5633850682865468,0.09341763665773187,0.2321500702885261,0.12565218159337999
117,0.6703350805478133,0.7355558223232053,0.59467200821316,0.7497069009257401,0.47477131836830194,0.5358142534945446,0.667705381692441,0.647541648360207,0.6495081110589057,0.6996129914824996,0.5209213708256282,0.5523727728982841
118,0.9027475460685596,0.7955631107174744,0.47663849661356456,0.05467099552544275,0.5667823939514375,0.8993648416033301,0.799978784641278,0.807342969644027,0.45603000085372297,0.12301445025652913,0.5362312079216349,0.9356196657099111
119,0.40672302803951427,0.528322690671616,0.003855135403022099,1.1005237379755445e-05,0.07628634271314738,0.30242291978564223,0.2066638560762989,0.7625935924997439,0.002859219744898969,6.643824821889187e-07,0.0660761586058897,0.4036388188281576
120,0.8694738917972762,0.8873038811213958,0.9765711800544196,0.9875785991220472,0.8903339272567817,0.8818125647541096,0.8986265097819391,0.8894490528935812,0.9869150900362034,0.9914617322867145,0.89530924981337,0.8800435222791267
121,0.891458263945913,0.8741089245107894,0.9840329680552022,0.993124287135,0.9480556249109372,0.843109742919298,0.9152153863898354,0.8860459513950806,0.9873247993168105,0.9978401457099878,0.9402294488471735,0.8591039328610882
122,0.9343201549521736,0.8705965029007776,0.9777629175653125,0.9972237126763474,0.938374126988773,0.8581846996470013,0.9011854335462227,0.9027996079533444,0.9847219520340783,0.9968534293487942,0.9274691076432472,0.8633427863710077
123,0.09697485122073236,0.07878350792155178,0.9954457197522926,0.9741302214379408,0.9225269909840469,0.15350504772954077,0.052270934125579815,0.0822812689463573,0.9938995773409222,0.9828015341120345,0.8842025205531139,0.16728453727008716
124,0.9029549701379259,0.47399260007294236,0.9230578993920284,0.9873945518489866,0.8811618843618765,0.8145989269705405,0.898584311288942,0.7057396792872354,0.9225574930008852,0.985158329041078,0.8810929136996507,0.830771490645575
