,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,algo_knn,proba_knn,algo_tree,proba_tree,algo_nb,proba_nb,algo_logreg,proba_logreg,algo_svm_rbf,proba_svm_rbf,algo_rf,proba_rf,class,n_wrong,ih
22,0.4,0.92,0.39495798319327735,1.0,0.42105263157894735,0.7365847083649231,0.7365847083649231,0.687719298245614,0.8413547237076648,0.25,0.0,0.9719101123595506,0.9845981068506338,0.0,0.9775280898876404,1.0,0.7027027027027026,0.7216355981061864,0.7384615384615385,1,0.6,1,0.6666666666666666,0,0.2155249297117068,0,0.4316498152128013,0,0.5097218487914237,1,0.8035,2,3,0.4621561232695669
23,0.4,0.92,0.39495798319327735,1.0,0.42105263157894735,0.7365847083649231,0.7365847083649231,0.687719298245614,0.8413547237076648,0.0,0.0,0.9719101123595506,0.9845981068506338,0.0,0.9775280898876404,1.0,0.7027027027027026,0.7216355981061864,0.7384615384615385,1,0.6,1,0.6666666666666666,0,0.2155249297117068,0,0.4316498152128013,0,0.5097218487914237,1,0.8035,2,3,0.4621561232695669
24,0.5,1.0,0.1076115485564304,0.3333333333333333,0.47368421052631576,0.28730913224634724,0.28730913224634724,0.0,0.4919786096256684,1.0,0.5053101988384505,0.9982456140350877,0.9339198105227542,0.0,0.9982456140350877,1.0,0.7384615384615385,0.7818130247333787,0.8666666666666667,1,1.0,1,1.0,1,0.7717035238846549,1,0.5867791048060973,1,0.6399040900641305,1,0.84,1,0,0.19360221354085283
25,0.7,0.98,0.6050420168067228,1.0,0.5789473684210527,0.5132107696853515,0.5132107696853515,0.0,0.4919786096256684,0.6666666666666666,0.5614733943149406,0.9982456140350877,0.9723913083863297,0.011235955056179775,0.9982456140350877,1.0,0.7428571428571428,0.8296051082092483,0.9056603773584907,0,0.2,0,0.0,0,0.1498540599475487,0,0.49532705176545344,0,0.31456151598119236,0,0.1,1,6,0.790042895384301
26,0.9,0.98,0.6050420168067228,1.0,0.47368421052631576,0.25987086689043126,0.25987086689043126,0.0,0.4919786096256684,1.0,0.0,0.9964912280701754,0.9915071624647498,0.011235955056179775,0.9982456140350877,1.0,0.7226890756302521,0.7288770053475935,0.7428571428571428,0,0.0,0,0.0,1,0.790206278547884,1,0.6080218544542828,1,0.5368001740688418,0,0.045,1,3,0.6699952821548318
27,0.5,0.92,0.39495798319327735,1.0,0.5789473684210527,0.5372661504752205,0.5372661504752205,0.687719298245614,0.8413547237076648,1.0,0.6350656297576431,0.9943820224719101,0.9772990212138586,0.0017543859649122807,1.0,1.0,0.7428571428571428,0.8018691588785046,0.8571428571428572,1,0.6,0,0.0,1,0.6681955331202432,1,0.5143942790303668,1,0.7571265440702831,0,0.4,2,2,0.5100472739631845
28,0.3,0.96,0.39495798319327735,1.0,0.3157894736842105,0.7538751331316629,0.7538751331316629,0.687719298245614,0.8413547237076648,0.0,0.260752519877293,0.9606741573033708,0.9755079182352758,0.0,0.9831460674157303,1.0,0.7107438016528926,0.7188639643185097,0.7428571428571428,1,1.0,1,1.0,0,0.25472747792920986,0,0.3987123346760802,0,0.5,1,0.94,2,3,0.31776003123245167
29,0.7,1.0,0.6050420168067228,1.0,0.42105263157894735,0.30868132089776656,0.30868132089776656,0.0,0.4919786096256684,1.0,0.5873287671232877,0.9982456140350877,0.9777102304967642,0.0056179775280898875,1.0,1.0,0.7428571428571428,0.7516273291925464,0.7679999999999999,0,0.4,0,0.0,1,0.7063712271930135,1,0.576974745891973,1,0.583136430481797,0,0.1725,1,3,0.5935029327388694
30,0.4,0.86,0.2816901408450704,1.0,0.42105263157894735,0.5107190410045214,0.5107190410045214,0.0,0.4919786096256684,1.0,0.8299930609412629,0.9982456140350877,0.985869860225268,0.0056179775280898875,1.0,1.0,0.6842105263157894,0.819297590503518,0.9230769230769231,0,0.4,0,0.0,0,0.20471437471225942,1,0.5016668305211462,1,0.4786405797901436,0,0.49,1,4,0.6541630358294084
31,0.4,0.9,0.39495798319327735,1.0,0.5263157894736842,0.6157672536828346,0.6157672536828346,0.687719298245614,0.8413547237076648,0.0,0.0,0.9775280898876404,0.9829137945133655,0.0017543859649122807,0.9775280898876404,1.0,0.7428571428571428,0.7764915036101476,0.8135593220338984,1,1.0,1,1.0,0,0.4097946681132055,0,0.44185229922665425,1,0.726779689403349,1,0.97,2,2,0.24192889054279865
32,0.4,0.9,0.39495798319327735,1.0,0.5263157894736842,0.6157672536828346,0.6157672536828346,0.687719298245614,0.8413547237076648,0.0,0.0,0.9775280898876404,0.9829137945133655,0.0,0.9775280898876404,1.0,0.7428571428571428,0.7764915036101476,0.8135593220338984,1,0.8,1,1.0,0,0.4926250988510403,0,0.46159324618105846,1,0.7476260045305438,1,0.91,2,2,0.2646926084062263
33,0.2,0.98,0.39495798319327735,1.0,0.631578947368421,0.6564371476660635,0.6564371476660635,0.687719298245614,0.8413547237076648,0.25,0.5,0.9943820224719101,0.9914983212349708,0.0,0.9943820224719101,1.0,0.7428571428571428,0.766245259165613,0.8,1,0.6,1,1.0,0,0.35783519508006734,0,0.4272981179320237,0,0.45698541107701524,1,0.6683809523809522,2,3,0.41491672058832363
34,0.5,0.86,0.2816901408450704,1.0,0.42105263157894735,0.5335291447596399,0.5335291447596399,0.0,0.4919786096256684,0.5,0.3131446707220312,0.9964912280701754,0.9470061285429576,0.0,0.9982456140350877,1.0,0.7027027027027026,0.8282009282009282,0.8727272727272728,1,0.6,0,0.0,0,0.018181442039062492,0,0.47018852452573634,0,0.3774011673668303,0,0.46,1,5,0.6790381443447284
35,0.5,0.98,0.39495798319327735,1.0,0.7368421052631579,0.689048506803345,0.689048506803345,0.687719298245614,0.8413547237076648,0.5,0.6016260162601625,0.9943820224719101,0.9889389999012411,0.0,1.0,1.0,0.7027027027027026,0.7529785496624111,0.8135593220338984,1,0.6,0,0.0,0,0.29366982649197504,0,0.4364501851332625,0,0.4379936836145321,1,0.645,2,4,0.597814384126705
36,0.5,1.0,0.39495798319327735,1.0,0.631578947368421,0.5389248086557279,0.5389248086557279,0.687719298245614,0.8413547237076648,0.75,0.5,0.9887640449438202,0.9753956100051047,0.0017543859649122807,1.0,1.0,0.7027027027027026,0.8199690769784227,0.9696969696969697,1,0.6,0,0.5,1,0.7028219274136852,0,0.48243258889443863,0,0.5885119399119626,0,0.44416666666666665,2,4,0.44701114618554116
37,0.2,0.92,0.39495798319327735,1.0,0.42105263157894735,0.74029915251111,0.74029915251111,0.687719298245614,0.8413547237076648,0.6666666666666666,0.5647058823529412,0.9943820224719101,0.9922179823413013,0.0035087719298245615,0.9887640449438202,1.0,0.7226890756302521,0.7316742081447963,0.7428571428571428,1,0.6,1,1.0,0,0.1591005581163537,0,0.4044282292109371,0,0.38673382673578444,0,0.37,2,4,0.5132895643228208
38,0.6,0.96,0.7183098591549295,1.0,0.3157894736842105,0.48854892286927987,0.48854892286927987,0.687719298245614,0.8413547237076648,0.6666666666666666,0.775120133902057,0.9943820224719101,0.9873817321412882,0.007017543859649123,1.0,1.0,0.7027027027027026,0.8261611125688796,0.9320388349514562,0,0.4,1,1.0,1,0.906632384130036,0,0.49663616835227814,0,0.5882928843025749,0,0.35,2,4,0.3764064272025186
39,0.5,1.0,0.39495798319327735,1.0,0.8947368421052632,0.7202279389909729,0.7202279389909729,0.687719298245614,0.8413547237076648,1.0,0.6211340206185567,0.9943820224719101,0.9878583993356609,0.0017543859649122807,1.0,1.0,0.7350427350427351,0.7467840403324275,0.7741935483870969,0,0.4,0,0.0,0,0.23848235914261506,0,0.3842127184359621,0,0.5232419669645163,0,0.24,2,6,0.7023438259094844
40,0.5,0.96,0.7183098591549295,1.0,0.3157894736842105,0.5099227297854877,0.5099227297854877,0.687719298245614,0.8413547237076648,0.5,0.6168521462639109,0.9943820224719101,0.9741110753034697,0.0017543859649122807,1.0,1.0,0.7027027027027026,0.8276237276237277,0.9696969696969697,0,0.4,0,0.0,1,0.7426458842868353,0,0.45805748759029574,0,0.5,0,0.43333333333333335,2,5,0.5776605491315892
41,0.6,0.94,0.6050420168067228,1.0,0.47368421052631576,0.24936098475756818,0.24936098475756818,0.0,0.4919786096256684,1.0,0.0,0.9964912280701754,1.0,0.0056179775280898875,0.9982456140350877,1.0,0.7027027027027026,0.7156629611175066,0.7384615384615385,0,0.4,0,0.3333333333333333,1,0.8041671694076876,1,0.5967223138300211,1,0.6200891345125622,0,0.33142857142857146,1,3,0.4857099129146374
42,0.4,0.94,0.39495798319327735,1.0,0.47368421052631576,0.7506390152424318,0.7506390152424318,0.687719298245614,0.8413547237076648,0.0,0.0,0.9943820224719101,1.0,0.0,1.0,1.0,0.7027027027027026,0.7156629611175066,0.7384615384615385,1,0.6,0,0.5,0,0.18201063329658945,0,0.42132062473223164,0,0.43413470675503796,1,0.5673333333333334,2,4,0.5492001169804679
43,0.6,0.94,0.6050420168067228,1.0,0.47368421052631576,0.24936098475756818,0.24936098475756818,0.0,0.4919786096256684,1.0,0.0,0.9964912280701754,1.0,0.03932584269662921,0.9982456140350877,1.0,0.7027027027027026,0.7156629611175066,0.7384615384615385,0,0.4,1,0.5,1,0.8179893667034107,1,0.5786793752677684,1,0.565865293244962,0,0.4326666666666666,1,2,0.450799883019532
44,0.5,0.92,0.7183098591549295,1.0,0.5263157894736842,0.4582061465525963,0.4582061465525963,0.687719298245614,0.8413547237076648,0.5,0.20336071909083098,0.9831460674157303,0.8970824812038417,0.0017543859649122807,0.9887640449438202,1.0,0.7428571428571428,0.8669374104156712,0.9450549450549449,0,0.4,1,1.0,1,0.9980448729806983,1,0.5359304523187712,0,0.5,1,0.8,2,2,0.2943374457834218
45,0.3,0.98,0.39495798319327735,1.0,0.7894736842105263,0.6570343276718265,0.6570343276718265,0.687719298245614,0.8413547237076648,0.0,0.999999999999808,0.9943820224719101,1.0,0.0017543859649122807,1.0,1.0,0.7428571428571428,0.7696350896740877,0.8135593220338984,1,0.6,0,0.0,0,0.4185738103584201,0,0.4309191280346956,1,0.7112391823877192,0,0.26,2,4,0.5965446465365274
46,0.8,1.0,0.6050420168067228,1.0,0.7368421052631579,0.3439440068749142,0.3439440068749142,0.0,0.4919786096256684,1.0,0.5893719806763286,0.9982456140350877,0.9773526836933885,0.016853932584269662,1.0,1.0,0.7027027027027026,0.7743884673088212,0.8727272727272726,0,0.2,0,0.0,1,0.6579735418427974,1,0.5740813221603076,0,0.3800872035494645,0,0.07,1,4,0.6863096554079051
47,0.3,0.96,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.24375377354965821,0.24375377354965821,0.0,0.4919786096256684,0.5,0.0,0.9912280701754386,0.9924329693812816,0.0,0.9964912280701754,1.0,0.6666666666666666,0.6809250195076967,0.7027027027027026,1,0.6,1,1.0,1,0.8136862870032454,1,0.6087339433433616,1,0.8007082472266793,1,0.9279718061945111,1,0,0.20814995270536707
48,0.3,0.96,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.24375377354965821,0.24375377354965821,0.0,0.4919786096256684,0.0,0.0,0.9912280701754386,0.9924329693812816,0.0,0.9964912280701754,1.0,0.6666666666666666,0.6809250195076967,0.7027027027027026,1,1.0,1,1.0,1,0.7695685591079375,1,0.5975896372501142,1,0.7681251588660027,1,0.9573964646464647,1,0,0.15122003002158024
49,0.3,0.96,0.2542372881355932,0.6666666666666666,0.2631578947368421,0.24375377354965821,0.24375377354965821,0.0,0.4919786096256684,0.0,0.0,0.9912280701754386,0.9924329693812816,0.0,0.9964912280701754,1.0,0.6666666666666666,0.6809250195076967,0.7027027027027026,1,0.8,1,1.0,1,0.8144328534144244,1,0.6178611853334322,1,0.7918427052384702,1,0.9596304752080613,1,0,0.16937213013426866
50,0.5,0.98,0.6050420168067228,1.0,0.631578947368421,0.42286706353149495,0.42286706353149495,0.0,0.4919786096256684,0.6666666666666666,0.9999999999999445,0.9982456140350877,1.0,0.02247191011235955,0.9982456140350877,1.0,0.7027027027027026,0.8101710885197124,0.9600000000000002,0,0.2,0,0.0,0,0.44479285894881193,1,0.5547519947950196,0,0.4014480122635088,0,0.04,1,5,0.7265011889987767
51,0.6,0.98,0.39495798319327735,1.0,0.631578947368421,0.577132936468505,0.577132936468505,0.687719298245614,0.8413547237076648,0.0,0.999999999999922,0.9943820224719101,1.0,0.005263157894736842,0.9887640449438202,1.0,0.7027027027027026,0.8101710885197124,0.9600000000000002,1,0.6,0,0.0,1,0.5029361215593245,0,0.4373631100515132,0,0.5645616363430949,0,0.28,2,4,0.6025231886743445
52,0.7,0.98,0.6050420168067228,1.0,0.8947368421052632,0.26252176992037546,0.26252176992037546,0.0,0.4919786096256684,0.0,0.9999999999998328,0.9982456140350877,1.0,0.0056179775280898875,1.0,1.0,0.7027027027027026,0.730568600587576,0.7741935483870969,0,0.4,0,0.0,1,0.718359363397781,1,0.581011813080772,0,0.37387441092093043,0,0.1433333333333333,1,4,0.6305701798778638
53,0.5,0.98,0.2816901408450704,1.0,0.3684210526315789,0.45903691411110037,0.45903691411110037,0.0,0.4919786096256684,1.0,0.6144000000000001,0.9982456140350877,0.9719144298789898,0.0056179775280898875,0.9982456140350877,1.0,0.7027027027027026,0.8224427937378538,0.979591836734694,0,0.4,0,0.0,0,0.36546268769226414,1,0.5558097317892567,1,0.48822470930359124,0,0.22,1,4,0.6617504785358146
54,0.3,1.0,0.39495798319327735,1.0,0.42105263157894735,0.7540061932265802,0.7540061932265802,0.687719298245614,0.8413547237076648,0.0,0.3379310344827585,0.9662921348314607,0.9850967953075045,0.0,0.9719101123595506,1.0,0.7107438016528926,0.7229043683589138,0.7428571428571428,1,1.0,0,0.0,0,0.13856016153415282,0,0.3795475407330682,0,0.31307639943757354,1,0.79,2,4,0.5631359830492009
55,0.7,0.92,0.7183098591549295,1.0,0.5263157894736842,0.4586844796616458,0.4586844796616458,0.687719298245614,0.8413547237076648,0.0,0.2552732760789105,0.9831460674157303,0.9253166609610638,0.0,0.9943820224719101,1.0,0.7428571428571428,0.856775529286048,0.9247311827956988,1,0.6,1,1.0,1,0.9852617755654995,1,0.5214467231639796,0,0.36559694438780915,1,0.84,2,1,0.2812824261471185
56,0.5,0.98,0.39495798319327735,1.0,0.8421052631578947,0.6925156171118494,0.6925156171118494,0.687719298245614,0.8413547237076648,0.5,0.6620689655172414,0.9943820224719101,0.991637608162211,0.005263157894736842,1.0,1.0,0.7428571428571428,0.7596273291925464,0.8,0,0.4,1,1.0,0,0.35929794539516063,0,0.4110913552761419,1,0.6801391159125603,0,0.3,2,4,0.4749119305693563
57,0.5,0.98,0.39495798319327735,1.0,0.7368421052631579,0.7178482679855943,0.7178482679855943,0.687719298245614,0.8413547237076648,0.5,0.7966804979253113,0.9943820224719101,0.9958069484853671,0.0035087719298245615,1.0,1.0,0.7027027027027026,0.7465868737055178,0.8135593220338984,0,0.4,0,0.0,0,0.2461673242202997,0,0.4073441676691961,0,0.36517464511203296,0,0.3543333333333334,2,6,0.7044967549441896
58,0.3,0.86,0.2816901408450704,1.0,0.42105263157894735,0.5320988426853771,0.5320988426853771,0.0,0.4919786096256684,0.0,0.37901234567901243,0.9947368421052631,0.9145965799823282,0.0,0.9947368421052631,1.0,0.7027027027027026,0.7989954879718658,0.8686868686868686,1,0.6,1,1.0,0,0.10667076980980128,1,0.586217946508441,1,0.7747188928524468,1,0.78,1,1,0.35873206513821854
59,0.8,1.0,0.6050420168067228,1.0,0.47368421052631576,0.2621093265680907,0.2621093265680907,0.0,0.4919786096256684,0.6666666666666666,0.5,0.9982456140350877,0.9899388601561953,0.0056179775280898875,1.0,1.0,0.7222222222222222,0.7339000933706815,0.7679999999999999,0,0.4,0,0.0,1,0.7829889405672612,1,0.6107339557294387,1,0.6880390293663128,0,0.24966666666666665,1,3,0.5447619012783869
60,0.7,1.0,0.6050420168067228,1.0,0.6842105263157895,0.2818380785481692,0.2818380785481692,0.0,0.4919786096256684,1.0,0.7823529411764706,0.9982456140350877,0.9954067892367365,0.016853932584269662,1.0,1.0,0.7027027027027026,0.7483252483252483,0.8205128205128205,0,0.2,0,0.0,1,0.6870206402940195,1,0.5872529883362156,0,0.34388391830838194,0,0.1235,1,4,0.6763904088435638
61,0.1,0.8200000000000001,0.39495798319327735,1.0,0.631578947368421,0.6916880095945522,0.6916880095945522,0.687719298245614,0.8413547237076648,0.0,0.3788659793814433,0.9775280898876404,0.9783875885570801,0.0,0.9831460674157303,1.0,0.7027027027027026,0.7658049353701527,0.8648648648648649,1,0.8,1,1.0,0,0.24895853007280053,0,0.40452368910195896,0,0.42808496198759677,1,0.85,2,3,0.3780721364729406
62,0.3,1.0,0.6050420168067228,1.0,0.47368421052631576,0.37830808804767235,0.37830808804767235,0.0,0.4919786096256684,0.0,0.30246913580246915,0.9947368421052631,0.9627959815032879,0.0056179775280898875,0.9947368421052631,1.0,0.7027027027027026,0.8104857434754342,0.9896907216494847,1,0.6,1,0.5,1,0.5724082370879291,1,0.6061462320570412,1,0.6212089477130035,1,0.5068333333333335,1,0,0.4322338749681154
63,0.3,0.96,0.39495798319327735,1.0,0.47368421052631576,0.7541674944860703,0.7541674944860703,0.687719298245614,0.8413547237076648,0.4,0.0,0.9775280898876404,0.9900560194482613,0.0,0.9719101123595506,1.0,0.7107438016528926,0.7257015711561166,0.7428571428571428,1,0.8,1,1.0,0,0.19037052266632862,0,0.3559332625542379,0,0.34670351053966375,1,0.9266666666666669,2,3,0.3967210062621839
64,0.6,0.96,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7597751671311685,0.7597751671311685,0.687719298245614,0.8413547237076648,0.5,0.7109144542772861,0.9943820224719101,0.9926783713111692,0.0017543859649122807,1.0,1.0,0.6880000000000001,0.6948581574275006,0.7027027027027026,0,0.4,1,1.0,0,0.17240211162815267,0,0.3933999712466762,0,0.24225182572015155,1,0.7412301587301587,2,4,0.5084526554458102
