,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,algo_knn,proba_knn,algo_tree,proba_tree,algo_nb,proba_nb,algo_logreg,proba_logreg,algo_svm_rbf,proba_svm_rbf,algo_rf,proba_rf,class,n_wrong,ih
10,0.7,0.5925925925925926,0.5,,0.4727272727272727,0.5060741536788884,0.5060741536788884,0.0,0.6666666666666666,1.0,0.5137806013375243,0.9983498349834984,0.999865886989957,0.0,1.0,1.0,0.6672716211811157,0.667397261365047,0.6676008636843388,0,0.2,0,0.0,0,0.001316786997484904,0,0.49032413386906054,0,0.48035622553027363,0,0.35,1,6,0.7463338089338636
11,0.2,0.11111111111111116,0.5,,0.18181818181818182,0.5060296719891291,0.5060296719891291,0.0,0.6666666666666666,0.0,0.44826288431765493,0.9933993399339934,0.9984259020170556,0.0,1.0,1.0,0.6736103087811282,0.6747209968465506,0.6771283647806078,1,0.8,1,1.0,1,0.9991848642882578,1,0.5382762346193869,0,0.5063311146802706,1,0.8,1,1,0.22603463106868082
12,0.6,0.962962962962963,0.5,,0.9818181818181818,0.4939225616772005,0.4939225616772005,0.0,0.6666666666666666,1.0,0.5277992486332785,0.9983498349834984,0.9999977712602253,0.0016501650165016502,1.0,1.0,0.6666810518885228,0.6666862681192718,0.6666898272231295,0,0.2,1,1.0,1,0.9994194986443766,1,0.5070414868382654,1,0.4947180661620133,0,0.35,0,2,0.40813682472589075
13,0.8,0.8148148148148149,0.5,,0.07272727272727272,0.4940014133860494,0.4940014133860494,0.0,0.6666666666666666,1.0,0.5452721220680086,0.9983498349834984,0.9982833440997233,0.0033003300330033004,1.0,1.0,0.6746569488480293,0.6781892703319065,0.6800937707774869,0,0.2,0,0.0,1,0.9972926325352711,1,0.5480679527040753,1,0.49221766791992067,0,0.26,0,3,0.5837369578067888
14,0.6,1.0,0.5,,0.2909090909090909,0.4939307631500023,0.4939307631500023,0.0,0.6666666666666666,0.75,0.6041977399008511,0.9983498349834984,0.9998078529996678,0.0049504950495049506,1.0,1.0,0.6681175560345312,0.6684155139849507,0.6685801945004627,0,0.4,0,0.0,0,0.0013720324824730023,1,0.5052701004368155,1,0.48827923041198806,0,0.42,0,4,0.6975131061114539
15,0.8,0.7777777777777778,0.5,,0.2,0.503181658734465,0.503181658734465,0.0,0.6666666666666666,0.0,0.4862319239349657,0.9966996699669967,0.9935514114683264,0.0016501650165016502,1.0,1.0,0.7119778219662736,0.7202965834687188,0.7298229060971997,0,0.4,1,1.0,0,0.025468792475888433,1,0.5813207454675553,0,0.5,0,0.27,1,4,0.5372017436760927
16,0.5,0.7777777777777778,0.5,,0.6545454545454545,0.49392301267582706,0.49392301267582706,0.0,0.6666666666666666,0.0,0.49288626825839177,0.9966996699669967,0.9999783394511701,0.0,1.0,1.0,0.6667479909662823,0.6667881223753439,0.666810430169831,0,0.2,0,0.0,1,0.9994181974530169,1,0.5066895776309626,1,0.49472620669711476,0,0.27,0,3,0.5881943363698177
17,0.4,0.6296296296296297,0.5,,0.9818181818181818,0.5060775215745855,0.5060775215745855,0.0,0.6666666666666666,0.0,0.41006085337600895,0.995049504950495,0.9999990720903837,0.0,1.0,1.0,0.666666875203832,0.666667590214223,0.6666693017026052,1,0.6,1,1.0,0,0.0012606931104202602,0,0.48801424693927953,0,0.47838356991774217,1,0.61,1,3,0.47039024833875964
18,0.5,0.5555555555555556,0.5,,0.9636363636363636,0.5060774566959191,0.5060774566959191,0.0,0.6666666666666666,1.0,0.5088422219864019,0.9983498349834984,0.999996132699394,0.0,1.0,1.0,0.66667841472087,0.6666821479026942,0.6666899284391321,0,0.4,0,0.0,0,0.0005804443320021919,0,0.4930516976534789,0,0.5052821957558283,1,0.55,1,5,0.6751809437097818
19,0.4,0.2962962962962963,0.5,,0.18181818181818182,0.48853510604450323,0.48853510604450323,0.0,0.6666666666666666,0.0,0.38899606303024004,0.9966996699669967,0.9449111387213548,0.0,0.995049504950495,1.0,0.8058140550106275,0.8858249514595148,0.9426429594171327,1,0.6,1,1.0,1,1.0,1,0.8040296938642503,1,0.5663676452514683,1,0.76,1,0,0.2116004434807136
20,0.7,0.8148148148148149,0.5,,0.9818181818181818,0.5060774844564022,0.5060774844564022,0.0,0.6666666666666666,0.0,0.4590407875185002,0.9966996699669967,0.9999984188219952,0.0,0.9983498349834984,1.0,0.6666742294290819,0.6666758595620934,0.6666785119821901,0,0.4,1,1.0,0,2.211008528454028e-05,0,0.4900763615951643,0,0.48656002017347444,1,0.54,1,4,0.5138902513576795
21,0.5,0.7037037037037037,0.5,,0.10909090909090909,0.5060542188674482,0.5060542188674482,0.0,0.6666666666666666,0.6666666666666666,0.4870631887644159,0.9966996699669967,0.9995371316538398,0.0049504950495049506,0.9966996699669967,1.0,0.6706798827424553,0.6711513900607025,0.6718062059187944,1,0.6,1,1.0,0,2.4319769487903587e-05,0,0.49169287555937374,0,0.4869938112483397,0,0.32,1,4,0.5168814989037998
22,0.6,0.8888888888888888,0.5,,0.509090909090909,0.49392415394489064,0.49392415394489064,0.0,0.6666666666666666,0.5,0.5082945409935229,0.9983498349834984,0.9999495127463471,0.0,0.9983498349834984,1.0,0.6669252487546319,0.6670385250104044,0.6671003353497408,0,0.4,0,0.0,1,0.9994147994423503,1,0.5075838205711634,1,0.4947438904726086,0,0.46,0,3,0.5230429149189797
23,0.4,0.40740740740740744,0.5,,0.18181818181818182,0.4942266287982857,0.4942266287982857,0.0,0.6666666666666666,0.0,0.3836697934188861,0.9933993399339934,0.9958586991519319,0.0,0.995049504950495,1.0,0.6860463078927505,0.6919682199394711,0.694411005496835,1,0.6,0,0.0,1,0.9901275851396435,1,0.5256042812866722,1,0.5,1,0.77,0,1,0.435711355595614
24,0.7,0.7777777777777778,0.5,,0.09090909090909091,0.511461620727913,0.511461620727913,0.0,0.6666666666666666,0.3333333333333333,0.43366747029692754,0.995049504950495,0.9732145824624382,0.0016501650165016502,0.9983498349834984,1.0,0.7666248374809009,0.815421012277913,0.8435835820080458,0,0.4,1,1.0,0,0.00035434834014979786,1,0.7757689204754935,0,0.4885166706542111,0,0.44,0,4,0.4825600100883577
25,0.5,0.7407407407407407,0.5,,0.23636363636363636,0.4949604431138287,0.4949604431138287,0.0,0.6666666666666666,0.0,0.4690192739411847,0.9966996699669967,0.9913047758190613,0.0,1.0,1.0,0.6897624929994638,0.7070814995699883,0.7164841233252666,1,0.6,0,0.0,1,0.9673082914065746,1,0.6049533410809985,0,0.44581812285700156,1,0.53,0,2,0.4753200407759043
26,0.5,0.6666666666666667,0.5,,0.2,0.5114648929846557,0.5114648929846557,0.0,0.6666666666666666,1.0,0.5523081740465039,0.9983498349834984,0.9719645561621426,0.0049504950495049506,1.0,1.0,0.8378875901455858,0.8828468110945005,0.9206050251176482,0,0.4,0,0.0,0,1.879166777264346e-11,1,0.581413315785791,0,0.5050227423295388,1,0.55,0,4,0.6605939903109797
27,0.8,0.7777777777777778,0.5,,0.6545454545454545,0.4939230515613877,0.4939230515613877,0.0,0.6666666666666666,0.5,0.4774563575526718,0.9966996699669967,0.9999834848195046,0.0016501650165016502,0.995049504950495,1.0,0.6667756738856162,0.6667952067372512,0.666811316316827,0,0.4,0,0.0,0,0.001604469106926927,1,0.5036418731967556,1,0.48674708523203736,1,0.61,0,3,0.6663344287440467
28,0.6,0.6666666666666667,0.5,,0.07272727272727272,0.49394925812499846,0.49394925812499846,0.0,0.6666666666666666,0.0,0.47670716712462546,0.9966996699669967,0.9993408616940715,0.0,0.9966996699669967,1.0,0.6705578974413817,0.6717443645408412,0.6725661641279879,0,0.2,1,1.0,1,0.9993331554200072,0,0.4919588676480955,1,0.5,0,0.41,0,3,0.3997846628219829
29,0.8,0.5925925925925926,0.5,,0.2727272727272727,0.506068296651678,0.506068296651678,0.0,0.6666666666666666,0.0,0.4693688376603622,0.9966996699669967,0.999615292569137,0.0,1.0,1.0,0.668228891126885,0.6686523856439881,0.6697094479651483,0,0.2,0,0.0,0,0.001415451036343652,0,0.49572221631434416,0,0.48376157299051725,0,0.5,1,6,0.7198501266097992
30,0.3,0.40740740740740744,0.5,,0.14545454545454545,0.4885598577085266,0.4885598577085266,0.0,0.6666666666666666,0.5,0.5063807615378442,0.9983498349834984,0.9870962764263683,0.0,0.9966996699669967,1.0,0.7768672258448258,0.7986228492922036,0.8263463130441148,1,0.6,1,1.0,1,0.9970592669837418,1,0.6435068844700343,1,0.5101186161017682,1,0.78,1,0,0.24488587207407597
31,0.4,0.6296296296296297,0.5,,0.6,0.5060769621557111,0.5060769621557111,0.0,0.6666666666666666,0.0,0.4583115980862845,0.9966996699669967,0.9999766309773422,0.0,1.0,1.0,0.6667726140897772,0.6667917465432864,0.6668468436776933,1,0.6,1,1.0,0,0.0005819073886899426,0,0.4934541012082562,0,0.5052735162124591,1,0.72,1,3,0.4467817458650991
32,0.5,0.5555555555555556,0.5,,0.14545454545454545,0.5059074486978501,0.5059074486978501,0.0,0.6666666666666666,0.75,0.5357019200812023,0.9983498349834984,0.9980904180401168,0.0049504950495049506,0.9966996699669967,1.0,0.6833018183989664,0.6854902277992417,0.6887061639245795,1,0.6,1,1.0,0,4.874065693809051e-05,1,0.5051048095025205,0,0.4873596867475933,1,0.75,1,2,0.44291446051549144
33,0.5,0.8148148148148149,0.5,,0.6363636363636364,0.5060771088366309,0.5060771088366309,0.0,0.6666666666666666,0.0,0.48521600947558385,0.9966996699669967,0.9999820519113871,0.0,1.0,1.0,0.6667452479720469,0.6667624408686528,0.6668133322187264,1,0.6,0,0.0,0,0.0032785351524175486,0,0.4942620106325792,0,0.5,1,0.64,1,4,0.6270765757025005
34,0.8,0.9259259259259259,0.5,,1.0,0.5060775157720953,0.5060775157720953,0.0,0.6666666666666666,0.3333333333333333,0.45980838955704073,0.9966996699669967,0.9999993202187619,0.006600660066006601,0.9966996699669967,1.0,0.6666682291865738,0.6666688341483803,0.6666699505603935,0,0.0,0,0.0,0,2.2107861181166167e-05,0,0.4900400583355896,0,0.4865589549749931,0,0.07,1,6,0.8255631464713726
35,0.5,0.2962962962962963,0.5,,0.18181818181818182,0.48853510604450323,0.48853510604450323,0.0,0.6666666666666666,1.0,0.5377565339971515,0.9983498349834984,0.9528093050165997,0.0016501650165016502,1.0,1.0,0.798068470225794,0.9271872154530902,0.9947266534674929,0,0.4,1,1.0,1,1.0,1,0.9756688790166984,1,0.5681829775590252,0,0.42,1,2,0.27269135723737936
36,0.5,0.8148148148148149,0.5,,0.8545454545454545,0.5060774386079451,0.5060774386079451,0.0,0.6666666666666666,0.4,0.5700496481882251,0.9983498349834984,0.9999983682935625,0.0049504950495049506,0.995049504950495,1.0,0.6666842551323955,0.6666861836558318,0.6666883999416536,0,0.4,1,1.0,0,0.0032716970654183913,0,0.4937600390145915,0,0.5,1,0.56,1,4,0.5071613773199983
37,0.5,0.5555555555555556,0.5,,0.12727272727272726,0.5114648939554968,0.5114648939554968,0.0,0.6666666666666666,0.0,0.4399941977113936,0.995049504950495,0.8921161627551356,0.0,1.0,0.74,0.6168323984757015,0.6958576346497582,0.9440222578271511,1,0.6,0,0.0,0,2.1636695398074774e-122,1,0.8897696568347767,1,0.4770157834499506,1,0.54,0,2,0.5822024266192121
38,0.4,0.40740740740740744,0.5,,0.2545454545454545,0.49393135425432266,0.49393135425432266,0.0,0.6666666666666666,0.6666666666666666,0.4390769548407063,0.9966996699669967,0.9997148054711069,0.0016501650165016502,0.9983498349834984,1.0,0.6680519574676118,0.6685306124720206,0.6687892181065378,0,0.4,1,1.0,1,0.9993927001562138,1,0.5133741618073064,1,0.4948442120170408,1,0.51,0,1,0.34706482100323977
39,0.4,0.6296296296296297,0.5,,0.9818181818181818,0.5060775204576797,0.5060775204576797,0.0,0.6666666666666666,0.0,0.3827587238987481,0.995049504950495,0.9999990713402627,0.0,0.9966996699669967,1.0,0.6666671875058219,0.6666678180347563,0.6666690541446713,1,0.6,0,0.0,0,2.2107534919440906e-05,0,0.49004683107573827,0,0.4865589069491975,1,0.54,1,4,0.6472286924066908
40,0.5,0.2962962962962963,0.5,,0.4727272727272727,0.49392458865523947,0.49392458865523947,0.0,0.6666666666666666,0.0,0.4741563411524,0.995049504950495,0.9999352096907168,0.0,0.9983498349834984,1.0,0.6669919469108573,0.6671256408758773,0.6671987967057467,1,0.6,1,1.0,1,0.9966855115094705,1,0.5082377457964702,1,0.5,1,0.61,0,0,0.2975127904490099
41,0.5,0.6666666666666667,0.5,,0.8363636363636363,0.4939225722014926,0.4939225722014926,0.0,0.6666666666666666,0.2,0.4889067066807563,0.9966996699669967,0.9999970792279829,0.0016501650165016502,0.9933993399339934,1.0,0.6666853030413071,0.6666883297745666,0.6666904858823858,0,0.2,1,1.0,1,0.999419464550938,1,0.5070710883489036,1,0.4947181569314388,0,0.45,0,2,0.39146521502811993
42,0.6,0.7407407407407407,0.5,,0.7636363636363637,0.5060773067671106,0.5060773067671106,0.0,0.6666666666666666,1.0,0.5727730992813438,0.9983498349834984,0.9999927327189692,0.0,1.0,1.0,0.6667068920888619,0.6667155926776377,0.6667371547615007,0,0.2,0,0.0,0,0.0012642211197302787,0,0.4880315311224031,0,0.4785126381377463,0,0.34,1,6,0.7486986016033534
43,0.7,0.5925925925925926,0.5,,0.23636363636363636,0.5057106900212253,0.5057106900212253,0.0,0.6666666666666666,0.5,0.6131590381975152,0.9983498349834984,0.9975375853832853,0.0049504950495049506,0.9983498349834984,1.0,0.6902188254724986,0.6941574247269904,0.6996643496367947,1,0.6,0,0.0,1,0.999626169879848,1,0.525490461495099,0,0.5,0,0.32,1,3,0.5091472281041756
44,0.4,0.40740740740740744,0.5,,0.2545454545454545,0.49393027190236527,0.49393027190236527,0.0,0.6666666666666666,1.0,0.5240447886868527,0.9983498349834984,0.9997847342796028,0.0,1.0,1.0,0.6678720563758517,0.6683169816315452,0.6686094976602636,1,0.6,1,1.0,1,0.9986093947440731,1,0.5151669585571124,1,0.5171939663564726,1,0.59,0,0,0.29650494672372363
45,0.2,0.40740740740740744,0.5,,0.14545454545454545,0.48895088540974163,0.48895088540974163,0.0,0.6666666666666666,0.25,0.3868228091420204,0.9917491749174917,0.9858588724405486,0.0016501650165016502,0.9917491749174917,1.0,0.7625354995485762,0.7741666155807849,0.792566094519775,1,0.6,1,1.0,1,0.9443294587102735,1,0.5989779129409154,1,0.5,1,0.72,1,0,0.2727821047248019
46,0.5,0.0,0.5,,0.5454545454545454,0.4939236983018058,0.4939236983018058,0.0,0.6666666666666666,0.5,0.4988483407318305,0.9966996699669967,0.9999665889092081,0.0049504950495049506,0.9966996699669967,1.0,0.6668696145054647,0.6669387845835777,0.6669736967300639,0,0.2,1,1.0,1,0.9967042921887229,1,0.5063986632906106,1,0.5,1,0.55,0,1,0.3744828407534445
47,0.5,0.6666666666666667,0.5,,0.9818181818181818,0.4939224758574521,0.4939224758574521,0.0,0.6666666666666666,1.0,0.5089462712660396,0.9983498349834984,0.9999993109698847,0.0016501650165016502,1.0,0.82,0.6666648029936056,0.6666668556656254,0.666667619416129,1,0.6,1,1.0,1,0.9987393518633912,1,0.5119916793496044,1,0.5216185263667482,1,0.52,0,0,0.30794174040337596
48,0.4,0.5555555555555556,0.5,,0.9818181818181818,0.4939225045323131,0.4939225045323131,0.0,0.6666666666666666,1.0,0.5073683973337364,0.9983498349834984,0.9999982585787254,0.0,1.0,1.0,0.6666704036323307,0.6666732835860836,0.6666749499524192,1,0.6,1,1.0,1,0.9987388817359669,1,0.5120211264024139,1,0.521601271527826,1,0.61,0,0,0.2929397867222989
49,0.5,0.7407407407407407,0.5,,0.10909090909090909,0.4939746310046662,0.4939746310046662,0.0,0.6666666666666666,1.0,0.5009265202610285,0.9983498349834984,0.9984737113691801,0.0,1.0,1.0,0.6715759732742315,0.6753089973196,0.6769261619074215,0,0.4,0,0.0,1,0.9978104839343125,1,0.5491261856685403,1,0.5,0,0.48,0,3,0.512177221732858
50,0.6,0.7407407407407407,0.5,,0.23636363636363636,0.49520178171484375,0.49520178171484375,0.0,0.6666666666666666,0.25,0.6134087742011798,0.9983498349834984,0.9963770788584909,0.013201320132013201,0.995049504950495,1.0,0.7022378157627684,0.7098457067179291,0.7160168056616609,0,0.2,0,0.0,1,0.9994783816472654,1,0.5977686482685337,1,0.511190389852957,0,0.24,0,3,0.5752604300385407
51,0.5,0.7037037037037037,0.5,,0.9454545454545454,0.5060775020211434,0.5060775020211434,0.0,0.6666666666666666,1.0,0.5364011997940428,0.9983498349834984,0.9999992832195386,0.0049504950495049506,1.0,1.0,0.6666710636960947,0.6666718944074345,0.6666729686014121,0,0.4,0,0.0,0,2.210884480556003e-05,0,0.4900390184156002,0,0.4865592813025674,1,0.58,1,5,0.6738965985728378
52,0.5,0.5555555555555556,0.5,,0.9636363636363636,0.5060774522998666,0.5060774522998666,0.0,0.6666666666666666,1.0,0.5231629804499605,0.9983498349834984,0.9999969059064222,0.0,1.0,1.0,0.6666797234627361,0.6666828318423238,0.6666877538079993,0,0.2,0,0.0,1,0.9983774212132485,0,0.49675785614609924,0,0.5133599788579526,0,0.39,1,5,0.5669174572971165
53,0.5,0.11111111111111116,0.5,,0.18181818181818182,0.5060261523142782,0.5060261523142782,0.0,0.6666666666666666,0.0,0.4333268170305786,0.995049504950495,0.9980197093553739,0.0,1.0,1.0,0.6734970267767721,0.675185166212705,0.6795396556036989,1,0.6,1,1.0,0,0.002176042566335941,1,0.5603430903616595,0,0.5,1,0.7,1,2,0.4395801445120008
54,0.3,0.37037037037037035,0.5,,0.10909090909090909,0.5047700783838099,0.5047700783838099,0.0,0.6666666666666666,0.0,0.44238615811824633,0.9900990099009901,0.9844459768369287,0.0,0.9983498349834984,1.0,0.7223347531334032,0.7435460229063522,0.757431612683058,1,0.8,1,1.0,1,0.9005407428450838,1,0.6400651754452893,1,0.4878369119393197,1,0.64,0,0,0.2552595282950513
55,0.5,0.6296296296296297,0.5,,0.09090909090909091,0.4986814591443566,0.4986814591443566,0.0,0.6666666666666666,0.5,0.5533406329157549,0.9983498349834984,0.993171139127176,0.0033003300330033004,0.9966996699669967,1.0,0.7245385219553886,0.7349376550755367,0.7444812193820778,1,0.6,1,1.0,1,0.9978753923885075,1,0.5735790261135447,0,0.5,1,0.83,1,1,0.2497575969163246
56,0.3,0.5555555555555556,0.5,,0.4909090909090909,0.5060764403660221,0.5060764403660221,0.0,0.6666666666666666,0.0,0.43049412714081203,0.9966996699669967,0.9999728603201451,0.0,0.995049504950495,1.0,0.6668805474864528,0.6669091263208651,0.6669544545553124,1,0.8,1,1.0,0,2.218419411076085e-05,0,0.4907047047278263,0,0.486592309653632,1,0.73,1,3,0.4154468002374051
57,0.4,0.5185185185185186,0.5,,0.32727272727272727,0.5060724986071032,0.5060724986071032,0.0,0.6666666666666666,0.6666666666666666,0.5266194476395272,0.9983498349834984,0.999865754956776,0.0016501650165016502,0.9983498349834984,1.0,0.6676480668359935,0.6677461793289794,0.6679334675160495,0,0.4,1,1.0,0,0.0033765411095011463,0,0.4960302133305221,0,0.5,0,0.46,1,5,0.5234322075933295
58,0.4,0.5925925925925926,0.5,,0.38181818181818183,0.49392662430074896,0.49392662430074896,0.0,0.6666666666666666,1.0,0.5142196355499169,0.9983498349834984,0.9998250824385193,0.0,1.0,1.0,0.6671669748492182,0.6675690913426786,0.6677191018605675,0,0.4,0,0.0,1,0.9966419725566136,1,0.50565865656572,1,0.5,0,0.45,0,3,0.5246165618129444
59,0.3,0.11111111111111116,0.5,,0.07272727272727272,0.5060108662246224,0.5060108662246224,0.0,0.6666666666666666,0.0,0.4600634365783771,0.9917491749174917,0.998047043523861,0.0,0.9983498349834984,1.0,0.6755367347335519,0.6770886084285149,0.6806691233981251,1,1.0,1,1.0,0,0.0024683698206339017,1,0.5176711646237611,0,0.5055071248728191,1,0.82,1,2,0.35905889011379766
60,0.7,0.7777777777777778,0.5,,0.09090909090909091,0.5114554668486929,0.5114554668486929,0.0,0.6666666666666666,1.0,0.5283987309785003,0.9983498349834984,0.9747178685901595,0.0,1.0,1.0,0.7366497680457049,0.8045264693118616,0.8415801878730428,0,0.0,1,1.0,1,0.9807024109847252,0,0.2539588709094771,0,0.5248939960000097,0,0.48,0,4,0.46007412035096473
61,0.7,0.6296296296296297,0.5,,0.6181818181818182,0.5060770581485046,0.5060770581485046,0.0,0.6666666666666666,0.5,0.5108697791951826,0.9983498349834984,0.9999899788440361,0.0016501650165016502,0.9983498349834984,1.0,0.6667578478481879,0.666770223933454,0.6667936593845056,0,0.4,1,1.0,1,0.9983915295846035,0,0.49680563016239215,0,0.513275397738066,0,0.48,1,4,0.3519212404191564
62,0.3,0.5555555555555556,0.5,,0.9636363636363636,0.49392248479104717,0.49392248479104717,0.0,0.6666666666666666,0.0,0.4815973453926031,0.9966996699669967,0.9999991564351081,0.0,1.0,1.0,0.6666669105508218,0.6666689156645306,0.6666697940054683,1,0.6,0,0.0,1,0.9994197196833535,1,0.507044769557524,1,0.49471671080341856,0,0.49,0,2,0.4848031333259506
63,0.7,0.7407407407407407,0.5,,0.16363636363636364,0.5060616137076104,0.5060616137076104,0.0,0.6666666666666666,0.0,0.4025927594637684,0.9966996699669967,0.9995312035739059,0.0,0.9983498349834984,1.0,0.6693758181633557,0.66986676690007,0.6706539007117043,0,0.2,1,1.0,0,0.0006299043974943831,1,0.5032659407207524,0,0.5050523641857043,0,0.46,1,4,0.5551752984493414
64,0.2,0.2962962962962963,0.5,,0.4727272727272727,0.49392493623558664,0.49392493623558664,0.0,0.6666666666666666,0.0,0.472863905146511,0.9933993399339934,0.9998925438693819,0.0,1.0,1.0,0.6669319135006121,0.6672065860757944,0.6673163826399345,1,0.8,1,1.0,1,0.9999777104982375,1,0.5117380226664706,1,0.5133879657288837,1,0.86,0,0,0.21914938351773472
65,0.6,0.9259259259259259,0.5,,0.23636363636363636,0.5037883337800086,0.5037883337800086,0.0,0.6666666666666666,1.0,0.5223499757289243,0.9983498349834984,0.9926661559876421,0.0,0.9983498349834984,1.0,0.7092408699309546,0.7170047721647935,0.7317174422238776,0,0.4,0,0.0,1,0.9994008290608463,1,0.5071550725937012,0,0.5,0,0.47,1,4,0.5205740163909087
66,0.4,0.40740740740740744,0.5,,0.2545454545454545,0.4939292807073511,0.4939292807073511,0.0,0.6666666666666666,0.0,0.4916715417372052,0.995049504950495,0.9997091062078232,0.0,0.9983498349834984,1.0,0.6674602532892651,0.6680697874370185,0.6683208325476513,0,0.4,1,1.0,0,0.0014155257677111702,1,0.507354822916211,1,0.487944301754639,1,0.63,0,2,0.4955475582602399
67,0.4,0.4814814814814815,0.5,,0.18181818181818182,0.48853510604450323,0.48853510604450323,0.0,0.6666666666666666,0.0,0.4987756428352894,0.9966996699669967,0.924624889860928,0.0,1.0,1.0,0.877654142968492,0.9685293519379123,0.9993508856055492,1,0.6,1,1.0,1,1.0,1,0.9607197049100542,1,0.5106786300481212,0,0.48,1,1,0.241433610840304
