,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,algo_knn,proba_knn,algo_tree,proba_tree,algo_nb,proba_nb,algo_logreg,proba_logreg,algo_svm_rbf,proba_svm_rbf,algo_rf,proba_rf,class,n_wrong,ih
21,0.2,0.9538461538461538,0.3988439306358381,1.0,0.6923076923076923,0.353390652655984,0.353390652655984,0.0,0.5659722222222222,0.0,0.36607280095505323,0.982,0.846296968052279,0.0,0.992,1.0,0.6666666666666666,0.8222949505417665,0.9974683544303797,0,0.4,1,1.0,1,0.6550903247291731,1,0.6498742762041039,1,0.7056999175860137,1,0.64,tested_negative,1,0.32488924691345167
22,0.1,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.46153846153846156,0.2516071672840692,0.2516071672840692,0.46399999999999997,0.7673611111111112,0.5,0.2615864003629701,0.9850746268656716,0.7945461436972615,0.002,0.9925373134328358,1.0,0.6666666666666666,0.7801382257286148,0.9629629629629631,1,0.8,1,1.0,1,0.984947979794382,1,0.9363895399082385,1,0.9566956290203185,1,0.75,tested_positive,0,0.09532780854617684
23,0.6,0.9538461538461538,0.6011560693641618,1.0,0.9230769230769231,0.7232776032888829,0.7232776032888829,0.46399999999999997,0.7673611111111112,0.0,0.4830613901520354,0.9888059701492538,0.8067792864162782,0.0,0.996268656716418,1.0,0.6666666666666666,0.8264521407970845,0.9939288811795316,0,0.4,1,1.0,0,0.18933533154902743,0,0.2674059517907493,0,0.21123965278999265,1,0.55,tested_positive,4,0.5636698439783718
24,0.5,0.9846153846153847,0.2753623188405797,0.6666666666666666,0.8461538461538461,0.2689917473425665,0.2689917473425665,0.46399999999999997,0.7673611111111112,0.0,0.45969350052934244,0.9888059701492538,0.8434845742550199,0.002,0.9888059701492538,1.0,0.7012987012987012,0.8139365589034959,0.9523809523809523,0,0.2,0,0.0,1,0.9234395656419283,1,0.7015120134006573,1,0.6170755739647588,1,0.62,tested_positive,2,0.4896621411654426
25,0.6,0.9923076923076923,0.6011560693641618,1.0,0.9230769230769231,0.5201038577089339,0.5201038577089339,0.46399999999999997,0.7673611111111112,0.6666666666666666,0.5723391556867197,0.996268656716418,0.9232548010409488,0.006,0.996268656716418,1.0,0.6907073509015257,0.8516620138771658,0.9589958158995816,0,0.4,0,0.0,0,0.4623701624497731,0,0.4472380822540653,0,0.3335236529988752,0,0.34,tested_positive,6,0.6694780170495478
26,0.3,0.9923076923076923,0.2753623188405797,0.6666666666666666,0.9230769230769231,0.3996202983942748,0.3996202983942748,0.46399999999999997,0.7673611111111112,0.0,0.46876934771219425,0.9850746268656716,0.8797654230319522,0.002,0.9850746268656716,1.0,0.6666666666666666,0.8064156362511836,0.9629629629629631,0,0.4,1,1.0,1,0.6277627698118314,1,0.7241385619360635,1,0.7863546397605439,1,0.63,tested_positive,1,0.30529067141526023
27,0.0,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.11344875960585299,0.11344875960585299,0.0,0.5659722222222222,0.0,0.35923762883644217,0.9359999999999999,0.8459192882791673,0.0,0.914,1.0,0.6758620689655173,0.8162169441782803,0.9924433249370277,1,1.0,1,1.0,1,0.987325969065497,1,0.9540902753255835,1,0.9551552727240932,1,0.97,tested_negative,0,0.022238080480804445
28,0.6,0.9,0.3157894736842105,0.6666666666666666,0.46153846153846156,0.6981555772060065,0.6981555772060065,0.0,0.5659722222222222,0.0,0.42832586384711,0.996,0.7962975743063303,0.0,0.998,1.0,0.6666666666666666,0.786068557403383,0.8988235294117648,1,0.6,0,0.0,0,0.153219238431107,0,0.45122072080708653,1,0.623361686327498,1,0.58,tested_negative,3,0.5986997257390514
29,0.5,0.9769230769230769,0.3988439306358381,1.0,0.7692307692307693,0.261548048607287,0.261548048607287,0.0,0.5659722222222222,0.0,0.4435439447467685,0.996,0.919820507207065,0.0037313432835820895,0.996,1.0,0.6666666666666666,0.8011928635486864,0.9141531322505799,0,0.4,0,0.0,1,0.7743653128993007,1,0.7261434967749809,1,0.6586525302465049,0,0.46,tested_negative,3,0.4968064433465357
30,0.4,0.8923076923076922,0.3988439306358381,1.0,0.8461538461538461,0.3312676671049405,0.3312676671049405,0.0,0.5659722222222222,0.5,0.6502718211495093,0.998,0.8968506353079189,0.0037313432835820895,0.998,1.0,0.6666666666666666,0.8429429872749654,0.9493975903614458,0,0.2,1,1.0,1,0.7524428411511828,1,0.576771442068748,1,0.6714645286975081,0,0.49,tested_negative,2,0.38488686468042677
31,0.5,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.46153846153846156,0.33172018544856496,0.33172018544856496,0.46399999999999997,0.7673611111111112,0.0,0.38775338044997965,0.9813432835820896,0.8061525361612841,0.002,0.9925373134328358,1.0,0.7368421052631579,0.8408293007095893,0.9510373443983402,0,0.4,1,1.0,1,0.6861329025226945,1,0.5224520718657103,1,0.5619487927572726,1,0.72,tested_positive,1,0.3515777054757204
32,0.0,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.1113023556831132,0.1113023556831132,0.0,0.5659722222222222,0.0,0.4097618374809401,0.97,0.8751198965666838,0.0,0.906,1.0,0.6758620689655173,0.8132131120800961,0.9913043478260869,1,1.0,1,1.0,1,0.9890453877180804,1,0.9484842620849694,1,0.933408334920025,1,0.95,tested_negative,0,0.02984366921282089
33,0.3,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.11970581164993255,0.11970581164993255,0.0,0.5659722222222222,0.0,0.3967547316013357,0.992,0.8698031021734496,0.0,0.996,1.0,0.6666666666666666,0.7901162253269634,0.9680589680589681,1,1.0,1,1.0,1,0.976489942431403,1,0.9618959242905649,1,0.9183628620887891,1,0.96,tested_negative,0,0.030541878531540445
34,0.7,0.9538461538461538,0.3988439306358381,1.0,1.0,0.4707623782331676,0.4707623782331676,0.0,0.5659722222222222,1.0,0.5878054490328686,0.998,0.882890800733445,0.011194029850746268,0.994,1.0,0.6666666666666666,0.8638522801195712,0.98989898989899,0,0.4,1,1.0,1,0.5269296406918992,1,0.5488360876815446,0,0.42671169301809914,0,0.26,tested_negative,3,0.47292042976807636
35,0.3,0.7076923076923076,0.04878048780487809,1.0,0.3076923076923077,0.2161309510204077,0.2161309510204077,0.0,0.5659722222222222,0.0,0.37639474108399085,0.99,0.7521653666871463,0.0,0.996,1.0,0.7967479674796748,0.8965443605687808,0.977667493796526,1,0.8,1,1.0,1,0.854379184917937,1,0.855481907725582,1,0.8061515516859596,1,0.69,tested_negative,0,0.16566455927842016
36,0.6,0.9769230769230769,0.7246376811594203,0.6666666666666666,0.8461538461538461,0.6213859931776468,0.6213859931776468,0.0,0.5659722222222222,0.3333333333333333,0.4779061849232257,0.996,0.8771799752362651,0.0,1.0,1.0,0.6666666666666666,0.7820005835265561,0.9264349232012934,0,0.2,0,0.0,0,0.34073944874627426,0,0.37401427463064674,0,0.27399731035937974,0,0.32,tested_negative,6,0.7485414943772832
37,0.5,0.9076923076923077,0.6011560693641618,1.0,0.46153846153846156,0.548244144998249,0.548244144998249,0.46399999999999997,0.7673611111111112,0.5,0.5601331692379565,0.996268656716418,0.853458667486864,0.006,0.9925373134328358,1.0,0.6666666666666666,0.8707808776224528,0.98989898989899,0,0.2,1,1.0,1,0.5356808987313123,0,0.43980915637175355,0,0.3938816999863797,1,0.52,tested_positive,3,0.4851047074850924
38,1.0,0.9615384615384616,0.915129151291513,0.6666666666666666,0.7692307692307693,0.8434204439784528,0.8434204439784528,0.46399999999999997,0.7673611111111112,1.0,0.6041001257303691,0.996268656716418,0.8791030648303464,0.014,1.0,1.0,0.6666666666666666,0.8071408469742488,0.9586374695863747,0,0.0,0,0.0,0,0.07492712561532043,0,0.16825980696179008,0,0.1241434202868955,0,0.06,tested_positive,6,0.9287782745226657
39,0.4,0.9461538461538461,0.6011560693641618,1.0,0.6923076923076923,0.26347289382270755,0.26347289382270755,0.46399999999999997,0.7673611111111112,1.0,0.5671423517524502,0.996268656716418,0.7842472226846826,0.0,1.0,1.0,0.7792207792207793,0.8600696331018929,0.9403341288782816,1,1.0,0,0.0,1,0.9835704304738153,1,0.6030629554314353,1,0.6674190325438711,1,0.65,tested_positive,1,0.3493245969251463
40,0.6,0.9923076923076923,0.7246376811594203,0.6666666666666666,0.6923076923076923,0.5763283339320413,0.5763283339320413,0.0,0.5659722222222222,0.75,0.5416252693162515,0.998,0.8770476810975232,0.014925373134328358,0.998,1.0,0.7050495516753185,0.8008411713430647,0.9421487603305786,0,0.2,0,0.0,0,0.30689092115904154,0,0.23307497095224172,0,0.16430571791353038,0,0.09,tested_negative,6,0.8342880649958644
41,0.7,0.9846153846153847,0.7246376811594203,0.6666666666666666,0.6153846153846154,0.5683620300561276,0.5683620300561276,0.0,0.5659722222222222,0.5,0.5827266621416016,0.998,0.8989171620407019,0.018656716417910446,0.998,1.0,0.6666666666666666,0.8067587538528631,0.9629629629629631,0,0.2,0,0.0,0,0.3890100273533389,0,0.30600839592011897,0,0.1701900150275962,0,0.24,tested_negative,6,0.7824652602831577
42,0.4,0.7076923076923076,0.04878048780487809,1.0,0.3076923076923077,0.17991298372565057,0.17991298372565057,0.0,0.5659722222222222,0.0,0.4422362561903538,0.99,0.8083176299148289,0.0,1.0,1.0,0.6666666666666666,0.8432409381263748,0.9633251833740831,1,0.8,1,1.0,1,0.8804535826106712,1,0.8792748911637699,1,0.9065938707794247,1,0.84,tested_negative,0,0.11561294257435561
43,0.1,0.9461538461538461,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.24635652271664787,0.24635652271664787,0.46399999999999997,0.7673611111111112,0.0,0.42922736151621566,0.9664179104477612,0.6981479036123499,0.0,1.0,1.0,0.6826347305389222,0.8072549359749845,0.9090909090909091,1,1.0,0,0.0,1,0.9945349846752992,1,0.9057092022297633,1,0.8421859482078871,1,0.77,tested_positive,1,0.24792831081450828
44,0.8,1.0,0.3157894736842105,0.6666666666666666,0.6923076923076923,0.5036023854267355,0.5036023854267355,0.0,0.5659722222222222,1.0,0.6924417026411697,0.998,0.9417834394466257,0.011194029850746268,1.0,1.0,0.6666666666666666,0.8239269318320743,0.9786507258753201,0,0.2,0,0.0,0,0.4807590112681445,0,0.35634018549629476,0,0.25083652500369963,0,0.19,tested_negative,6,0.7536773797053101
45,0.2,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.46153846153846156,0.24563839959302158,0.24563839959302158,0.46399999999999997,0.7673611111111112,0.0,0.405700443612967,0.9925373134328358,0.7511298406201611,0.0,0.9888059701492538,1.0,0.6666666666666666,0.7648984867213188,0.9268292682926829,1,0.6,1,1.0,1,0.9968181677919168,1,0.935805826712324,1,0.7378922668541417,1,0.84,tested_positive,0,0.1482472897736029
46,0.3,0.9846153846153847,0.3157894736842105,0.6666666666666666,0.6153846153846154,0.23539290374300692,0.23539290374300692,0.0,0.5659722222222222,0.0,0.4808295735391649,0.996,0.8690361327422941,0.0,0.998,1.0,0.6666666666666666,0.7924756161890907,0.9913043478260869,1,0.6,1,1.0,1,0.81374597927996,1,0.5847563297680609,0,0.4670882613689008,1,0.51,tested_negative,1,0.33740157159717976
47,0.0,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.11417109763571975,0.11417109763571975,0.0,0.5659722222222222,0.0,0.35472997026688136,0.92,0.8132301587625648,0.0,0.942,1.0,0.6666666666666666,0.8230377904651996,0.9887834339948232,1,1.0,1,1.0,1,0.9851478951763541,1,0.9574493863960021,1,0.9167833200568498,1,0.95,tested_negative,0,0.03176989972846567
48,0.8,0.9538461538461538,0.6011560693641618,1.0,0.6923076923076923,0.7670070764562046,0.7670070764562046,0.46399999999999997,0.7673611111111112,1.0,0.5504743437994124,0.996268656716418,0.8761252686038838,0.008,1.0,1.0,0.6666666666666666,0.8551126568924072,0.977667493796526,0,0.0,1,1.0,0,0.21295050494657441,0,0.40847761127370985,0,0.23793519392652346,1,0.54,tested_positive,4,0.600106114975532
49,0.2,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.11069771243870696,0.11069771243870696,0.0,0.5659722222222222,0.0,0.35106199317582587,0.996,0.9139187062551342,0.0,0.99,1.0,0.6666666666666666,0.7506746224568291,0.9680589680589681,1,0.8,1,1.0,1,0.9460400736450699,1,0.9393842243201072,1,0.7367089342829297,1,0.82,tested_negative,0,0.12631112795864885
50,0.0,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.11118988998190682,0.11118988998190682,0.0,0.5659722222222222,0.0,0.3865695310195586,0.94,0.8345956019223402,0.0,0.952,1.0,0.6758620689655173,0.7857329652236212,0.977667493796526,1,1.0,1,1.0,1,0.9926493985066414,1,0.9657026599440564,1,0.9297256278517835,1,0.99,tested_negative,0,0.020320385616253156
51,0.0,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.1158160778696311,0.1158160778696311,0.0,0.5659722222222222,0.0,0.3552215448802334,0.968,0.8589811580211171,0.0,0.938,1.0,0.6888888888888889,0.8163774575723879,0.9874686716791982,1,1.0,1,1.0,1,0.982946606495819,1,0.913872339301879,1,0.9226015606743683,1,0.98,tested_negative,0,0.03342991558798902
52,0.1,0.7076923076923076,0.04878048780487809,1.0,0.3076923076923077,0.11750722370804445,0.11750722370804445,0.0,0.5659722222222222,0.0,0.4224446193117074,0.982,0.8595147251655046,0.0,0.976,1.0,0.6806953339432753,0.8418547488660819,0.9493975903614458,1,0.8,1,1.0,1,0.9829380189853487,1,0.9350063892293042,1,0.8729988330451979,1,0.96,tested_negative,0,0.07484279312335806
53,0.1,0.9461538461538461,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.24796212606625978,0.24796212606625978,0.46399999999999997,0.7673611111111112,0.0,0.38625127283383476,0.9738805970149254,0.7757055703172725,0.0,0.9776119402985075,1.0,0.7176684881602914,0.8382664713887846,0.9375,1,0.8,1,1.0,1,0.9951378089074067,1,0.8319539775875539,1,0.8144112354985057,1,0.86,tested_positive,0,0.11641616300108881
54,0.8,0.9923076923076923,0.7246376811594203,0.6666666666666666,0.5384615384615384,0.7453908796886309,0.7453908796886309,0.0,0.5659722222222222,1.0,0.5780757934790572,0.998,0.8700352480935315,0.018656716417910446,1.0,1.0,0.7927565392354124,0.8919228624269185,0.9629629629629631,0,0.4,0,0.0,0,0.014177378310466046,0,0.26547900278739633,0,0.19404051258875044,0,0.19,tested_negative,6,0.8227171843855645
55,0.0,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.10890022270998012,0.10890022270998012,0.0,0.5659722222222222,0.0,0.24672442443431686,0.83,0.8022041123364835,0.0,0.954,1.0,0.6666666666666666,0.777976083034848,0.9421487603305786,1,1.0,1,1.0,1,0.9942731400543261,1,0.9760617700008357,1,0.9188785753342472,1,0.98,tested_negative,0,0.021797752435098516
56,0.2,0.9153846153846154,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.24802632235428967,0.24802632235428967,0.46399999999999997,0.7673611111111112,0.5,0.4754629444990299,0.9925373134328358,0.795727201829766,0.0,0.9925373134328358,1.0,0.6900175131348512,0.8539488141141481,0.9629629629629631,1,0.8,1,1.0,1,0.9920850635681998,1,0.8797236953353281,1,0.8839603406622513,1,0.83,tested_positive,0,0.10237181673903673
57,0.5,0.9692307692307692,0.3988439306358381,1.0,0.6153846153846154,0.6138181775446504,0.6138181775446504,0.0,0.5659722222222222,0.0,0.4760308051818736,0.994,0.8038505930578701,0.0,0.998,1.0,0.6666666666666666,0.7854434481196186,0.9924433249370277,1,0.8,1,1.0,0,0.30362506837350245,1,0.6039828645324505,1,0.5409984710452633,1,0.6,tested_negative,1,0.3585655993414639
58,0.6,0.9846153846153847,0.7246376811594203,0.6666666666666666,0.6153846153846154,0.7521766196362696,0.7521766196362696,0.0,0.5659722222222222,1.0,0.5424447511253555,0.998,0.7652869637445271,0.0037313432835820895,1.0,1.0,0.6666666666666666,0.7776646357042377,0.9702970297029702,0,0.0,0,0.0,0,0.007878519942960639,0,0.12515944421282188,0,0.33792484462780614,0,0.23,tested_negative,6,0.8831728652027352
59,0.1,0.676923076923077,0.08487084870848705,0.6666666666666666,0.5384615384615384,0.17538342405409746,0.17538342405409746,0.0,0.5659722222222222,0.0,0.37815633360422274,0.984,0.8579958161291464,0.0,0.988,1.0,0.6666666666666666,0.795306237268192,0.9680589680589681,1,1.0,1,1.0,1,0.8953570819255383,1,0.8321072109901244,1,0.8599950695452612,1,0.81,tested_negative,0,0.1004234395898459
60,0.1,0.0,0.08487084870848705,0.6666666666666666,0.46153846153846156,0.10676145751417776,0.10676145751417776,0.0,0.5659722222222222,0.0,0.15975323230776717,0.98,0.8066773132526701,0.0,0.994,1.0,0.6666666666666666,0.7150098635625071,0.9314420803782505,1,0.8,1,1.0,1,0.9997499124974509,1,0.9916840353315496,1,0.8399065804395838,1,0.99,tested_negative,0,0.06310991195523596
61,0.5,0.9846153846153847,0.2753623188405797,0.6666666666666666,0.6923076923076923,0.587353728971477,0.587353728971477,0.46399999999999997,0.7673611111111112,0.0,0.45254044776795666,0.9888059701492538,0.9088022220863091,0.002,0.9850746268656716,1.0,0.6666666666666666,0.8104048803422311,0.9309504467912266,1,0.6,0,0.0,0,0.3483357515264019,1,0.511902436217358,1,0.5253758722094785,1,0.51,tested_positive,2,0.5840643233411269
62,0.1,0.7076923076923076,0.04878048780487809,1.0,0.3076923076923077,0.12135449557296418,0.12135449557296418,0.0,0.5659722222222222,0.0,0.4351369266016786,0.994,0.8053064257085005,0.0,1.0,1.0,0.6666666666666666,0.8164715289335873,0.957983193277311,1,1.0,1,1.0,1,0.9799606984686803,1,0.9822819466229339,1,0.8436888233750568,1,0.95,tested_negative,0,0.040678088588888106
63,0.2,1.0,0.3157894736842105,0.6666666666666666,0.7692307692307693,0.20027468172167973,0.20027468172167973,0.0,0.5659722222222222,1.0,0.5880017776357307,0.998,0.8893994005443079,0.0037313432835820895,0.992,1.0,0.6950354609929077,0.8379208331608669,0.9913043478260869,1,0.8,1,1.0,1,0.8488248972390985,1,0.6589195687294829,1,0.6213229625995313,1,0.7,tested_negative,0,0.22848876190531453
